	index	sentence	origin	lang
2897	1168	It has title of San Marco, Venice	2696	it
2898	1169	It has tags of venice, province of venice, italy, ber, byerwin, corona, venezia, venice, ponte, calle, wall, brick, red, rosso, muro, mattone, wall, brick, covid	2696	it
2899	1170	It has title of Cannaregio, Venice	2699	it
2900	1171	It has title of San Marco, Venice	2722	it
2901	1172	It has tags of sanmarco, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, sanmarcocampanile, stmarksbasilica, san, marco, stmarkssquare, piazzasanmarco, pano, stmarkscampanile	2724	it
2902	1173	San Marco Museum, Venice	2725	it
2903	1174	It has tags of basilicadisanmarco, buchmalerei, gradual, italia, italian, italy, kirche, markusdom, musik, noten, sanmarco, venedig, venezia, venice, choralbooks, church, libricorali, music	2725	it
2904	1175	It has tags of Basilicadisanmarco, Italia, Italy, Italy, Church, St. Mark's Basilica, Mosaic, Museum, Sanmarco, Venice, Venezia, Venice, Church, Mosaic	2727	it
2905	1176	The other day in Venice	2734	it
2906	1177	It has title of Santa Croce, Venice	2734	it
2907	1178	It has title of Museum_of_Vetro_Venice _-_ 36	2738	it
2908	1179	It has title of Cannaregio, Venice	2740	it
2909	1180	Giandomenico Tiepolo: San Vincenzo Ferreri preaches to the crowds / St Vincent Ferreri preaches to the crowd	2744	it
2910	1181	San Filippo Neri in prayer, c 1749 San Polo, 15th century San Polo, Venice	2744	it
2911	1182	It has tags of giandomenicotiepolo, italia, italy, italy, church, crucifix oratory, sanpolo, venice, venezia, venice, church	2744	it
2912	1183	It has title of Tintoretto: Ultima cena / Last Supper / Last Supper, c 1565	2745	it
2913	1184	It has tags of italia, italien, italy, jacoporobusti, jacopotintoretto, kirche, sanpolo, venedig, venezia, venice, church	2745	it
2914	1185	San Polo, Venice	2746	it
2915	1186	It has tags of Italia, Italy, Italy, Church, Crucifix, Sanpolo, Venice, Venezia, Venice, Church, Crucifix	2746	it
2916	1187	San Polo, Venice	2747	it
2917	1188	It has tags of Italia, Italy, Italy, Church, Portal, Sanpolo, Gate, Venice, Venezia, Venice, Church, Door	2747	it
2918	1189	It has title of Campo San Polo, Venice	2749	it
2919	1190	It has tags of Italy, Italien, Italy, Sanpolo, Venedig, Venice, Venice	2749	it
2920	1191	San Polo, Venice	2751	it
2921	1192	It has tags of Italia, Italy, Italy, Church, Sanpolo, Venice, Venezia, Venice, Church	2752	it
2922	1193	It has title of San Polo, Venice	2753	it
2923	1194	It has tags of Italy, Italien, Italy, Sanpolo, Venedig, Venice, Venice, Gasse Lane	2753	it
2924	1195	It has title of Ponte San Trovaso, Dorsoduro	2758	it
2925	1196	It has tags of Dorsoduro, Italy, Italian, Italy, Venedig, Venice, Venice	2758	it
2926	1197	It has title of Santa Maria della Salute, Major Sacristy, Venice	2760	it
2927	1198	Santa Maria della Salute, Major Sacristy, Venice	2761	it
2928	1199	It has title of Tintoretto: The Wedding at Cana / Hochzeit zu Kana, 1561	2761	it
2929	1200	It has tags of baldassarelonghena, barock, baroque, dorsoduro, italia, italian, italy, jacoporobusti, jacopotintoretto, kirche, sakristei, santamariadellasalute, venedig, venezia, venice, church	2761	it
2930	1201	It has title of Murano, Venice	2763	it
2931	1202	It has title of Rio dei Vetrai to Murano (Venice, Italy)	2767	it
2932	1203	It has tags of italie, murano, venise, ville, italy, italia, veneto, venice, venezia, ve	2767	it
2933	1204	It has title of Church of Santa Maria degli Angeli in Murano (Venice, Italy)	2768	it
2934	1205	It has tags of italie, monument, murano, venise, ville, italy, italia, veneto, venice, venezia, ve, e	2768	it
2935	1206	It has title of Church of Santa Maria degli Angeli in Murano (Venice, Italy)	2769	it
2936	1207	It has tags of e, italie, monument, murano, ve, venise, ville, italy, italia, veneto, venice, venezia	2769	it
2937	1208	It has title of Riva dei Schiavoni (Venise, Italy)	2770	it
2938	1209	It has tags of italie, venise, ville, italy, italia, veneto, venice, venezia, ve	2770	it
2939	1210	It has tags of e, italie, monument, placesaintmarc, ve, venise, ville, italy, italia, veneto, venice, venezia	2771	it
2940	1211	It has title of La Piazzetta (Venice, Italy)	2772	it
2941	1212	It has tags of italie, placesaintmarc, ve, venise, ville, italy, italia, veneto, venice, venezia	2772	it
2942	1213	It has title of San Giorgio Maggiore	2781	it
2943	1214	It has tags of Basilicadisanmarco, Italia, Italy, Italy, Church, St. Mark's Basilica, Panorama, Sanmarco, Venice, Venezia, Venice, Church, Mosaic, Mosaic	2782	it
2944	1215	It has tags of venezia, venice, gondola, italy	2784	it
2945	1216	Trenitalia Regione del Veneto an ETR 521 ROCK and an ETR 104 POP in Venezia Santa Lucia	2794	it
2946	1217	Murano, Venice Lagoon	2797	it
2947	1218	It has tags of Italy, Italien, Italy, Murano, Romanesque, Romanik, Venedig, Venice, Venice	2797	it
2948	1219	Campo San Donato	2800	it
2949	1220	Murano, Venice Lagoon	2800	it
2950	1221	It has title of Santi Maria e Donato, (7th century.), 999, 1140	2800	it
2951	1222	It has tags of Italia, Italy, Italy, Church, Murano, Romanesque, Romanesque, Venice, Venezia, Venice, Church	2800	it
2952	1223	Campo San Donato	2801	it
2953	1224	Murano, Venice Lagoon	2801	it
2954	1225	It has tags of italia, italy, italy, murano, romanesque, romanesque, venice, venezia, venice, church, church, canal, canal	2801	it
2955	1226	Venice lagoon	2803	it
2956	1227	It has tags of Italy, Italien, Italy, Murano, Venedig, Venice, Venice	2803	it
2957	1228	St. Mark's Square	2810	it
2958	1229	It has title of Venice, Bridge of Sighs	2834	it
2959	1230	New Passenger Transport (NTV) Italo 04 ETR 675 028-5 abfahrbereit nach Naples in Venice Santa Lucia	2835	it
2960	1231	It has title of NTV Italo 04 ETR 675 028-5, Venice Santa Lucia	2835	it
2961	1232	It has tags of Venice, Canalgrande, sunset, rialto, sunset	2843	it
2962	1233	It has tags of venise, venice, venezia, italie, italy, hukalo, val	2844	it
2963	1234	It has tags of venise, venice, venezia, italie, italy, hukalo, val	2865	it
2964	1235	It has tags of venise, venice, venezia, italie, italy, hukalo, val	2866	it
2965	1236	It has tags of venise, venice, venezia, italie, italy, hukalo, val	2868	it
2966	1237	It has title of Vaporetto	2884	it
2967	1238	It has title of Venezia - Venice - Venedig	2885	it
2968	1239	Venice, Veneto, Italy	2886	it
2969	1240	It has title of St. Mark's Square	2886	it
2970	1241	It has tags of Venice, Venice, Veneto, Italy, Italy	2886	it
2971	1242	Venice, Veneto, Italy	2887	it
2972	1243	It has title of Contarini del Bovolo staircase	2887	it
2973	1244	It has tags of Venice, Venice, Veneto, Italy, Italy	2887	it
2974	1245	It has tags of venezia, venice, italy, shopping	2895	it
2975	1246	It has title of Piazzetta, Venice	2899	it
2976	1247	It has tags of colonnadimarco, dogenpalast, filippocalendario, gothicstyle, gotik, italia, italien, italy, palazzoducale, piazzetta, sanmarco, s, venedig, venezia, venice	2899	it
2977	1248	It has title of Giudecca, Venice	2902	it
2978	1249	It has title of Giudecca, Venice	2903	it
2979	1250	It has title of Ex Reali Gardens, Venice	2905	it
2980	1251	It has tags of garden, italia, italian, italy, park, sanmarco, venedig, venezia, venice, garden, garden	2905	it
2981	1252	It has tags of Italy, Italien, Italy, Venedig, Venezia, Venice, video	2907	it
2982	1253	It has tags of jorbasa, hesse, wetterau, germany, geotag, venice, vendedig, venetia, italy, italy, town, old town, oldtown, canal, canal, piazzettasanmarco, markusl, lion, l, markusplatz, piazzasanmarco, markuss, republic of venice, colonnadimarco, gefl, l, gefl, s, m, Vogel, bird, restoration, Fahrradtourbozenvenedig, bike tour, bike	2913	it
2983	1254	combo hostel, cannaregio, venice, italy	2914	it
2984	1255	Analog image taken circa 1980	2915	it
2985	1256	It has title of Squero STrovaso (Venezia)	2915	it
2986	1257	It has tags of cadoro, cannaregio, galleriafranchetti, galleries, giorgiofranchetti, gothicstyle, gotik, italia, italien, italy, palast, palazzo, venedig, venezia, venice	2924	it
2987	1258	It has tags of cadoro, cannaregio, fusbodenmosaik, galleriafranchetti, galleries, giorgiofranchetti, gothicstyle, gotik, italia, italien, italy, mosaik, muster, palast, palazzo, venedig, venezia, venice, mosaicfloor, pattern	2925	it
2988	1259	It has tags of cadoro, cannaregio, galleriafranchetti, galleries, giorgiofranchetti, gothicstyle, gotik, italia, italien, italy, muster, palast, palazzo, venedig, venezia, venice, pattern	2926	it
2989	1260	It has tags of cadoro, cannaregio, fusbodenmosaik, galleriafranchetti, galleries, giorgiofranchetti, gothicstyle, gotik, italia, italien, italy, mosaik, palast, palazzo, venedig, venezia, venice, mosaicfloor	2929	it
2990	1261	It has title of Ca 'd'Oro, 1421–1440, Galleria Franchetti	2934	it
2991	1262	It has tags of cadoro, cannaregio, galleriafranchetti, galleries, giorgiofranchetti, gothicstyle, gotik, italia, italien, italy, palast, palazzo, venedig, venezia, venice, fusbodenmosaik, mosaicfloor, mosaik	2934	it
2992	1263	It has tags of basilicadisanmarco, italia, italian, italy, kirche, sanmarco, venedig, venezia, venice, church	2964	it
2993	1264	It has title of Venice, Dorsoduro	2966	it
2994	1265	It has tags of gondel, italia, italien, italy, venedig, venice, venice, gondola	2966	it
2995	1266	It has title of Giudecca, Venice	2967	it
2996	1267	Gallerie dell’Accademia, Venice	2968	it
2997	1268	It has title of Lazzaro Bastiani: The nativity between saints Giacomo, Eustachio, Nicolò and Marco, c 1480	2968	it
2998	1269	It has tags of accademia, dorsoduro, galleriedell, italia, italian, italy, museum, santamariadellacarit, venedig, venezia, venice	2968	it
2999	1270	Gallerie dell’Accademia, Venice	2969	it
3000	1271	It has title of Bonifacio de 'Pitati known as Bonifacio Veronese and workshop: Annunciation and the Eternal Father on Piazza San Marco / Verkündigung & Gottvater über der Piazza San Marco, c 1545	2969	it
3001	1272	It has tags of academy, bonifacioveronese, bonifaciodepitati, dorsoduro, galleriedell, italia, italian, italy, museum, santamariadellacarit, triptychon, venedig, venezia, venice, triptych	2969	it
3002	1273	It has tags of pumpsrace, pumps, stockings, stocking, stiletto, straps, suspenders, minirock, miniskirt, mini, minidress, guepiere, garter belt, highheels, corset, stockings, corset, heels	2971	it
3003	1274	It has tags of Italy, Italy, Venice, Venice, bridge, bridge, canon, art	2974	it
3004	1275	It has tags of Italy, Venice, Italy, Venice, canon, canal, art, art	3003	it
3005	1276	It has title of In VENICE everyone feels like stars.	3022	it
3006	1277	Andrea del Verrocchio (ca.	3024	it
3007	1278	Equestrian statue of Bartolomeo Colleoni	3024	it
3008	1279	Erected in Campo Santi Giovanni e Paolo, Venice in 1492	3024	it
3009	1280	It has tags of italy, venice, venezia, bartolomeocolleoni, condottiere, equestrianstatue, horse, horseriding, bronze, statue, andreadelverrocchio, alessandroleopardi, campozanipolo	3024	it
3010	1281	It has title of Venice, San Marco basin	3025	it
3011	1282	It has tags of Italy, Italian, Italy, Venedig, Venice, Venice, Bacinodisanmarco	3025	it
3012	1283	Eugenio Miozzi: Ponte dell’Accademia, 1933	3032	it
3013	1284	It has title of Venice, Grand Canal	3032	it
3014	1285	It has tags of br, canalgrande, italia, italian, italy, pontedell, venedig, venezia, venice, bridge	3032	it
3015	1286	It has title of Venice, Grand Canal	3034	it
3016	1287	It has tags of canalgrande, italia, italien, italy, venedig, venice, venice	3034	it
3017	1288	It has title of Venice, Grand Canal	3035	it
3018	1289	It has tags of canalgrande, garden, italia, italy, italy, venice, venezia, venice, garden	3035	it
3019	1290	Corner Spinelli Palace, c 1490, Salome Barocci House	3036	it
3020	1291	It has title of Venice, Grand Canal	3036	it
3021	1292	It has tags of canalgrande, italia, italien, italy, venedig, venice, venice	3036	it
3022	1293	It has title of Venice, Grand Canal	3039	it
3023	1294	It has tags of canalgrande, italia, italien, italy, venedig, venice, venice	3039	it
3024	1295	combo hostel, cannaregio, venice, italy	3040	it
3025	1296	It has tags of combo, hostel, cannaregio, venice	3040	it
3026	1297	Antonio da Ponte: Rialto Bridge, 1591	3043	it
3027	1298	It has title of Venice, Grand Canal	3043	it
3028	1299	It has tags of br, canalgrande, italia, italian, italy, pontedirialto, venedig, venezia, venice, bridge	3043	it
3029	1300	Ca 'Sagredo (Palazzo Morosini Sagredo)	3046	it
3030	1301	It has title of Venice, Grand Canal	3046	it
3031	1302	It has tags of canalgrande, ca, italia, italian, italy, palazzomorosinisagredo, venedig, venezia, venice	3046	it
3032	1303	It has title of Venice, Grand Canal	3048	it
3033	1304	It has tags of canalgrande, italia, italian, italy, venedig, venezia, venice, gondel, gondola	3048	it
3034	1305	Mauro Codussi: Palazzo Vendramin-Calergi, c 1500 † Richard Wagner	3052	it
3035	1306	It has title of Venice, Grand Canal	3052	it
3036	1307	It has tags of canalgrande, italia, italian, italy, maurocodussi, palazzovendramincalergi, renaissance, richardwagner, venedig, venezia, venice	3052	it
3037	1308	It has title of Venice, Grand Canal	3054	it
3038	1309	It has tags of canalgrande, italy, italien, italy, venedig, venice, venice, sgeremia	3054	it
3039	1310	S Geremia, Palazzo Labia	3055	it
3040	1311	It has title of Venice, Grand Canal	3055	it
3041	1312	It has tags of canalgrande, italia, italian, italy, venedig, venezia, venice, sgeremia, palazzolabia	3055	it
3042	1313	It has title of Venice, Grand Canal	3056	it
3043	1314	It has tags of canalgrande, italy, italian, italy, marcuola, venedig, venice, venice	3056	it
3044	1315	It has title of Venice, Santa Croce	3057	it
3045	1316	It has tags of Italy, Italien, Italy, Santacroce, Venedig, Venice, Venice	3057	it
3046	1317	It has title of Venice, Santa Croce	3059	it
3047	1318	It has tags of italia, italien, italy, santacroce, venedig, venezia, venice, gondel, gondola	3059	it
3048	1319	It has tags of cadoro, cannaregio, galleriafranchetti, galleries, giorgiofranchetti, gothicstyle, gotik, italia, italien, italy, palast, palazzo, t, venedig, venezia, venice, door	3060	it
3049	1320	It has tags of venezia, venedig, venice, italia, italy, italien, travelphotography, travel, drasphotography, nikon, d, san, marco, monument, statue, architecture, reisefotografie	3064	it
3050	1321	It has title of Doge's Palace, Bridge of Sighs	3066	it
3051	1322	It has tags of bridgeofsighs, br, italia, italy, italy, palazzoducale, relief, sanmarco, sighbr, venice, venezia, venice, bridge	3066	it
3052	1323	It has title of San Marco, Venice	3067	it
3053	1324	It has tags of bell tower, italia, italian, italy, palazzoducale, sanmarco, venedig, venezia, venice	3067	it
3054	1325	It has title of Ducal Palace	3068	it
3055	1326	It has tags of italy, italien, italy, palazzoducale, piazzetta, sanmarco, venedig, venezia, venice	3068	it
3056	1327	It has title of St. Mark's Basilica, Palazzo Duccale	3089	it
3057	1328	It has tags of italia, italien, italy, markusplatz, piazzasanmarco, piazzetta, sanmarco, venedig, venezia, venice, basilicadisanmarco	3089	it
3058	1329	It has tags of italia, italy, italy, piazzasanmarco, porphyry, sanmarco, sculpture, tesoro, tetrarchi, venice, venezia, venice, porphyry, sculpture, basilicadisanmarco	3090	it
3059	1330	Piazza San Marco, Venice	3091	it
3060	1331	It has tags of basilicadisanmarco, italia, italian, italy, markusplatz, piazzasanmarco, sanmarco, venedig, venezia, venice, spolien	3091	it
3061	1332	Piazza San Marco, Venice	3092	it
3062	1333	It has tags of italia, italy, lattanzioquerenas, st mark's square, mosaic, piazzasanmarco, portal, sanmarco, venice, venezia, venice, west facade, mosaic, west facade	3092	it
3063	1334	It has tags of basilicadisanmarco, italia, italy, italy, st mark's square, mosaic, piazzasanmarco, portal, sanmarco, venice, venezia, venice, west facade, mosaic, west facade	3093	it
3064	1335	Piazzetta dei Leoncini, Venice	3100	it
3065	1336	It has tags of italia, italien, italy, nordfassade, piazzettadeileoncini, sanmarco, venedig, venezia, venice, northfacade	3100	it
3066	1337	Piazzetta dei Leoncini, Venice	3101	it
3067	1338	It has tags of heraklesmeister, italia, italien, italy, nordfassade, piazzettadeileoncini, portadeifiori, portal, relief, sanmarco, venedig, venezia, venice, northfacade	3101	it
3068	1339	Piazza San Marco, Venice	3106	it
3069	1340	It has title of Clock Tower, 15th century	3106	it
3070	1341	It has tags of italia, italien, italy, markusplatz, piazzasanmarco, sanmarco, torredellorologio, uhrturm, venedig, venezia, venice	3106	it
3071	1342	Piazza San Marco, Venice	3107	it
3072	1343	It has tags of Italia, Italy, Italy, Church, St. Mark's Square, Piazzasanmarco, Sanmarco, Venice, Venezia, Venice, Church	3107	it
3073	1344	It has title of Palazzo Diedo, Fondementa Diedo | Venice Veneto Italy	3109	it
3074	1345	It has tags of palazzodiedofondementadiedovenicevenetoitaly, civic, peterjsieger, sieger, urban	3109	it
3075	1346	It has title of Ca San Rocco, San Polo - Branch Cimesin 3078 | Venice Veneto Italy	3110	it
3076	1347	TI Frecciargento ETR 600 102 in Venice Santa Lucia	3111	it
3077	1348	It has title of TI Frecciargento ETR 600 102, Venice Santa Lucia	3111	it
3078	1349	It has tags of venice, venezia, venedig, italy, italia, italien, canal, kanal, city, scape, pulse, skyline, travel, viajar, turismo, tourism	3112	it
3079	1350	It has title of Fondamenta Santa Lucia, Venice	3122	it
3080	1351	It has tags of Italy, Italien, Italy, Venedig, Venice, Venice	3122	it
3081	1352	It has tags of streetphotography, venice, lucieombre, moment	3124	it
3082	1353	TI Frecciargento ETR 600 109 in Venice Santa Lucia	3128	it
3083	1354	It has title of TI Frecciargento ETR 600 109, Venice Santa Lucia	3128	it
3084	1355	It has tags of wonderful, lindo, venice, venezia, venedig, playa, plage, quai, italy, italia, italien, travel, viajar, turismo, tourism	3129	it
3085	1356	It has title of Basilica of Saints John and Paul, the nef	3145	it
3086	1357	It has tags of tony, cragg, silicon, dioxide, museo, vetro, glass, museum, murano, venezia, venice, venedig, venise, arte, art, detail, detail, opera, work, exhibition, exhibition, sculpture, sculpture, silicon, dioxide	3147	it
3087	1358	It has title of Venice, Campo San Stefano	3148	it
3088	1359	It has tags of masstourism, mass tourism, tourismedemasse, venezia, venice, venecia, venedig, venice, veneto, v, italy, italy, italie, italien, nikon	3168	it
3089	1360	It has tags of tony, cragg, silicon, dioxide, museo, vetro, glass, museum, murano, venezia, venice, venedig, venise, arte, art, detail, detail, opera, work, exhibition, exhibition, sculpture, sculpture, silicon, dioxide	3179	it
3090	1361	No Grandi Navi in ​​Venice	3182	it
3091	1362	It has tags of death, death, death, tod, navidacrociera, cruiseship, bateauxdecroisi, thomasmann, luchinovischonti, venice, venice, venice, venedig, venice, veneto, v, italy, italy, italy, italy, nikond	3182	it
3092	1363	It has tags of venice, veneto, italien	3186	it
3093	1364	It has title of Venice Carnival	3187	it
3094	1365	It has title of Monument to the Doge Giovanni Pesaro	3189	it
3095	1366	It has title of Venezia_019	3192	it
3096	1367	It has tags of sanmarco, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, sanmarcocampanile, stmarksbasilica, san, marco, stmarkssquare, piazzasanmarco, pano, stmarkscampanile	3200	it
3097	1368	Due to covid-19 this year I will not go to photograph masks in Venice so it seems to me a good opportunity to offer you some slides taken by me in 1985 and recently scanned	3201	it
3098	1369	This is the first of the series.	3201	it
3099	1370	It has title of The Carnival that does not exist ... (1)	3201	it
3100	1371	It has tags of tony, cragg, silicon, dioxide, museo, vetro, glass, museum, murano, venezia, venice, venedig, venise, arte, art, detail, detail, opera, work, exhibition, exhibition, sculpture, sculpture, silicon, dioxide	3202	it
3101	1372	It has title of reflexes	3205	it
3102	1373	It has title of San Giorgio Maggiore	3220	it
3103	1374	It has tags of Venice, Venice, gondolas, nuages, clouds, sangiorgiomaggiore	3220	it
3104	1375	It has title of Venise, the Scalzi bridge	3244	it
3105	1376	I DON'T KNOW IF PEACOCK IS MALE OR FEMALE What good times when, speaking of masks, we only meant those that were worn at Carnival	3245	it
3106	1377	Disguising was not an obligation but a pleasure and wearing extravagant or provocative clothes was a way to vent one's hidden and most hidden sides	3245	it
3107	1378	Covid has upset everything, especially sharing and sociability	3245	it
3108	1379	It has tags of ve, venezia, venice, venecia, venise, venedig, mask, masked man, peacock, peacock, mask, covid, pandemic, carnival, carnival, carnevaledivenezia, portrait, canon, eos, canoneos, canon, franco	3245	it
3109	1380	colour deterioration so converted to monochrome	3247	it
3110	1381	colour deterioration so converted to monochrome	3248	it
3111	1382	It has title of Santa Maria Gloriosa dei Frari, the altar 2	3250	it
3112	1383	It has title of Venice by night	3251	it
3113	1384	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, riodellamisericordia, canal, watercourse, house, home, housing	3258	it
3114	1385	It has title of Venice Lido	3265	it
3115	1386	Biennale 2017 Venice	3267	it
3116	1387	View from the Giudecca	3272	it
3117	1388	Here is the urban heritage and info map of Venice by travel area	3274	it
3118	1389	It has title of Venice, old ghetto	3274	it
3119	1390	Here is the urban heritage and info map of Venice by travel area	3275	it
3120	1391	It has title of Venice, new ghetto	3275	it
3121	1392	Here is the urban heritage and info map of Venice by travel area	3276	it
3122	1393	It has title of Venise, Canal Canareggio	3276	it
3123	1394	Here is the urban heritage and info map of Venice by travel area	3277	it
3124	1395	It has title of Venise, canal Canareggio	3277	it
3125	1396	It has title of Rio de San Vidal, gondola service	3279	it
3126	1397	It has tags of Venice, selfie, vaporetto, bridge, mirror, mirror, mirrorless, fujifilm, x, photochrome, l, me	3286	it
3127	1398	Venice | Venice	3288	it
3128	1399	It has title of San Giorgio Maggiore lighthouse	3288	it
3129	1400	It has title of Murano - Christmas lights	3289	it
3130	1401	It has tags of Murano, Venice, Italy, Nikon, D.	3289	it
3131	1402	It has title of Venezia 2022	3294	it
3132	1403	It has tags of Venice, gondolas, fog, San Marco	3294	it
3133	1404	It has title of ‎Venice, Veneto, Italy	3297	it
3134	1405	It has title of Murano - glass processing	3300	it
3135	1406	It has tags of Murano, Venice, Italy, Nikon, D.	3300	it
3136	1407	It has title of Murano - Venice	3304	it
3137	1408	It has title of Venice Canal - 2016 Costa Cruise	3309	it
3138	1409	It has title of scale contarini del bovolo venice	3315	it
3139	1411	It has title of St. Mark's Basilica	3338	it
3140	1421	It has title of The trip	3384	it
3141	1422	It has title of At night, in Venice	3390	it
3142	1423	It has title of Basilique Santi Maria and Donato	3394	it
3143	1424	It has title of pigeon	3406	it
3144	1425	It has tags of canal, venice, gondola, boat, italy	3412	it
3145	1426	It has tags of Italy, Italy, Venice, Venice	3419	it
3146	1427	It has tags of Italy, Italy, Venice, Venice	3420	it
3147	1428	It has title of Tronchetto, ACTV	3423	it
3148	1429	It has tags of grand, canal, venice, italy, gondola, europe	3439	it
3149	1430	It has title of Fortuny palace Venice	3440	it
3150	1431	It has title of San Zaccaria	3445	it
3151	1432	It has title of San Zaccaria Altarpiece	3447	it
3152	1433	It has title of Church of San Michele in Isola	3451	it
3153	1434	It has title of Long Exposure - Campanile of San Giorgio - Venice	3456	it
3154	1435	It has tags of i, venezia, venetianarchitecture, italia, canalgrande, bellavenezia, venetianempire, i, sailingship, amazinglandscapes, scenicvenezia, venice, it, canon, canon, sceniclocations, scenictravels, scenicitaly, grandcanal, beautyfulvenice, amazinghistory, incredibilearchitecture, incredibiletravels	3458	it
3155	1436	It has title of San Giorgio Maggiore	3465	it
3156	1437	It has title of Giorgione	3468	it
3157	1438	It has title of Calatrava in B&W	3470	it
3158	1439	It has tags of Venice, province of Venice, Italy, bw	3470	it
3159	1440	It has tags of Venice, Venezia, BR, Schatten, Shadow, Bridge, Italia, Summaritm, Leica, M	3472	it
3160	1441	University.	3486	it
3161	1442	It has title of Lido, Venice	3511	it
3162	1443	It has title of Venice, San Giorgio Island, San Giorgio Maggiore Church	3515	it
3163	1444	It has tags of venedig, venezia, venice, italien, italy, italia, chiesasangiorgiomaggiore, isoladisangiorgio	3515	it
3164	1445	It has title of Venice, Isola San Giorgio, Cloister of Can Giorgio Maggiore	3516	it
3165	1446	It has tags of venedig, venezia, venice, italien, italy, italia, sangiorgiomaggiore, cloister, kreuzgang, isoladisangiorgio	3516	it
3166	1447	It has title of Venice, Campo Santa Margherita	3519	it
3167	1448	It has title of Venice, Rio della Fornace	3520	it
3168	1449	It has tags of venedig, venice, venezia, italien, italy, italia, sestieredorsoduro, riodellafornace	3520	it
3169	1450	It has tags of venice, tintoretto	3537	it
3170	1451	It has title of Venice, Island of San Pietro di Castello, Co-Cathedral Basilica of San Pietro di Castello	3539	it
3171	1452	It has tags of venedig, venice, venezia, sestierecastello, italien, italy, italia, riodisanpietro, isolasanpietrodiccastello, basilica, co-cathedral of san pietro castle	3539	it
3172	1453	It has title of Venice, Campo San Zaccaria, Church of San Zaccaria	3545	it
3173	1454	It has tags of venedig, venice, venezia, italien, italy, italia, sestierecastello, camposanzaccaria, chiesadisanzaccaria	3545	it
3174	1455	It has title of Venedig, Piazza San Marco, Tetrarchen	3547	it
3175	1456	It has tags of venedig, venice, venezia, italian, italy, italia, piazzasanmarco, tetrarchen, tetrarchs	3547	it
3176	1457	San Marco-San Zaccaria	3549	it
3177	1458	It has tags of venice, it, vaporetto	3549	it
3178	1459	It has title of Venice, Campo San Zanipolo, Scuola Grande di San Marco	3555	it
3179	1460	It has tags of venedig, venice, venezia, italian, italy, italia, sestierecastello, camposanzanipolo, scuolagrandedisanmarco	3555	it
3180	1461	It has title of Venice, Riva degli Schiavoni & Castello seen from St Mark's Campanile-	3556	it
3181	1462	It has tags of venedig, venice, venezia, italien, italy, italia, rivadeglischiavoni	3556	it
3182	1463	It has title of Venice, Piazza San Marco, Basilica di San Marco, mosaic of the Deluge	3557	it
3183	1464	It has tags of venedig, venice, venezia, italien, italy, italia, piazzadisanmarco	3557	it
3184	1465	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, rivadelvin	3561	it
3185	1466	It has title of Venice: Church of San Simeon Piccolo (Veneto)	3565	it
3186	1467	It has tags of Italy, Italy, Venice, Venice	3572	it
3187	1468	It has tags of Italy, Italy, Venice, Venice	3573	it
3188	1469	It has title of Venice, Piazza San Marco Campanile & Doge's Palace	3574	it
3189	1470	It has tags of venice, venedig, venezia, piazzasanmarco, dogenpalast, palazzoducale, dogespalace, campaniledisanmarco, stmarkscampanile, markusturm	3574	it
3190	1471	It has title of Venice, Rialto Bridge	3576	it
3191	1472	It has tags of venedig, venice, venezia, italian, italy, italy, canalgrande, pontedirialto, rialtobr, rialtobridge	3576	it
3192	1473	It has title of Venice, Campo dei Gesuiti, Church of Santa Maria Assunta	3584	it
3193	1474	It has tags of venedig, venice, venezia, italien, cannaregjo, campodeigesuiti, chiesasantamariaassunta, kanzel, pulpi, pulpit	3584	it
3194	1475	Fondamenta del Piova or Errizo	3587	it
3195	1476	It has tags of venice, it, castello	3587	it
3196	1477	It has title of Venice, Grand Canal, New Factories	3588	it
3197	1478	It has tags of venedig, venice, venezia, italien, italy, italy, canalgrande, new factory	3588	it
3198	1479	It has title of Venice, Rialto Market, Fish Market	3589	it
3199	1480	It has tags of venedig, venice, venezia, italien, italy, italy, mercatodirialto, pescheria, fishmarket, fischmarkt, rialtomarkt, rialtomarket, sestieresanpolo	3589	it
3200	1481	It has title of Venice, Rialto Market	3592	it
3201	1482	It has tags of venedig, venice, venezia, italian, italy, italia, sestieresanpolo, mercatodirialto, rialtomarkt, rialtomarket	3592	it
3202	1483	It has tags of venice, veneto, italy	3595	it
3203	1484	It has title of Venice, Campo San Stefano	3597	it
3204	1485	It has tags of venedig, venice, venezia, italian, italy, italia, camposanstefano, sestieresanmarco	3597	it
3205	1486	It has title of Venice, Rio di Santa Caterina	3598	it
3206	1487	It has tags of venedig, venice, venezia, italien, italy, italia, cannaregio, riodisantacaterina	3598	it
3207	1488	It has title of Venice, Calle de la Scuola dei Boteri	3600	it
3208	1489	It has tags of venedig, venice, venezia, italien, italy, italia, calledelascuoladeiboteri, cannaregio	3600	it
3209	1490	It has tags of venedig, venice, venezia, italien, italy, italy, sestierecannaregio, cannaregio	3601	it
