	Source	Target	Group_Name	18+	Members	Pool_Counts
394	8733637@N04	63057746@N00	Classic Fords	0	948	51657
395	8733637@N04	38807227@N00	Classic GM Luxury Cars 19?? - 2000	0	1590	28962
396	8733637@N04	1416719@N25	classic macks and kenworths	0	87	3390
397	8733637@N04	675744@N25	Classic Minis	0	862	21962
398	8733637@N04	78451919@N00	Classic Motor Racing	0	2364	124233
399	8733637@N04	16084315@N00	classic saab	0	248	3951
400	8733637@N04	612253@N20	Classic trains	0	515	82541
401	8733637@N04	1363062@N22	Classic Transport	0	375	107294
402	8733637@N04	1347987@N25	Classic Vans	0	181	5736
403	8733637@N04	4644050@N22	Classic vehicles	0	67	11678
404	8733637@N04	787352@N23	Classic Vintage Cars and Trucks	0	1175	206537
405	8733637@N04	1190716@N21	Classic VWs	0	518	7693
406	8733637@N04	588801@N20	Classic-Cadillac	0	791	12651
407	8733637@N04	52239903917@N01	Classic/collectable cars and motorcycles	0	15472	430606
408	8733637@N04	964480@N24	Club FIAT500	0	230	2325
409	8733637@N04	49958274@N00	Club Peugeot	0	338	5669
410	8733637@N04	1398086@N23	Coches - Cars	0	2400	661050
411	8733637@N04	291221@N25	Coches Clasicos /Classic cars	0	556	72386
412	8733637@N04	781027@N25	Communist Classic Cars Panorama	0	672	16443
413	8733637@N04	25938750@N00	Contemporary Architecture	0	10686	267285
414	8733637@N04	1834596@N22	Convertible,cabriolet et coupé	0	733	104530
415	8733637@N04	3084942@N22	Corolla Society	0	113	4262
416	8733637@N04	2818525@N25	Country Ovals on Cars	0	87	11480
417	8733637@N04	1337270@N23	CSA Standaardbussen	0	40	1161
418	8733637@N04	501142@N20	CWODLP (Cars With Original Dutch License Plates)	0	278	66162
419	8733637@N04	552956@N25	DAF	0	491	75761
420	8733637@N04	1556919@N20	DAF  Variomatic	0	149	4585
421	8733637@N04	1367447@N20	DAF Buses&amp;coaches	0	253	17433
422	8733637@N04	1548891@N20	DAF if it ain't dutch it ain't much	0	127	19304
423	8733637@N04	388286@N21	DAF oldtimer	0	174	5096
424	8733637@N04	2820868@N21	DAF photos	0	67	15310
425	8733637@N04	573273@N22	DAF Trucks	0	1081	119834
426	8733637@N04	2967559@N21	DAF's uit de jaren '70 ( 1970-1979 )	0	14	275
427	8733637@N04	78917900@N00	Daihatsu - Wonderful Small	0	449	3796
428	8733637@N04	419797@N21	Daimler cars	0	246	3555
429	8733637@N04	1074876@N22	DAMPFLOKS	0	268	13113
430	8733637@N04	36301434@N00	Datsun	0	959	11511
431	8733637@N04	12366879@N00	De Nederlandse fotogroep	0	1636	276435
432	8733637@N04	3085707@N22	De wereld door de ogen van de Nederlandse Fotograaf	0	343	52713
433	8733637@N04	420175@N22	Den Oudsten Bussen	0	102	3749
434	8733637@N04	2980076@N20	Detail Cars	0	273	11886
435	8733637@N04	593139@N24	Deutsche Autos / German Cars	0	708	95538
436	8733637@N04	27093075@N00	Deutsche Bahn	0	1438	96676
437	8733637@N04	63016808@N00	DHL	0	409	3277
438	8733637@N04	2701547@N24	DHL In Europe NO 30/60 GROUP RESTRICTION	0	73	763
439	8733637@N04	2426926@N23	Die Eisenbahnfotografen	0	1175	559025
440	8733637@N04	978787@N24	Diesel Power (trucks!)	0	309	64474
441	8733637@N04	1284683@N20	Diesel train the world	0	1187	383145
442	8733637@N04	2317280@N20	Diesel treinen in Nederland	0	109	8013
443	8733637@N04	1289016@N23	Diesellocomotieven in Nederland	0	274	18548
444	8733637@N04	1689994@N24	Dieselpower Europe	0	676	109433
445	8733637@N04	2992250@N25	DIN-Kennzeichen	0	17	467
446	8733637@N04	2801144@N24	Diplomatic, Consular and International Organisation Plates	0	54	3218
447	8733637@N04	1117540@N24	Dodge Vehicles	0	1084	25851
448	8733637@N04	3662681@N25	Doors, Windows, Gates	0	824	34947
449	8733637@N04	34851587@N00	Dordrecht	0	365	10829
450	8733637@N04	1909315@N24	Double Headers	0	118	7545
451	8733637@N04	370718@N21	Douce France	0	167	19253
452	8733637@N04	44302861@N00	Dutch	0	2101	188528
453	8733637@N04	64821786@N00	Dutch Architecture	0	536	26858
454	8733637@N04	2829923@N20	Dutch cars on the highway	0	4	2000
455	8733637@N04	2610658@N23	Dutch Contact	0	420	67023
456	8733637@N04	2713343@N24	Dutch FotoGeeks	0	150	21695
457	8733637@N04	44984974@N00	Dutch Landscape / Hollands Landschap	0	4479	166136
458	8733637@N04	611718@N23	Dutch landscapes	0	159	8436
459	8733637@N04	41194381@N00	Dutch mills	0	511	6873
460	8733637@N04	399210@N22	Dutch monumental buildings	0	176	8897
461	8733637@N04	361388@N23	Dutch Treat 3 per dag!!!!	0	1083	147927
462	8733637@N04	1633582@N20	dutch truck-ftf	0	60	1035
463	8733637@N04	653979@N24	Dutch Windmill	0	487	6865
464	8733637@N04	77468921@N00	Dutch Windmills	0	725	10289
465	8733637@N04	52240974355@N01	DutchieLand, NederLand	0	152	10675
466	8733637@N04	2891096@N23	Déplacement Transport voiture car bus moto avion	0	569	114555
467	8733637@N04	40562148@N00	Eastern European Cars	0	552	24064
468	8733637@N04	2183017@N24	EasternBlocCars	0	26	2398
469	8733637@N04	1657461@N21	Einsatz-Fahrzeuge Emergency-Cars	0	180	11495
470	8733637@N04	2127477@N22	Eisenbahn in Europa	0	1323	386823
471	8733637@N04	940271@N25	Eisenbahnen	0	786	200721
472	8733637@N04	822445@N25	Electric Cars	0	399	7359
473	8733637@N04	1672723@N25	Electric Locomotives	0	1008	148193
474	8733637@N04	775846@N23	Electric Railways	0	597	135709
475	8733637@N04	1338326@N22	Electric Train the World	0	1096	338966
476	8733637@N04	25721237@N00	electric vehicles	0	738	14972
477	8733637@N04	1315766@N23	Elektrische treinen uit alle delen van de wereld	0	315	75094
478	8733637@N04	1338453@N20	Elk Merk Waardig	0	18	7939
479	8733637@N04	1495088@N23	Emergency Services of the World (EMS, Fire)	0	292	40324
480	8733637@N04	1521857@N20	Emergency Vehicle Photographers Group	0	282	38072
481	8733637@N04	2142766@N20	ENKELE LOCOMOTIEVEN  ( LLT )	0	199	15491
482	8733637@N04	3026400@N22	eos 80D	0	172	10781
483	8733637@N04	18249117@N00	euro trucks	0	512	160459
484	8733637@N04	14802105@N23	Europe - History &amp; Beauty	0	242	7706
485	8733637@N04	814221@N22	European Architecture	0	846	67225
486	8733637@N04	62204261@N00	European Cars	0	2793	418978
487	8733637@N04	1360922@N25	European cars of North America	0	282	15182
488	8733637@N04	1453495@N22	European Cars of the 80s	0	143	12857
489	8733637@N04	2390680@N20	European cars of the 90s	0	137	26277
490	8733637@N04	3791875@N24	European Cars of the Year	0	71	7475
491	8733637@N04	2098712@N24	European Cars with US-Specification	0	81	4522
492	8733637@N04	1727470@N23	European cities and landscapes.	0	2645	125368
493	8733637@N04	3736034@N25	European Classic Street Cars from 1940 to 1990	0	248	73817
494	8733637@N04	91336422@N00	European History	0	778	75823
495	8733637@N04	80501021@N00	European Railways	0	3129	646720
496	8733637@N04	2811779@N22	European Trains	0	387	114043
497	8733637@N04	92447221@N00	European Vans	0	1550	20636
498	8733637@N04	404404@N22	European Wagons	0	522	16316
499	8733637@N04	2262529@N24	EuropeanRailways	0	769	189588
500	8733637@N04	1359104@N23	Everything French	0	114	4241
501	8733637@N04	1170834@N20	Everything GM	0	348	41735
502	8733637@N04	1140083@N22	Everything Trains	0	91	40983
503	8733637@N04	2930524@N22	Exotic cars !	0	73	9715
504	8733637@N04	2692558@N24	Exotic plates in Europe	0	106	5244
505	8733637@N04	2167333@N25	Exotic Spotting	0	468	29717
506	8733637@N04	2227491@N20	Exotic Supercars Around the World! - Automotive Photography	0	508	32637
507	8733637@N04	1331179@N22	Exotics Cars	0	1139	81263
508	8733637@N04	776744@N22	Experimental Light	0	698	8114
509	8733637@N04	31213096@N00	Facades	0	2056	111941
510	8733637@N04	84706722@N00	Faded Signage (FADED!)	0	2043	32297
511	8733637@N04	1448420@N25	Fan de voitures	0	1763	530199
512	8733637@N04	96605158@N00	Ferrari	0	1782	70282
513	8733637@N04	1401100@N22	Ferrari +	0	252	9266
514	8733637@N04	47321142@N00	Ferrari - il Cavallino rampante	0	2886	78039
515	8733637@N04	1718117@N20	Ferrari 308 Series	0	293	2019
516	8733637@N04	1475926@N25	Ferrari Classiche  ( Classic ferraris )	0	900	12311
517	8733637@N04	615920@N25	Ferrari e auto (15.000 photos and more...)	0	1975	53864
518	8733637@N04	1091150@N24	Ferrari Passion	0	1439	54564
519	8733637@N04	29063984@N00	FERRARI PHOTOS	0	393	17980
520	8733637@N04	915271@N22	Ferrari Spotting	0	1109	24874
521	8733637@N04	73648612@N00	Ferrari World	0	1060	49269
522	8733637@N04	1368746@N20	Ferrari Worldwide	0	716	26778
523	8733637@N04	1608202@N20	Ferrari.	0	597	15734
524	8733637@N04	96044153@N00	Ferroequinology	0	632	146977
525	8733637@N04	1185276@N25	Ferrovie - Railways	0	289	66806
526	8733637@N04	593706@N24	FFF - Full Frontal Facade	0	437	15915
527	8733637@N04	49905304@N00	FIAT	0	1281	44494
528	8733637@N04	1218306@N24	FIAT - Fabbrica Italiana di Automobili Torino.	0	268	22098
529	8733637@N04	2006904@N21	Fiat 126, 127, 128, 131, 132	0	141	3903
530	8733637@N04	1722690@N24	FIAT cars	0	355	20509
531	8733637@N04	2819033@N21	Fiat cars and vans	0	109	16357
532	8733637@N04	11266823@N00	Fiat Cinquecento	0	2336	11997
533	8733637@N04	65647956@N00	Fiat500	0	587	4797
534	8733637@N04	3666296@N25	Fiberglass  &amp; Plastic &amp; Fibreglass &amp; GRP  Vehicles	0	110	3119
535	8733637@N04	687272@N24	Flemish or Dutch Architecture	0	77	3061
536	8733637@N04	1972093@N20	Flickr  Museumbus - Preserved Bus  Worldwide	0	51	1250
537	8733637@N04	4305330@N20	Flickr (No 30/60 Group Limit)	0	281	77210
538	8733637@N04	4438448@N24	flickr 30/60 limit sucks - opted out group for all great photos	0	809	259249
539	8733637@N04	63477210@N00	Flickr Automotive	0	8070	516217
540	8733637@N04	367300@N24	Flickr Cars	0	6232	972663
541	8733637@N04	1717473@N24	Flickr France	0	1347	130753
542	8733637@N04	3537491@N25	FLICKR INTERNATIONAL - No 30/60 Groups Limit	0	8495	2140392
543	8733637@N04	1831051@N21	Flickr members of The Netherlands	0	1264	265405
544	8733637@N04	4527108@N23	Flickr Photo Album Unlimited &amp; Instant Posting	0	1410	1658462
545	8733637@N04	14696772@N20	Flickr Power Users	0	704	31649
546	8733637@N04	2810433@N23	flickr world wide	0	5331	1030419
547	8733637@N04	1096405@N22	Flickr's Best Train Group	0	445	129195
548	8733637@N04	4465049@N20	flickrailroad	0	1574	359206
549	8733637@N04	1286329@N21	Ford Cars	0	780	105127
550	8733637@N04	2266896@N24	Ford cars of the 1980s	0	311	7252
551	8733637@N04	2150311@N20	Ford Cars... Ford-ever	0	345	37398
552	8733637@N04	1055068@N20	Ford Granada MK1 (1972-1976)	0	122	1000
553	8733637@N04	439614@N20	Ford Lovers	0	518	36690
554	8733637@N04	78918097@N00	Ford Mustangs	0	4222	70841
555	8733637@N04	55023715@N00	Ford Trucks	0	1174	22262
556	8733637@N04	27816755@N00	Ford Vehicles	0	2275	102920
557	8733637@N04	663907@N20	Ford!	0	3791	201012
558	8733637@N04	79594476@N00	forgotten wall ads	0	490	8362
559	8733637@N04	2985366@N22	International Railway Photography	0	503	159694
560	8733637@N04	985968@N21	Fotografie Nederland	0	3816	315254
561	8733637@N04	2674854@N21	Pictures form France	0	34	2239
562	8733637@N04	532576@N23	Railway Photographers	0	2365	731359
563	8733637@N04	52240442714@N01	France	0	13519	818139
564	8733637@N04	3726008@N24	France - Pictures	0	90	17488
565	8733637@N04	1680910@N24	France : transports urbains (trams, trolleybus, autobus, métros	0	137	17665
566	8733637@N04	2754960@N24	France d'autrefois	0	347	26431
567	8733637@N04	1046158@N24	France en Photo	0	56	2631
568	8733637@N04	52241533836@N01	France image	0	17231	802073
569	8733637@N04	756669@N25	France photographe	0	591	51455
570	8733637@N04	1046787@N25	FRANCE PHOTOS FLICKR	0	152	16349
571	8733637@N04	88189255@N00	France Visite Guidée	0	446	51852
572	8733637@N04	1017763@N22	France's Masterpieces (Invite only : Post 1- Comment 1)	0	829	16360
573	8733637@N04	2771805@N20	France, douce France !!	0	169	18649
574	8733637@N04	1317552@N23	France/França	0	81	5379
575	8733637@N04	35923457@N00	FRANCEPIX	0	1456	90291
576	8733637@N04	71014500@N00	Francophiles	0	1578	94693
577	8733637@N04	953560@N25	français	0	429	27963
578	8733637@N04	964395@N24	Français-fr-francophone - French-flickr - France et présentati	0	1446	116322
579	8733637@N04	3090352@N24	French Car World (opted out 30/60 group rule)	0	66	16744
580	8733637@N04	62425051@N00	French cars	0	1148	149410
581	8733637@N04	3695953@N24	French Classic Cars	0	51	9339
582	8733637@N04	1348158@N25	French Inspired	0	54	1540
583	8733637@N04	3115310@N24	French luxury cars	0	87	4539
584	8733637@N04	2290833@N23	French Perls'	0	480	61277
585	8733637@N04	52895442@N00	French Signs / Panneaux français	0	212	3410
586	8733637@N04	1734000@N20	french Touch'	0	625	70242
587	8733637@N04	1896095@N25	french trucks	0	75	1456
588	8733637@N04	37718676651@N01	French-Français	0	21559	1523794
589	8733637@N04	70545205@N00	Friesland	0	231	17779
590	8733637@N04	61126873@N00	Friesland, Fryslân, Freesland, Fraschlönj	0	874	36484
591	8733637@N04	80384792@N00	Fryslân	0	240	17166
592	8733637@N04	1243231@N24	Gek Op Frankrijk	0	112	3563
593	8733637@N04	62182453@N00	Gent	0	1598	5663
594	8733637@N04	51773051@N00	Geotagged : Amsterdam	0	183	9974
595	8733637@N04	19017394@N00	Geotagged: France	0	167	16019
596	8733637@N04	24303135@N00	Geotagged: Netherlands	0	426	15086
597	8733637@N04	654453@N25	German car photos	0	733	83973
598	8733637@N04	3873321@N25	German Car World (opted out 30/60 group rule)	0	80	25076
599	8733637@N04	2187366@N22	German Cars 1945 - 1969 (Wirtschaftswunder)	0	282	21055
600	8733637@N04	1746020@N22	German Trucks	0	135	4769
601	8733637@N04	989452@N20	German vintage Trucks	0	230	5808
602	8733637@N04	72651479@N00	Gevelstenen	0	175	9024
603	8733637@N04	10285999@N00	Ghost Signs	0	2518	44684
604	8733637@N04	1060904@N21	Ghostsigns	0	815	22999
605	8733637@N04	1629628@N21	GM -  Everything &amp; Anything General Motors	0	312	40231
606	8733637@N04	632936@N25	GM Trucks	0	609	6119
607	8733637@N04	488501@N24	GMC (General Motors Truck Division)  Truck, Bus, SUV, Motorhome,	0	454	3922
608	8733637@N04	35237092182@N01	goingdutch	0	589	39649
609	8733637@N04	2724854@N22	Gordini et Alpine renault	0	160	4102
610	8733637@N04	3047429@N24	Grand Est	0	324	17666
611	8733637@N04	648019@N20	GREEN for all VEHICLES	0	598	24960
612	8733637@N04	99693252@N00	GREEN-	0	1916	44781
613	8733637@N04	2689484@N23	Greyscale Volvos	0	39	2384
614	8733637@N04	1245646@N23	Grijs kenteken oldtimers	0	96	7049
615	8733637@N04	2683648@N23	Grijskenteken uitvoeringen/ Commercial versions	0	43	1951
616	8733637@N04	2703019@N22	Grijskentekenhatchbacks	0	19	572
617	8733637@N04	2849668@N21	Group for all users of FLICKR - No 30/60 Groups Limit	0	16815	3275026
618	8733637@N04	2884939@N20	group for car pics (opted out 30/60 rule)	0	336	47429
619	8733637@N04	57458171@N00	Haarlem	0	553	14177
620	8733637@N04	3418677@N23	HAUTS DE FRANCE	0	149	6588
621	8733637@N04	2934679@N23	Heckblende!	0	73	5702
622	8733637@N04	591566@N20	Hilversum	0	113	3686
623	8733637@N04	1866488@N24	History of France	0	183	10030
624	8733637@N04	451175@N21	Historic City Centres (post 1....1)	0	3957	136980
625	8733637@N04	35965065@N00	Historical places	0	6932	304106
626	8733637@N04	30127512@N00	Historical Type and Lettering	0	732	17184
627	8733637@N04	85695313@N00	Historical/Mysterious Places	0	1078	41261
628	8733637@N04	2777701@N24	Historische Bahn / Planzüge	0	85	11197
629	8733637@N04	946820@N23	Historische Eisenbahnen	0	366	27628
630	8733637@N04	1425984@N23	Historische gevelreclames in Nederland	0	99	2273
631	8733637@N04	80914266@N00	History is All Around Us	0	4679	242699
632	8733637@N04	651569@N20	Holidays In France	0	64	1724
633	8733637@N04	90566820@N00	Holland	0	1560	115414
634	8733637@N04	339053@N21	Holland pics	0	301	15521
635	8733637@N04	96328800@N00	Holland Scene	0	1620	111966
636	8733637@N04	1414474@N20	Hollandse landschappen / Dutch Landscapes	0	471	35135
637	8733637@N04	85439828@N00	HONDA :: The Power of Photos	0	3246	42489
638	8733637@N04	2728266@N20	Honda cars and vans	0	108	3698
639	8733637@N04	439368@N21	Hot Hatch Heaven	0	91	2148
640	8733637@N04	2987268@N24	Hot Hatchbacks	0	139	7186
641	8733637@N04	1413564@N24	Hot Hatches	0	127	1942
642	8733637@N04	2839452@N21	Hulpdiensten / Dutch Emergency Services (No Unmarked units)	0	84	4940
643	8733637@N04	43932806@N00	Hyundai	0	785	8567
644	8733637@N04	2718683@N20	Hórreos y Molinos	0	346	6519
645	8733637@N04	2773121@N21	I &lt;3 Porsche	0	76	1510
646	8733637@N04	34435092@N00	I bleed Ferrari red	0	4368	85546
647	8733637@N04	405187@N24	I Love Old Signs!	0	5457	109354
648	8733637@N04	1409813@N25	I love Porsche 356	0	374	2371
649	8733637@N04	2226611@N23	I LOVE SCANIA TRUCKS!	0	242	85255
650	8733637@N04	494505@N20	I Love Signs	0	239	12854
651	8733637@N04	755113@N21	I Love Train Videos	0	337	6274
652	8733637@N04	80994323@N00	I Love Trains	0	18807	1484300
653	8733637@N04	15996299@N00	I spy... DHL trucks	0	41	864
654	8733637@N04	31314976@N00	I ♥ Amsterdam	0	4944	103393
655	8733637@N04	803950@N21	I ♥ Holland	0	1268	88727
656	8733637@N04	28041236@N00	iamsterdam	0	729	33904
657	8733637@N04	297183@N25	Ik hou van Holland,.. I Love Holland !	0	1629	117663
658	8733637@N04	1467122@N21	Il mondo in Vespa	0	606	5800
659	8733637@N04	1503201@N22	International BUS Enthusiast™	0	979	499421
660	8733637@N04	863604@N20	International Railroad Photography Gallery	0	1929	132104
661	8733637@N04	1576311@N22	International TRUCKS Enthusiast™	0	265	43436
662	8733637@N04	1284442@N22	Iso Rivolta	0	148	2468
663	8733637@N04	535394@N23	Italian Automobile Photography	0	477	39847
664	8733637@N04	989478@N24	Italian Automobiles	0	1241	83003
665	8733637@N04	3895836@N20	Italian Car World (opted out 30/60 group rule)	0	51	12555
666	8733637@N04	10057652@N00	Italian Cars	0	3663	194922
667	8733637@N04	2270285@N21	Italian Cars (Voitures Italiennes)	0	814	114060
668	8733637@N04	2252111@N21	Italian Cars Cars made in Italy	0	281	70964
669	8733637@N04	520623@N21	Italian classics	0	974	99673
670	8733637@N04	1706922@N25	Italian Vehicles	0	265	38593
671	8733637@N04	1689554@N24	j'aime la france	0	42	2608
672	8733637@N04	2446688@N24	Jaguar &amp; Daimler Cars Modern and Classic	0	314	7131
673	8733637@N04	771992@N25	Jaguar Automobiles	0	400	18714
674	8733637@N04	57429094@N00	Jaguar Cars	0	3742	44300
675	8733637@N04	1593508@N23	Jaguar Flickr Group	0	968	18857
676	8733637@N04	1745872@N23	Jaguar MK2	0	84	754
677	8733637@N04	3025860@N20	Jaguar Unlimited	0	251	13251
678	8733637@N04	674573@N25	Japanese Car Lover	0	1896	63591
679	8733637@N04	4463298@N23	Japanese Car World (opted out 30/60 group rule)	0	50	12289
680	8733637@N04	1028270@N21	Japanese Cars	0	177	34025
681	8733637@N04	1898655@N24	Japanese Cars of the '90s	0	232	16870
682	8733637@N04	1550175@N20	Japanese cars of the 70´s and 80´s	0	532	27997
683	8733637@N04	2854970@N22	Japanese Cars.	0	74	17815
684	8733637@N04	15617087@N00	JAPANESE CLASSIC CARS	0	905	29900
685	8733637@N04	1756573@N22	Japanese Nostalgic Cars	0	322	14371
686	8733637@N04	1727525@N22	Japanische Sportwagen &amp; Coupe's	0	298	10284
687	8733637@N04	2216191@N23	Japanse Oldtimers NL	0	13	1777
688	8733637@N04	4538638@N23	JDM Cars in NL	0	15	486
689	8733637@N04	52240685006@N01	Jeep	0	2860	29337
690	8733637@N04	17855620@N00	Jensen Cars	0	314	2744
691	8733637@N04	393036@N20	Jugendstil	0	110	2860
692	8733637@N04	42776760@N00	Jugendstil - Art nouveau	0	1120	45691
693	8733637@N04	54665874@N00	Junk - Junkyards, Scrap yards, Landfills  - it's all good	0	1549	25888
694	8733637@N04	1106805@N23	Junk Yards	0	129	4235
695	8733637@N04	1873198@N25	JUST BUSES [NO COACHES]	0	464	527311
696	8733637@N04	2504537@N24	just one word	0	333	7840
697	8733637@N04	1935329@N23	JUST TRAINS	0	384	174641
698	8733637@N04	1468224@N25	Kennemerland	0	54	4069
699	8733637@N04	1520605@N22	Kentekenserie A	0	40	1643
700	8733637@N04	1841352@N20	Kentekenserie AA / Koninklijke Kentekens	0	32	188
701	8733637@N04	1503322@N20	Kentekenserie B	0	32	1358
702	8733637@N04	1525840@N21	Kentekenserie D	0	30	1094
703	8733637@N04	14629777@N20	Kentekenserie DE	0	24	1447
704	8733637@N04	1502391@N20	Kentekenserie E	0	36	2018
705	8733637@N04	1509968@N24	Kentekenserie F	0	28	1707
706	8733637@N04	1546615@N21	Kentekenserie G	0	29	1512
707	8733637@N04	1507745@N24	Kentekenserie H	0	33	1480
708	8733637@N04	1605617@N24	Kentekenserie J	0	32	1624
709	8733637@N04	1645333@N21	Kentekenserie M	0	32	1711
710	8733637@N04	1406648@N24	Kentekenserie N	0	56	3509
711	8733637@N04	1494669@N21	Kentekenserie P	0	43	2519
