	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
7010	674	It has title of Amsterdam Central	1159	it	Criteria vi	Criteria iii	Criteria i	0.3320208489894867	0.6233135461807251	Criteria iv	Criteria ii	Criteria iii	0.37942237	0.80437773	False	0.2	0.5669042931605347
7011	675	It has title of Alcohol prohibited	1162	it	Criteria iii	Criteria vi	Criteria iv	0.2938882410526275	0.6640515625476837	Criteria x	Criteria vii	Criteria iii	0.5901135	0.7666389	False	0.2	0.2169446568485523
7012	676	It has title of Amsterdam	1180	it	Criteria vi	Criteria iii	Criteria iv	0.215900644659996	0.5567850023508072	Criteria iv	Criteria iii	Criteria ii	0.25242275	0.61956483	False	0.5	0.8532441844379252
7013	677	It has title of Blue Amsterdam	1181	it	Criteria vii	Criteria viii	Criteria x	0.2573885023593902	0.5346850082278252	Criteria iv	Criteria iii	Criteria i	0.19094147	0.5347312	False	0.0	0.6344305427047918
7014	678	Celebrated the profit of the Climate Case Van Shell won	1184	it	Criteria vi	Criteria i	Criteria iv	0.5925616025924683	0.8434715270996094	Criteria iv	Criteria i	Criteria ii	0.38300264	0.7369201	False	0.5	0.46071868777105424
7015	679	It has title of Amsterdam	1184	it	Criteria vi	Criteria iii	Criteria iv	0.215900644659996	0.5567850023508072	Criteria iv	Criteria iii	Criteria ii	0.25242275	0.61956483	False	0.5	0.8532441844379252
7016	680	It has tags of amsterdam, pjotrp, oneplusnord, thenetherlands, holland, city archive, netherlands, city archives amsterdam, shell, tolhuis, marcelbarlag, climate case, tolhuistuin, hetwarmingupfestival	1184	it	Criteria iv	Criteria iii	Criteria ii	0.3437749147415161	0.7795843407511711	Criteria ii	Criteria iv	Criteria iii	0.72207916	0.8790361	False	1.0	0.35233088493990095
7017	681	Oil on canvas (1594) by Cornelis van Haarlem (1562-1638)	1193	it	Criteria i	Criteria iii	Criteria iv	0.6356827020645142	0.8586279004812241	Criteria ii	Criteria i	Criteria vi	0.47612065	0.87784296	False	0.2	0.672292635564808
7018	682	It has title of Reijnier Vinkeleskade	1201	it	Criteria iii	Criteria vi	Criteria iv	0.2938882410526275	0.6640515625476837	Criteria iii	Criteria iv	Criteria i	0.3830477	0.7342783	True	0.5	0.8427810841728057
7019	683	It has tags of dutch, netherlands, amsterdam, netherlands, holland, paysbas, niederlande, architecture, amsterdamzuid, amsterdamcentrum, amsterdamcentre, amsterdamcenter, Vondelparkbuurt, museumbuurt, reijniervinkeleskade	1201	it	Criteria iii	Criteria ii	Criteria iv	0.3359117209911346	0.8658440411090851	Criteria ii	Criteria iv	Criteria i	0.65970594	0.92010105	False	0.5	0.7175861406913732
7020	684	It has title of Amsterdam 2015 - New Edits	1211	it	Criteria vi	Criteria iii	Criteria iv	0.3294068276882171	0.6612095683813095	Criteria iv	Criteria iii	Criteria vi	0.19783281	0.56911033	False	1.0	0.8892241494997261
7021	685	It has tags of night, night, d, nikon, church, water, city, holland, ship, canal, ship, nikkor, zuiderkerk, netherland, eglise, church, netherlands, city, boat, water, canal, amsterdam, boat	1211	it	Criteria iii	Criteria iv	Criteria v	0.4910094738006592	0.8487929850816727	Criteria i	Criteria iv	Criteria vi	0.30032793	0.7268494	False	0.2	0.4099598033501543
7022	686	Traffic on the bridge between the Oude and Nieuwe Hoogstraat over the Kloveniersburgwal, Amsterdam, October 13, 1949	1219	it	Criteria ii	Criteria iii	Criteria vi	0.305472731590271	0.6510223001241684	Criteria iv	Criteria vi	Criteria ii	0.47162893	0.8496661	False	0.5	0.5477518710473175
7023	688	It has tags of car, auto, bicycle, bike, traffic, traffic, benvanmeerendonk, amsterdam, bicycle, gz, h, ptt, dekkersijshandel, ice, carriage, chevrolet, ford, hillmanminx, opel, kaiser, license plate, registration plate, licenseplate, l, numberplate	1219	it	Criteria iii	Criteria vi	Criteria iv	0.4237931370735168	0.6981044858694077	Criteria iv	Criteria vi	Criteria ii	0.37234077	0.81258845	False	0.5	0.5648918737203412
7024	689	It has title of Kromboomssloot, Amsterdam	1221	it	Criteria vi	Criteria iii	Criteria iv	0.3128185570240021	0.7555696070194244	Criteria i	Criteria ii	Criteria iv	0.453594	0.86678934	False	0.2	0.42670685009311027
7025	690	It has title of Museum Van Loon, Amsterdam	1222	it	Criteria vi	Criteria i	Criteria iii	0.2973361313343048	0.7000581175088882	Criteria ii	Criteria i	Criteria iv	0.69415295	0.9146192	False	0.2	0.43943033181196045
7026	691	It has title of Museum Van Loon, Amsterdam: cherubins	1223	it	Criteria vi	Criteria iii	Criteria i	0.3434607088565826	0.7232037037611008	Criteria ii	Criteria iv	Criteria iii	0.4096344	0.77776057	False	0.2	0.6671385493297902
7027	692	She married on April 7, 1854 in Amsterdam with Hendrik Maurits Jacob Jonkheer van Loon	1225	it	Criteria vi	Criteria ii	Criteria iii	0.3912158012390136	0.8297003954648972	Criteria i	Criteria iv	Criteria ii	0.28771654	0.75824755	False	0.2	0.6637120615918751
7028	693	"It has title of ""Louise Borski"" (version 1850)"	1225	it	Criteria iii	Criteria vi	Criteria iv	0.2935486733913421	0.7195336222648621	Criteria i	Criteria iv	Criteria x	0.18559712	0.5217868	False	0.2	0.7410708853573584
7029	694	It has tags of gable stone, amsterdam, lion head, holland, facade decoration, inner city, canal houses, ornament, lion, head, dread, animal	1232	it	Criteria iv	Criteria iii	Criteria i	0.4403010606765747	0.8018742054700851	Criteria i	Criteria ii	Criteria iv	0.36671007	0.8636142	False	0.5	0.588874635038497
7030	695	It has tags of gable stone, head, amsterdam, inner city, patrici, holland, canal houses, head, headdress, sculpture	1233	it	Criteria iv	Criteria i	Criteria iii	0.4368121922016144	0.8463572263717651	Criteria ii	Criteria i	Criteria iv	0.39185068	0.86295223	False	0.5	0.6676699372206808
7031	696	It has tags of gable stone, head, amsterdam, inner city, patrici, holland, canal houses, head, headdress, sculpture	1234	it	Criteria iv	Criteria i	Criteria iii	0.4368121922016144	0.8463572263717651	Criteria ii	Criteria i	Criteria iv	0.39185068	0.86295223	False	0.5	0.6676699372206808
7032	697	It has title of Moses and Aaron Church, Amsterdam	1246	it	Criteria vi	Criteria iii	Criteria iv	0.3609182238578796	0.8223876357078552	Criteria ii	Criteria i	Criteria vi	0.40554753	0.78418726	False	0.2	0.5583587709050595
7033	698	It has title of Amsterdam - 7 Oct 2021	1251	it	Criteria vi	Criteria iii	Criteria iv	0.3661258816719055	0.6918747052550316	Criteria vi	Criteria iv	Criteria iii	0.27088508	0.6687289	True	1.0	0.9159288948077703
7034	699	It has title of Amsterdam - 7 Oct 2021	1252	it	Criteria vi	Criteria iii	Criteria iv	0.3661258816719055	0.6918747052550316	Criteria vi	Criteria iv	Criteria iii	0.27088508	0.6687289	True	1.0	0.9159288948077703
7035	700	It has title of Amsterdam - 7 Oct 2021	1253	it	Criteria vi	Criteria iii	Criteria iv	0.3661258816719055	0.6918747052550316	Criteria vi	Criteria iv	Criteria iii	0.27088508	0.6687289	True	1.0	0.9159288948077703
7036	701	It has title of Amsterdam - 7 Oct 2021	1254	it	Criteria vi	Criteria iii	Criteria iv	0.3661258816719055	0.6918747052550316	Criteria vi	Criteria iv	Criteria iii	0.27088508	0.6687289	True	1.0	0.9159288948077703
7037	702	It has title of Amsterdam - 7 Oct 2021	1255	it	Criteria vi	Criteria iii	Criteria iv	0.3661258816719055	0.6918747052550316	Criteria vi	Criteria iv	Criteria iii	0.27088508	0.6687289	True	1.0	0.9159288948077703
7038	703	It has title of Amsterdam - 7 Oct 2021	1256	it	Criteria vi	Criteria iii	Criteria iv	0.3661258816719055	0.6918747052550316	Criteria vi	Criteria iv	Criteria iii	0.27088508	0.6687289	True	1.0	0.9159288948077703
7039	704	Office floor valley	1261	it	Criteria iv	Criteria iii	Criteria ii	0.5363044738769531	0.9342345520853996	Criteria iv	Criteria i	Criteria vii	0.41056225	0.6862235	True	0.2	0.8283534123068195
7040	705	It has title of Amsterdam Central in the early morning	1266	it	Criteria vi	Criteria iii	Criteria iv	0.4244424700736999	0.7524581253528595	Criteria iv	Criteria vi	Criteria ii	0.24325004	0.5715975	False	0.5	0.8406135740208428
7041	706	2021 protest march against corona measures	1267	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7042	707	2021 protest march against corona measures	1268	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7043	708	2021 protest march against corona measures	1269	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7044	709	2021 protest march against corona measures	1270	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7045	710	2021 protest march against corona measures	1271	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7046	711	2021 protest march against corona measures	1272	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7047	712	2021 protest march against corona measures	1273	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7048	713	2021 protest march against corona measures	1274	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7049	714	2021 protest march against corona measures	1275	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7050	715	2021 protest march against corona measures	1276	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7051	716	2021 protest march against corona measures	1277	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7052	717	2021 protest march against corona measures	1278	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7053	718	2021 protest march against corona measures	1279	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7054	719	2021 protest march against corona measures	1280	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7055	720	2021 protest march against corona measures	1281	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7056	721	2021 protest march against corona measures	1282	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7057	722	2021 protest march against corona measures	1283	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7058	723	2021 protest march against corona measures	1284	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7059	724	2021 protest march against corona measures	1285	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7060	725	2021 protest march against corona measures	1286	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7061	726	2021 protest march against corona measures	1287	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7062	727	2021 protest march against corona measures	1288	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7063	728	2021 protest march against corona measures	1289	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7064	729	2021 protest march against corona measures	1290	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7065	730	2021 protest march against corona measures	1291	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7066	731	2021 protest march against corona measures	1292	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7067	732	2021 protest march against corona measures	1293	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7068	733	2021 protest march against corona measures	1294	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7069	734	2021 protest march against corona measures	1295	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7070	735	2021 protest march against corona measures	1296	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7071	736	2021 protest march against corona measures	1297	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7072	737	2021 protest march against corona measures	1298	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7073	738	2021 protest march against corona measures	1299	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7074	739	2021 protest march against corona measures	1300	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7075	740	2021 protest march against corona measures	1301	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7076	741	2021 protest march against corona measures	1302	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7077	742	2021 protest march against corona measures	1303	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7078	743	2021 protest march against corona measures	1304	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7079	744	2021 protest march against corona measures	1305	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7080	745	2021 protest march against corona measures	1306	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7081	746	2021 protest march against corona measures	1307	it	Criteria iii	Criteria vi	Criteria iv	0.4264899492263794	0.7545592039823532	Criteria vi	Criteria x	Criteria vii	0.50525093	0.6726141	False	0.2	0.5641065665094557
7082	747	It has title of The Ship, Amsterdam	1314	it	Criteria vi	Criteria iii	Criteria iv	0.3419909179210663	0.7296704649925232	Criteria i	Criteria iv	Criteria ii	0.30699834	0.82062536	False	0.2	0.580268281027933
7083	748	More than 102,000 victims of the Holocaust have been given their own monument after more than 75 years after the Second World War	1315	it	Criteria vi	Criteria x	Criteria iii	0.3894215226173401	0.6244865134358406	Criteria vi	Criteria iv	Criteria ii	0.5326594	0.8627792	True	0.2	0.9099702564838232
7084	749	A monument has been erected in Amsterdam with all the names of the Dutch Holocaust victims who do not have a grave	1315	it	Criteria vi	Criteria iii	Criteria i	0.6523085236549377	0.8330409228801727	Criteria vi	Criteria iv	Criteria ii	0.8001776	0.9194963	True	0.2	0.9870442881578536
7085	750	Daniel Libeskind designer Holocaust Names Memorial Netherlands Pjotrp – All Rights Reserved	1315	it	Criteria vi	Criteria iii	Criteria iv	0.3865192234516144	0.7460765838623047	Criteria vi	Criteria iii	Criteria i	0.57006544	0.7392223	True	0.5	0.8980943664914905
7086	751	It has title of Amsterdam	1315	it	Criteria vi	Criteria iii	Criteria iv	0.215900644659996	0.5567850023508072	Criteria iv	Criteria iii	Criteria ii	0.25242275	0.61956483	False	0.5	0.8532441844379252
7087	752	It has tags of holocaustnamenmonumentnederland, daniellibeskind, amsterdam, pjotrp, oneplusnord, thenetherlands, holland, city archives, netherlands, city archives amsterdam	1315	it	Criteria iii	Criteria iv	Criteria ii	0.4910114705562591	0.8128726407885551	Criteria ii	Criteria iv	Criteria vi	0.48063555	0.7866784	False	0.5	0.5059345079125439
7088	753	The NMBS 2551 has, just like empty equipment ride, brought the equipment of the Schweiz Express from the Watergraafsmeer to Amsterdam CS	1317	it	Criteria i	Criteria ii	Criteria iv	0.2632409632205963	0.7437200844287872	Criteria ii	Criteria iv	Criteria i	0.64169323	0.91104513	False	1.0	0.7434489520873238
7089	754	Amsterdam CS, 1994-08-20  Slide: D02772	1317	it	Criteria vi	Criteria ii	Criteria iii	0.4261839687824249	0.7745891511440277	Criteria i	Criteria iv	Criteria ii	0.55636984	0.87656814	False	0.2	0.36624061336710856
7090	755	Hard Rock Hotel Amsterdam American	1319	it	Criteria viii	Criteria i	Criteria vii	0.490776777267456	0.7596132829785347	Criteria iv	Criteria i	Criteria ii	0.30412844	0.6838156	False	0.2	0.3386954262142198
7091	756	It has title of American Hotel, Amsterdam	1319	it	Criteria vi	Criteria iv	Criteria i	0.2983037531375885	0.6760380864143372	Criteria iv	Criteria i	Criteria ii	0.43193972	0.8203418	False	0.5	0.7313361597360043
7092	757	It has title of Rubber Duck Shop Amsterdam	1335	it	Criteria iii	Criteria vi	Criteria x	0.2432132810354232	0.6091639399528503	Criteria iv	Criteria iii	Criteria vi	0.20055094	0.56797117	False	0.5	0.9233296491487558
7093	758	It has title of Krommeniestraat, Amsterdam	1341	it	Criteria vi	Criteria iii	Criteria iv	0.3128185570240021	0.7555696070194244	Criteria i	Criteria ii	Criteria iv	0.39863816	0.86422837	False	0.2	0.4579513705310722
7094	759	It has tags of beer, can, large, oversized, art, popart, park, vondelpark, girls, amsterdam, weird	1342	it	Criteria iii	Criteria vi	Criteria iv	0.4547686874866485	0.9167306125164032	Criteria i	Criteria iv	Criteria vi	0.24834587	0.64394903	False	0.5	0.5592011068452413
7095	760	Former Great Synagogue in Amsterdam.	1349	it	Criteria iii	Criteria vi	Criteria iv	0.3546158969402313	0.840957909822464	Criteria iv	Criteria i	Criteria ii	0.45860213	0.88285184	False	0.2	0.4971127138966731
7096	761	On the Planciusstraat, which crosses the Singelgrachttrace near the Haarlemmerplein in Amsterdam, there is a beautiful clock facade that has been covered completely purple since this week in a kind of car wrapping.	1351	it	Criteria i	Criteria iv	Criteria ii	0.4578113853931427	0.7897974997758865	Criteria i	Criteria iv	Criteria vi	0.7728579	0.8989962	True	0.5	0.9115161016712935
7097	762	It seems to be a stunt by the Italian luxury brand Prada whose autumn/winter campaign is not coincidentally called 'feels like Prada'	1351	it	Criteria iii	Criteria vi	Criteria iv	0.3726831078529358	0.8109882473945618	Criteria vi	Criteria iv	Criteria iii	0.2807302	0.57591724	False	1.0	0.8218426019018323
7098	763	Nor will it be a coincidence that it concerns a building next to the track, so that there is automatically a large audience	1351	it	Criteria vi	Criteria i	Criteria iv	0.2489092200994491	0.6528283059597015	Criteria iv	Criteria vi	Criteria i	0.4374378	0.84045327	False	1.0	0.8267303799126268
7099	765	It has tags of feelslikeprada, prada, ns, singelgracht, amsterdam, planciusstraat, purple, purple, singelgrachttrace, advertising, advertising, wrap	1351	it	Criteria iii	Criteria iv	Criteria vi	0.4515034556388855	0.7242802083492279	Criteria i	Criteria ii	Criteria iv	0.40047327	0.80999756	False	0.2	0.3709552121148126
7100	766	It has tags of netherlands, amsterdam, bw	1361	it	Criteria iii	Criteria ii	Criteria iv	0.3919812440872192	0.7532318532466888	Criteria ii	Criteria iv	Criteria i	0.7979487	0.9247698	False	0.5	0.48853185050023923
7101	767	It has title of Conservatory, Amsterdam	1369	it	Criteria vi	Criteria iii	Criteria iv	0.4161487221717834	0.7774689197540283	Criteria i	Criteria ii	Criteria vi	0.28290993	0.7325067	False	0.2	0.7278913235849475
7102	768	It has title of Amsterdam seen from Nemo	1373	it	Criteria vi	Criteria iii	Criteria i	0.3190086781978607	0.6337066739797592	Criteria i	Criteria vi	Criteria iv	0.23481342	0.5866351	False	0.5	0.8773856479486889
7103	769	It has title of The Nemo and the Oosterdok seen from Prins Hendrikkade	1376	it	Criteria vi	Criteria iii	Criteria iv	0.3505696356296539	0.7390720397233963	Criteria i	Criteria iv	Criteria viii	0.40376619	0.6170177	False	0.2	0.3897118415065616
7104	770	It has title of Eye (Film Institute Netherlands), Amsterdam	1377	it	Criteria vi	Criteria iii	Criteria iv	0.5655895471572876	0.8362845629453659	Criteria ii	Criteria iii	Criteria vi	0.21622244	0.55785054	False	0.5	0.6851525251191661
7105	771	It has title of Verdant houseboat	1379	it	Criteria iii	Criteria vi	Criteria iv	0.2938882410526275	0.6640515625476837	Criteria vii	Criteria x	Criteria ix	0.601976	0.8683714	False	0.0	0.16933516495167186
7106	772	It has tags of Amsterdam, Muiderstraat, Rapenburgerstraat, traffic sign, traffic, sign, arrow, arrow	1393	it	Criteria iii	Criteria vi	Criteria ii	0.4108171761035919	0.8803848773241043	Criteria iv	Criteria i	Criteria ii	0.42843595	0.8422722	False	0.2	0.3519319588950249
7107	773	It has tags of amsterdam, hetij, boat, north holland, netherlands, north holland, jetty, Oudehouthaven	1404	it	Criteria iii	Criteria iv	Criteria ii	0.2671749591827392	0.737218976020813	Criteria iv	Criteria ii	Criteria i	0.578489	0.8412268	False	0.5	0.7380031178492414
7108	774	It has title of Street Art : Beursplein, Amsterdam	1421	it	Criteria iv	Criteria iii	Criteria i	0.3366032540798187	0.7093750834465027	Criteria ii	Criteria i	Criteria iv	0.41774955	0.87261695	False	0.5	0.5339598344634895
7109	775	It has tags of streetartbeursplein, amsterdam	1421	it	Criteria iii	Criteria iv	Criteria ii	0.3319815993309021	0.6993257999420166	Criteria ii	Criteria i	Criteria iv	0.79341155	0.93377763	False	0.5	0.43516504999604244
7110	776	Roof of hotel ZOKU Weesperstraat Amsterdam	1422	it	Criteria i	Criteria iv	Criteria ii	0.5075905323028564	0.9003089889883995	Criteria i	Criteria iv	Criteria vi	0.6295178	0.8440505	True	0.5	0.9444763482395722
7111	777	It has title of Apple tree in pot with 1 apple	1422	it	Criteria vi	Criteria x	Criteria iii	0.2392624020576477	0.525675505399704	Criteria iii	Criteria vi	Criteria i	0.29152146	0.647158	False	0.5	0.8334871155063394
7112	778	2021 canal festival stage mozaik closing concert Zuiderkerk	1428	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7113	779	2021 canal festival stage mozaik closing concert Zuiderkerk	1429	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7114	780	2021 canal festival stage mozaik closing concert Zuiderkerk	1430	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7115	781	2021 canal festival stage mozaik closing concert Zuiderkerk	1431	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7116	782	2021 canal festival stage mozaik closing concert Zuiderkerk	1432	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7117	783	Au second plan, le Dirk van Nimwegenbrug, Amsterdam.	1433	it	Criteria vi	Criteria ii	Criteria iv	0.3944674730300903	0.7352920770645142	Criteria ii	Criteria i	Criteria iv	0.63641447	0.9303687	False	0.5	0.4847355886561204
7118	784	Amsterdam CS, 1994-08-20  Slide: D02768	1434	it	Criteria vi	Criteria ii	Criteria iii	0.4261839687824249	0.7745891511440277	Criteria i	Criteria iv	Criteria ii	0.55636984	0.87656814	False	0.2	0.36624061336710856
7119	785	The 1209 is entering Amsterdam Central Station with the stock for train 1237	1436	it	Criteria iii	Criteria iv	Criteria vi	0.3273423314094543	0.7538636922836304	Criteria ii	Criteria iv	Criteria i	0.7105767	0.9220219	False	0.2	0.3685198116525872
7120	786	Amsterdam, 1994-08-20  Slide: D02771	1436	it	Criteria vi	Criteria iii	Criteria ii	0.4091241061687469	0.7832204550504684	Criteria ii	Criteria i	Criteria iv	0.42563742	0.8583912	False	0.2	0.5023141102740282
7121	787	Amsterdam, 1994-08-20  Slide: D02769	1437	it	Criteria vi	Criteria iii	Criteria ii	0.4091241061687469	0.7832204550504684	Criteria ii	Criteria i	Criteria iv	0.42563742	0.8583912	False	0.2	0.5023141102740282
7122	788	It has title of Amsterdam 2015 - New Edits	1447	it	Criteria vi	Criteria iii	Criteria iv	0.3294068276882171	0.6612095683813095	Criteria iv	Criteria iii	Criteria vi	0.19783281	0.56911033	False	1.0	0.8892241494997261
7123	789	It has tags of night, night, d, nikon, water, city, holland, ship, canal, ship, nikkor, netherland, netherlands, city, boat, water, canal, amsterdam, boat	1447	it	Criteria iii	Criteria iv	Criteria vi	0.5271737575531006	0.8174083903431892	Criteria vi	Criteria iv	Criteria i	0.42846414	0.7319484	False	0.5	0.5090482976690286
