	index	sentence	origin	lang
6186	6634	Old brick bridge over the canal water of the Reguliergracht	4378	en
6187	6635	It has title of Old bridge over the canal water of the Prinsengracht	4378	en
6188	6636	free photo Amsterdam,	4378	en
6189	6637	It has tags of bridge, brick, oldbridge, amsterdam, amsterdamcity, amsterdamdowntown, dutchbridgecanalwater, reflectingwater, amsterdamwinter, netherlands, dutcharchitecture, archbridge	4378	en
6190	6638	amfibisch transportschip werf: damen shipyards 1.96 ~ 2.97 ~ 4.98 foto: IJhaven amsterdam 20210702	4380	en
6191	6639	Tree hugging in action.	4394	en
6192	6640	It has title of Tree Embrace	4394	en
6193	6641	It has title of Pas Encore mon Histoire	4408	en
6194	6642	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	4408	en
6195	6643	Amsterdam (NL) 06-10-2012 Prinsengracht   -94685CN-    You may not use this image in any form without my prior permission	4409	en
6196	6644	except when usage is embedded or made by linking,   This image is protected by Dutch and international copyright laws.	4409	en
6197	6645	It has tags of nederland, netherlands, niederlande, paysbas, pa, paesibassi, amsterdam, prinsengracht, huizen, houses, h, maisons, casas, case, straat, street, strase, rue, calle, via, rua	4409	en
6198	6646	It has tags of building, amsterdam, xt, whiteframe	4410	en
6199	6647	It has title of Neighborhood	4415	en
6200	6648	It has tags of lightfestival, canal, photography, avond, amsterdam, anniversary, evening, amsterdamlightfestival, light, noordholland, nederland	4415	en
6201	6649	It has tags of amsterdam, cs, centraal, station, trein, train, zug, spoorwegen, bahn, railways, ns, sgm, stationskap	4417	en
6202	6650	RAI congress center parking garage	4419	en
6203	6651	Design: Benthem Crouwel Architects (2016)	4419	en
6204	6652	It has tags of northholland, netherlands, amsterdam, amsterdamrai, nederland, ro, discus, benthemcrouwelarchitects, fence, hff, lines, curves, monochrome, blackandwhite, architecture, repetition, pattern, noordholland, symmetry	4419	en
6205	6653	It has title of House id	4429	en
6206	6654	It has tags of redlightrecords, amsterdam, shop, vinyl, redlightdistrict	4435	en
6207	6655	It has tags of amsterdam, netherlands, holland, northholland, botels, boats, hotels, nemo, clouds, europe, notherneurope, travel, boat	4445	en
6208	6656	It has tags of streetphotography	4455	en
6209	6657	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	4468	en
6210	6658	This artwork is actually a giant balloon covered in paint	4470	en
6211	6659	﻿ ﻿As the glow-in-the-dark paint charges by sunlight during the day, the moon ‘burns’ with vibrant colours by night	4470	en
6212	6660	﻿ ﻿It tells us that we, as human beings, are affected by the moon, just as much as we are affected by the sun.	4470	en
6213	6661	It has tags of lightfestival, canal, composition, photography, carre, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland, royaltheatrecarreamsterdam, theatre, moon	4470	en
6214	6662	It has tags of amsterdam, northholland, netherlands	4472	en
6215	6663	It has tags of amsterdam, northholland, netherlands	4473	en
6216	6664	It has tags of amsterdam, northholland, netherlands	4474	en
6217	6665	It has tags of amsterdam, northholland, netherlands	4475	en
6218	6666	It has tags of amsterdam, northholland, netherlands	4476	en
6219	6667	It has tags of amsterdam, northholland, netherlands	4477	en
6220	6668	License plate from Iceland	4491	en
6221	6669	Amsterdam, the Netherlands.	4491	en
6222	6671	It has tags of amsterdam, northholland, netherlands	4502	en
6223	6672	It has tags of amsterdam, northholland, netherlands	4503	en
6224	6673	Pjotrp – All Rights Reserved	4506	en
6225	6674	It has tags of amsterdam, northholland, netherlands	4536	en
6226	6675	It has tags of amsterdam, northholland, netherlands	4537	en
6227	6676	It has tags of amsterdam, northholland, netherlands	4538	en
6228	6677	It has tags of amsterdam, northholland, netherlands	4539	en
6229	6678	It has tags of amsterdam, northholland, netherlands	4540	en
6230	6679	It has tags of amsterdam, northholland, netherlands	4541	en
6231	6680	It has tags of amsterdam, northholland, netherlands	4542	en
6232	6681	It has tags of amsterdam, northholland, netherlands	4543	en
6233	6682	It has tags of amsterdam, northholland, netherlands	4544	en
6234	6683	It has tags of amsterdam, northholland, netherlands	4545	en
6235	6684	It has tags of amsterdam, northholland, netherlands	4546	en
6236	6685	It has tags of amsterdam, northholland, netherlands	4547	en
6237	6686	It has tags of amsterdam, northholland, netherlands	4548	en
6238	6687	It has tags of amsterdam, northholland, netherlands	4549	en
6239	6688	It has tags of amsterdam, northholland, netherlands	4550	en
6240	6689	It has title of Canals, reflections and smoke	4557	en
6241	6690	It has tags of amsterdam, northholland, netherlands	4560	en
6242	6691	It has tags of amsterdam, northholland, netherlands	4561	en
6243	6692	It has tags of amsterdam, northholland, netherlands	4562	en
6244	6693	It has tags of amsterdam, northholland, netherlands	4563	en
6245	6694	It has tags of amsterdam, northholland, netherlands	4564	en
6246	6695	It has tags of amsterdam, northholland, netherlands	4565	en
6247	6696	It has tags of amsterdam, northholland, netherlands	4566	en
6248	6697	It has tags of amsterdam, northholland, netherlands	4567	en
6249	6698	It has tags of amsterdam, northholland, netherlands	4568	en
6250	6699	It has tags of amsterdam, northholland, netherlands	4569	en
6251	6700	It has tags of amsterdam, northholland, netherlands	4570	en
6252	6701	It has tags of amsterdam, northholland, netherlands	4571	en
6253	6702	It has tags of amsterdam, northholland, netherlands	4572	en
6254	6703	It has tags of amsterdam, northholland, netherlands	4573	en
6255	6704	It has tags of amsterdam, northholland, netherlands	4574	en
6256	6705	It has tags of amsterdam, northholland, netherlands	4575	en
6257	6706	It has tags of amsterdam, northholland, netherlands	4576	en
6258	6707	It has tags of amsterdam, northholland, netherlands	4577	en
6259	6708	It has tags of amsterdam, northholland, netherlands	4578	en
6260	6709	It has tags of amsterdam, northholland, netherlands	4579	en
6261	6710	It has tags of amsterdam, northholland, netherlands	4580	en
6262	6711	It has tags of amsterdam, northholland, netherlands	4581	en
6263	6712	It has tags of amsterdam, northholland, netherlands	4582	en
6264	6715	.Now, where did I leave MY bike.	4620	en
6265	6716	That would be my first thought if I had left my bike in this area	4620	en
6266	6717	My son took this photo in the centre of Amsterdam's busy downtown, alongside Amsterdam Centraal railway station during our August 2009 visit	4620	en
6267	6718	I must admit I did a double-take when I realised that not only this level area but also the multi-storey parking structure, built over a canal and visible on the far left, were actually full of bicycles	4620	en
6268	6719	I believe these mainly old bikes are used by people arriving here by train or ferry boat, for transport around town to various workplaces	4620	en
6269	6720	In the middle right is the handy Ibis Hotel, where we were staying, with rooms directly above and overlooking the station platforms	4620	en
6270	6721	just ideal for a train-watcher such as myself	4620	en
6271	6722	It has title of City of Bikes	4620	en
6272	6723	No, you're a pair of cushions, right.	4637	en
6273	6724	"It has title of ""We're Not A Soft Drink"""	4637	en
6274	6725	It has tags of cushions, pair, seat, cafe, amsterdam, soof, couple	4637	en
6275	6726	The Sluyswacht is a former lock keeper's house: in the past, locks were used both to prevent enemy ships from entering Amsterdam and to regulate the flow of water from the Amstel through the canals to the estuary of the Zuiderzee, the IJ	4643	en
6276	6727	The oldest representation of the Saint Anthony Lock to which the Sluyswacht corresponds is a drawing by Rembrandt van Rijn dating from the middle of the 17th century	4643	en
6277	6728	The house is already located in the Jodenhoek, the center of Jewish life in Amsterdam	4643	en
6278	6729	During World War II, the district became impoverished and, in the mid-1970s, a large part was demolished to build the metro	4643	en
6279	6730	The Sluyswacht is one of the few monuments in the district that is preserved and, after years of various uses and sometimes neglect, the building is fully restored for use as a cafe	4643	en
6280	6731	It is literally in the shadow of the very recent Amsterdam School of the Arts inaugurated in 1997 by Queen Beatrix.	4643	en
6281	6732	In the center of Amsterdam there is a brand new National Holocaust Names Memorial with the names of 102,000 people who were never given a grave.	4648	en
6282	6733	It has title of New Monument 08	4648	en
6283	6734	It has tags of namenmonument, holocaust, amsterdam, remembrance, new, names, jewish, monument, bricks, mirrors	4648	en
6284	6735	It has title of Pacman on a tram	4650	en
6285	6737	It has tags of zuidas, marcelsteinbach, ravel, amsterdam, northholland, netherlands	4718	en
6286	6739	Author : @Kiri Karma City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	4740	en
6287	6740	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	4740	en
6288	6741	is their publicity tagline	4740	en
6289	6742	Do not worry	4740	en
6290	6743	you will not see any of the modern wars here	4740	en
6291	6744	The exhibition presents mainly old prints enlargements, shown on light boxes	4740	en
6292	6745	The quality of these images as well as the appearance of the whole presentation is quite imperfect	4740	en
6293	6746	Luckily - because it softens its impact on a visitor	4740	en
6294	6747	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	4740	en
6295	6748	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	4740	en
6296	6749	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	4740	en
6297	6750	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	4740	en
6298	6751	It has tags of amsterdam, citytrip, createdbydxo, dxo, dxophotolab, dxophotolab, e, editedphoto, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	4740	en
6299	6752	Church from the beginning of the 17th century, once painted by Claude Monet, now restored and hosting various events such as conferences or concerts	4754	en
6300	6753	It has tags of nedlloyd, ships, boats, harbour, amsterdam	4784	en
6301	6754	It has tags of nedlloyd, ships, boats, harbour, amsterdam	4785	en
6302	6755	It has tags of amsterdam, harbour, ships, boats	4786	en
6303	6757	Pjotrp – All Rights Reserved	4802	en
6304	6758	It has tags of amsterdam, northholland, netherlands	4804	en
6305	6759	It has tags of amsterdam, northholland, netherlands	4805	en
6306	6760	It has tags of amsterdam, northholland, netherlands	4806	en
6307	6761	It has tags of amsterdam, northholland, netherlands	4812	en
6308	6762	It has tags of amsterdam, northholland, netherlands	4813	en
6309	6763	It has tags of amsterdam, northholland, netherlands	4814	en
6310	6764	It has tags of amsterdam, northholland, netherlands	4815	en
6311	6765	It has tags of amsterdam, northholland, netherlands	4816	en
6312	6766	It has tags of amsterdam, northholland, netherlands	4819	en
6313	6767	It has tags of amsterdam, northholland, netherlands	4820	en
6314	6768	It has tags of amsterdam, northholland, netherlands	4822	en
6315	6769	It has tags of amsterdam, northholland, netherlands	4824	en
6316	6770	It has title of Remains of the polpo	4850	en
6317	6771	It has tags of rijksmuseum, amsterdam, thenetherlands, art, architecture, museum	4864	en
6318	6772	City trip In Amsterdam - July 2021 - Day 2   Various pics of the day 2 in Amsterdam with no particular subject Diverses photos prisent a Amsterdam (jour : 2) sans sujet reel	4890	en
6319	6773	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	4890	en
6320	6775	It has tags of amsterdam, candidportrait, candide, candideportrait, citytrip, createdbydxo, dxo, dxophotolab, dxophotolab, e, editedphoto, female, femme, focallength, focallengthin, girls, holiday, hollande, ilce, iso, netherlands, paysbas, photoderue, photography, sony, sonyilce, sonyilce, street, streetphotography, travel, vacances, voyage, woman, women	4890	en
6321	6776	City trip In Amsterdam - July 2021 - Day 2   Various pics of the day 2 in Amsterdam with no particular subject Diverses photos prisent a Amsterdam (jour : 2) sans sujet reel	4891	en
6322	6777	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	4891	en
6323	6779	It has tags of amsterdam, artderue, citytrip, createdbydxo, dxo, dxophotolab, dxophotolab, e, editedphoto, focallength, focallengthin, graffiti, graffito, grafiti, grafitis, holiday, hollande, ilce, iso, netherlands, paysbas, photoderue, photography, sony, sonyilce, sonyilce, street, streetart, streetphotography, travel, vacances, voyage	4891	en
6324	6780	City trip In Amsterdam - July 2021 - Day 2   Various pics of the day 2 in Amsterdam with no particular subject Diverses photos prisent a Amsterdam (jour : 2) sans sujet reel	4894	en
6325	6781	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	4894	en
6326	6783	It has tags of amsterdam, citytrip, createdbydxo, dxo, dxophotolab, dxophotolab, e, editedphoto, focallength, focallengthin, holiday, hollande, ilce, iso, netherlands, pancarte, paysbas, sign, sony, sonyilce, sonyilce, travel, vacances, voyage	4894	en
6327	6784	Pjotrp – All Rights Reserved	4895	en
6328	6785	It has title of Ben Paul M310 town pigeon 2019	4896	en
6329	6786	It has tags of pseudophoto, nature, top, ffafp, ffmbp, ffmol, sclise	4896	en
6330	6787	It has tags of monochromatic, blackwhite, bw, greytones, streetphotography, urbanphotography, amsterdam, streetmoment, noordholland, nederland	4897	en
6331	6788	2021 opening concert grachtenfestival	4902	en
6332	6789	2021 opening concert grachtenfestival	4903	en
6333	6790	2021 opening concert grachtenfestival	4904	en
6334	6791	2021 opening concert grachtenfestival	4905	en
6335	6792	2021 opening concert grachtenfestival	4906	en
6336	6793	2021 opening concert grachtenfestival	4907	en
6337	6794	It has tags of divers, zuidas, marcelsteinbach, augustus, strawinsky, atrium, amsterdam, northholland, netherlands	4912	en
6338	6796	It has tags of amsterdam, northholland, netherlands	4919	en
6339	6797	Author : @Kiri Karma City trip In Amsterdam - July 2021 - Day 2   Various pics of the day 2 in Amsterdam with no particular subject Diverses photos prisent a Amsterdam (jour : 2) sans sujet reel	4923	en
6340	6798	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	4923	en
6341	6799	It has tags of amsterdam, animal, animalphotography, animals, animalsupclose, animaux, chien, citytrip, createdbydxo, dog, dogs, dxo, dxophotolab, dxophotolab, e, editedphoto, focallength, focallengthin, holiday, hollande, ilce, iso, nature, naturephotography, netherlands, paysbas, pet, sony, sonyilce, sonyilce, travel, vacances, voyage	4923	en
6342	6800	City trip In Amsterdam - July 2021 - Day 2   Various pics of the day 2 in Amsterdam with no particular subject Diverses photos prisent a Amsterdam (jour : 2) sans sujet reel	4940	en
6343	6801	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	4940	en
6344	6803	It has tags of amsterdam, citytrip, createdbydxo, dxo, dxophotolab, dxophotolab, e, editedphoto, focallength, focallengthin, holiday, hollande, ilce, iso, netherlands, pancarte, paysbas, sign, sony, sonyilce, sonyilce, travel, vacances, voyage	4940	en
6345	6804	It has tags of amsterdam, northholland, netherlands	4943	en
6346	6805	It has tags of amsterdam, northholland, netherlands	4945	en
6347	6806	Expressionistic manipulated photo.	4985	en
6348	6807	It has tags of expressionism, top, ffaward, ffbreath, ffvisionary, ffz, ffc, ffd, ffp, ffp, ffprime, ffcharlie, ffauto, ffdslr, scdes, fflise	4985	en
6349	6808	It has title of Graffity Shack	4991	en
6350	6809	It has tags of graffity, urban, amsterdam, afresh, street, streetart, blue, shack, bomberz	4991	en
6351	6810	Clearing out some archives	4993	en
6352	6811	Rather liked this.	4993	en
6353	6812	It has tags of appleiphonexsmax, iphone	4993	en
6354	6813	It has tags of amsterdam, northholland, netherlands	4999	en
6355	0	It has title of Houseboats, Amsterdam-West	8	it
6356	1	Amsterdam, the Netherlands.	9	it
6357	2	It has tags of ford, transit, minibus, fordtransit, blue, bleu, wibautstraat, amsterdam, north holland, netherlands, holland, netherlands, paysbas, vintage, old, german, classic, van, utilitaire, van, van, wagon, fourgonnette, camionnette, car, auto, automobile, voiture, ancienne, allemande, germany, german, deutschland, vehicle, outdoor	9	it
6358	3	Amsterdam, the Netherlands.	13	it
6359	4	It has title of Amsterdam_2021 12 15_0237	14	it
6360	5	It has title of Amsterdam_2021 12 15_0238	15	it
6361	6	It has title of Amsterdam_2021 12 15_0242	16	it
6362	7	It has title of Amsterdam_2021 12 15_0230	17	it
6363	8	It has title of Amsterdam_2021 12 15_0235	18	it
6364	9	It has title of Amsterdam_2021 12 15_0445	19	it
6365	10	Exhibition Rijksmuseum Amsterdam	23	it
6366	11	It has title of Buena Vista, Brouwersgracht, Amsterdam	27	it
6367	12	Action against the sale of social housing at Hoofdweg 257-1 (Amsterdam) by housing association Stadgenoot	43	it
6368	13	It has title of Flash action Main road 257-1 - Photo 05	43	it
6369	14	It has tags of photo, announcement, action, amsterdam, debaarsjes, flash action, main road, main road, main road eo, orteliusbuurt, orteliusbuurt Midden, stadgenoot, west	43	it
6370	15	Action against the sale of social housing at Hoofdweg 257-1 (Amsterdam) by housing association Stadgenoot	44	it
6371	16	It has title of Flash action Main road 257-1 - Photo 02	44	it
6372	17	It has tags of photo, announcement, action, amsterdam, debaarsjes, flash action, main road, main road, main road eo, orteliusbuurt, orteliusbuurt Midden, stadgenoot, west	44	it
6373	18	Action against the sale of social housing at Hoofdweg 257-1 (Amsterdam) by housing association Stadgenoot	45	it
6374	19	It has title of Flash action Main road 257-1 - Photo 12	45	it
6375	20	It has tags of photo, announcement, action, amsterdam, debaarsjes, flash action, main road, main road, main road eo, orteliusbuurt, orteliusbuurt Midden, stadgenoot, west	45	it
6376	21	Action against the sale of social housing at Hoofdweg 257-1 (Amsterdam) by housing association Stadgenoot	46	it
6377	22	It has title of Flash action Main road 257-1 - Photo 13	46	it
6378	23	It has tags of photo, announcement, action, amsterdam, debaarsjes, flash action, main road, main road, main road eo, orteliusbuurt, orteliusbuurt Midden, stadgenoot, west	46	it
6379	24	I think a tower room like this would be nice to sit in and look out over the neighborhood	47	it
6380	25	Amsterdam School Architecture by Jop van Epen from the 1920s in an elbow corner of the Saffierstraat in Amsterdam South	47	it
6381	26	Accented corner solutions were an important part of the urban planning repertoire in the expansion plan-Berlage Amsterdam School architecture by Jop van Epen from the 1920s in Amsterdam	47	it
6382	27	It has tags of amsterdam, sapphierstraat, house, house, amsterdamseschool, jopvanepen, architecture, architecture	47	it
6383	28	It has title of Amsterdam_2021 12 15_0469	48	it
6384	29	Action against the sale of social housing at Hoofdweg 257-1 (Amsterdam) by housing association Stadgenoot	49	it
6385	30	It has title of Flash action Main road 257-1 - Photo 10	49	it
6386	31	It has tags of photo, announcement, action, amsterdam, debaarsjes, flash action, main road, main road, main road eo, orteliusbuurt, orteliusbuurt Midden, stadgenoot, west	49	it
6387	32	It has title of Amsterdam	50	it
6388	33	It has title of Amsterdam	51	it
6389	34	It has tags of netherlands, netherlands, holland, amsterdam, gvb, tram, tramway, block box, lhb, central station	51	it
6390	35	It has title of Amsterdam	52	it
6391	36	It has title of Square te Amsterdam	54	it
6392	37	With Chris Bajema for the Little Comedy	58	it
6393	38	It has title of Red-green bike	60	it
6394	39	Rijksmuseum Amsterdam Instagram: @renevanleeuwenfotografie	61	it
6395	40	It has tags of amsterdam, Rijksmuseum, pasaage, bicycles, cycling, underneath, rembrandt	61	it
6396	41	It has title of Amsterdam 2015 - New Edits	62	it
6397	42	It has tags of night, night, water, d, nikkor, bridge, canal, city, water, netherlands, city, nikon, netherland, holland, amsterdam, br, province north holland	62	it
6398	43	It has title of Amsterdam	68	it
6399	44	It has title of Amsterdam	69	it
6400	45	The seams of the old-fashioned-homely lampshade are coming loose and the flowers have died	83	it
6401	46	Fortunately, the maintenance condition of the houses is better	83	it
6402	47	The ocher yellow with green frames and elongated staircase windows can be seen in various neighborhoods in Amsterdam South from the 1920s.	83	it
6403	48	they are the trademark of architect Jop van Epen Amsterdam, Saffierstraat	83	it
6404	49	It has tags of amsterdam, sapphierstraat, diamantbuurt, lamppost, lampshade, amsterdamseschool, vanepen, street, lamp	83	it
6405	50	It has title of Amsterdam - 7 Feb 2022	89	it
6406	51	It has title of Vrieshuis Amerika: fifth floor	92	it
6407	52	It has tags of amsterdam, fujirdpii, hasselbladswc, cold store america, analog, analog, building, movie, harbor, squat, squat, oosterelijkehandelskade, port, squat, squatting	92	it
6408	53	Backside of the Arsenal, Nieuwe Amstelstraat	95	it
6409	54	Corvershof, Nieuwe Herengracht 18, garden side	97	it
6410	55	It has title of Vrieshuis Amerika: third floor	117	it
6411	56	__________________________ Amsterdam - Netherlands / Amsterdam - Pays-Bas	118	it
6412	57	It has title of Amsterdam 2015 - New Edits	124	it
6413	58	It has tags of night, night, d, nikkor, canal, water, water, netherlands, city, town, nikon, holland, amsterdam, netherland, province north holland	124	it
6414	59	Amsterdam - 8 Jan 2017	127	it
6415	60	It has tags of the netherlands, the netherlands, paysbas, amsterdam	127	it
6416	61	Amsterdam - 8 Jan 2017	128	it
6417	62	Amsterdam - 8 Jan 2017	129	it
6418	63	It has tags of the netherlands, the netherlands, paysbas, amsterdam	129	it
6419	64	Amsterdam - 8 jan 2017 - Light Festival	130	it
6420	65	Amsterdam - 8 Jan 2017	131	it
6421	66	Amsterdam - 8 Jan 2017	132	it
6422	67	It has tags of the netherlands, the netherlands, paysbas, amsterdam	132	it
6423	68	Amsterdam - 8 Jan 2017	133	it
6424	69	Amsterdam - 8 Jan 2017	134	it
6425	70	It has tags of the netherlands, the netherlands, paysbas, amsterdam	134	it
6426	71	Amsterdam - 8 Jan 2017	135	it
6427	72	On June 30, 2005, ICR Benelux Bs 28-70 113 is the last carriage of train 637 from Amsterdam to Brussels.	139	it
6428	73	Amsterdam - 8 Jan 2017	141	it
6429	74	Amsterdam - 8 Jan 2017	142	it
6430	75	It has tags of the netherlands, the netherlands, paysbas, amsterdam	142	it
6431	76	Amsterdam - 8 jan 2017 - Light Festival	143	it
6432	77	Amsterdam - 8 Jan 2017	144	it
6433	78	It has tags of the netherlands, the netherlands, paysbas, amsterdam	144	it
6434	79	Amsterdam - 8 Jan 2017	145	it
6435	80	It has tags of the netherlands, the netherlands, paysbas, amsterdam	145	it
6436	81	Amsterdam - 8 Jan 2017	146	it
6437	82	It has tags of the netherlands, the netherlands, paysbas, amsterdam	146	it
6438	83	Amsterdam - 8 Jan 2017	147	it
6439	84	Amsterdam - 8 Jan 2017	148	it
6440	85	Amsterdam - 8 Jan 2017	149	it
6441	86	It has tags of the netherlands, the netherlands, paysbas, amsterdam	149	it
6442	87	Amsterdam, North Holland, Netherlands	150	it
6443	88	It has title of Amsterdam, Netherlands (3)	150	it
6444	89	Here we see NS locomotive 1746 departing from Amsterdam Central with DB trunk 7706 on the hook, as train 147 towards Bad Bentheim (locomotive change) and Berlin	152	it
6445	91	It has tags of dutch railways, deutschebahn, icberlijn, intercity, amsterdam central	152	it
6446	92	It has tags of amsterdam, fujirdpii, hasselbladswc, cold store america, analog, analog, building, movie, harbor, squat, squat, oosterelijkehandelskade, port, squat, squatting	155	it
6447	93	Amsterdam - 8 Jan 2017	160	it
6448	94	It has tags of the netherlands, the netherlands, paysbas, amsterdam	160	it
6449	95	Amsterdam - 8 Jan 2017	163	it
6450	96	It has tags of the netherlands, the netherlands, paysbas, amsterdam	163	it
6451	97	Amsterdam - 8 Jan 2017	164	it
6452	98	Amsterdam - 8 Jan 2017	165	it
6453	99	It has tags of the netherlands, the netherlands, paysbas, amsterdam	165	it
6454	100	Amsterdam - 8 Jan 2017	166	it
6455	101	Amsterdam - 8 Jan 2017	167	it
6456	102	Amsterdam - 8 Jan 2017	168	it
6457	103	Amsterdam - 8 Jan 2017	169	it
6458	104	It has tags of the netherlands, the netherlands, paysbas, amsterdam	169	it
6459	105	Amsterdam - 8 Jan 2017	170	it
6460	106	Amsterdam - 8 Jan 2017	171	it
6461	107	Amsterdam - 8 Jan 2017	172	it
6462	108	It has tags of the netherlands, the netherlands, paysbas, amsterdam	172	it
6463	109	Amsterdam - 8 Jan 2017	173	it
6464	110	It has tags of the netherlands, the netherlands, paysbas, amsterdam	173	it
6465	111	Amsterdam - 8 Jan 2017	174	it
6466	112	Amsterdam - 8 Jan 2017	175	it
6467	113	It has tags of the netherlands, the netherlands, paysbas, amsterdam	175	it
6468	114	Amsterdam - 8 Jan 2017	176	it
6469	115	Amsterdam - 8 Jan 2017	177	it
6470	116	It has tags of the netherlands, the netherlands, paysbas, amsterdam	177	it
6471	117	Amsterdam - 8 Jan 2017	178	it
6472	118	Amsterdam - 8 Jan 2017	179	it
6473	119	Amsterdam - 8 Jan 2017	180	it
6474	120	It has tags of the netherlands, the netherlands, paysbas, amsterdam	180	it
6475	121	Amsterdam - 8 Jan 2017	181	it
6476	122	It has tags of the netherlands, the netherlands, paysbas, amsterdam	181	it
6477	123	Amsterdam - 8 jan 2017 - Light Festival	182	it
6478	124	Amsterdam - 9 Jan 2017	184	it
6479	125	It has tags of netherlands, paysbas, netherlands, amsterdam	184	it
6480	126	Amsterdam - 9 Jan 2017	185	it
6481	127	It has tags of netherlands, paysbas, netherlands, amsterdam	185	it
6482	128	Amsterdam - 9 Jan 2017	186	it
6483	129	Amsterdam - 9 Jan 2017	187	it
6484	130	It has tags of netherlands, paysbas, netherlands, amsterdam	187	it
6485	131	Amsterdam - 9 Jan 2017	188	it
6486	132	It has tags of netherlands, paysbas, netherlands, amsterdam	188	it
6487	133	Amsterdam - 9 Jan 2017	189	it
6488	134	Amsterdam - 8 Jan 2017	190	it
6489	135	Amsterdam - 8 Jan 2017	191	it
6490	136	Amsterdam - 8 Jan 2017	192	it
6491	137	It has tags of the netherlands, the netherlands, paysbas, amsterdam	192	it
6492	138	Amsterdam - 8 Jan 2017	193	it
6493	139	It has tags of the netherlands, the netherlands, paysbas, amsterdam	193	it
6494	140	Amsterdam - 8 jan 2017 - Light Festival	194	it
6495	141	Amsterdam - 8 Jan 2017	195	it
6496	142	It has tags of the netherlands, the netherlands, paysbas, amsterdam	195	it
6497	143	Amsterdam - 8 jan 2017 - Light Festival	196	it
6498	144	Amsterdam - 8 Jan 2017	197	it
6499	145	It has tags of the netherlands, the netherlands, paysbas, amsterdam	197	it
6500	146	Amsterdam - 8 jan 2017 - Light Festival	198	it
6501	147	Amsterdam - 8 Jan 2017	199	it
6502	148	It has tags of the netherlands, the netherlands, paysbas, amsterdam	199	it
6503	149	Amsterdam - 8 jan 2017 - Light Festival	200	it
6504	150	Amsterdam - 8 Jan 2017	201	it
6505	151	Amsterdam - 9 Jan 2017	202	it
6506	152	It has tags of netherlands, paysbas, netherlands, amsterdam	202	it
6507	153	Amsterdam - 9 Jan 2017	203	it
6508	154	It has tags of netherlands, paysbas, netherlands, amsterdam	203	it
6509	155	Amsterdam - 9 Jan 2017	204	it
6510	156	It has tags of netherlands, paysbas, netherlands, amsterdam	204	it
6511	157	Amsterdam - 9 Jan 2017	205	it
6512	158	It has tags of netherlands, paysbas, netherlands, amsterdam	205	it
6513	159	Amsterdam - 9 Jan 2017	206	it
6514	160	Amsterdam - 9 Jan 2017	207	it
6515	161	It has tags of netherlands, paysbas, netherlands, amsterdam	208	it
6516	162	It has tags of netherlands, paysbas, netherlands, amsterdam	209	it
6517	163	It has tags of netherlands, paysbas, netherlands, amsterdam	210	it
6518	164	Amsterdam - 9 Jan 2017	211	it
6519	165	It has tags of netherlands, paysbas, netherlands, amsterdam	211	it
6520	166	It has tags of netherlands, paysbas, netherlands, amsterdam	212	it
6521	167	Amsterdam - 9 Jan 2017	213	it
6522	168	It has tags of netherlands, paysbas, netherlands, amsterdam	213	it
6523	169	Amsterdam - 9 Jan 2017	214	it
6524	170	It has tags of netherlands, paysbas, netherlands, amsterdam	214	it
6525	171	Amsterdam - 9 Jan 2017	215	it
6526	172	It has tags of netherlands, paysbas, netherlands, amsterdam	215	it
6527	173	Amsterdam - 9 Jan 2017	216	it
6528	174	It has tags of netherlands, paysbas, netherlands, amsterdam	216	it
6529	175	Amsterdam - 9 Jan 2017	217	it
6530	176	It has tags of netherlands, paysbas, netherlands, amsterdam	217	it
6531	177	Amsterdam - 9 Jan 2017	218	it
6532	178	It has tags of netherlands, paysbas, netherlands, amsterdam	218	it
6533	179	Amsterdam - 9 Jan 2017	219	it
6534	180	It has tags of netherlands, paysbas, netherlands, amsterdam	219	it
6535	181	Amsterdam - 9 Jan 2017	220	it
6536	182	It has tags of netherlands, paysbas, netherlands, amsterdam	220	it
6537	183	Amsterdam - 9 Jan 2017	221	it
6538	184	It has tags of netherlands, paysbas, netherlands, amsterdam	221	it
6539	185	Amsterdam - 9 Jan 2017	222	it
