	Source	Target	Group_Name	18+	Members	Pool_Counts
1177	185536361@N03	429605@N25	Nomadic Lifestyles	0	194	1705
1178	185536361@N03	305435@N24	Noodle	0	68	1886
1179	185536361@N03	2253593@N20	Northern Morocco	0	201	2586
1180	185536361@N03	77124452@N00	NORTH AFRICA	0	154	6514
1181	185536361@N03	1400074@N22	North Africa @ Afrique du  Nord	0	267	8152
1182	185536361@N03	54965252@N00	Novosibirsk	0	270	5162
1183	185536361@N03	1516983@N22	Nuns - Catholic Sisters,Priests &amp; Brothers service to humanity	0	286	16557
1184	185536361@N03	554700@N23	Old friends, sat on a parkbench like bookends...	0	43	146
1185	185536361@N03	39395562@N00	Old Structures.	0	2194	97080
1186	185536361@N03	82199781@N00	Oldsmobile	0	857	19746
1187	185536361@N03	1341444@N24	Olympus SP-800UZ	0	265	6575
1188	185536361@N03	52241706277@N01	On the Road - taken from your car window	0	1474	22918
1189	185536361@N03	86506957@N00	Opera Houses &amp; Theatres	0	754	12429
1190	185536361@N03	741959@N22	Opera Houses Worldwide	0	561	3521
1191	185536361@N03	1089685@N22	Out and about in the rain	0	1044	2320
1192	185536361@N03	25313687@N00	Painted Wall Art	0	2115	90344
1193	185536361@N03	14883248@N00	Palestine	0	1503	11330
1194	185536361@N03	14292622@N00	Paper Craft	0	2855	41932
1195	185536361@N03	75055462@N00	Paper Crafting	0	3660	70146
1196	185536361@N03	61688654@N00	papercuts	0	254	3093
1197	185536361@N03	305441@N24	Pasta	0	274	826
1198	185536361@N03	53067921@N00	Pasta, pasta, pasta	0	1604	8922
1199	185536361@N03	52240978700@N01	pavement	0	21937	100162
1200	185536361@N03	2134357@N20	People in train stations	0	228	3547
1201	185536361@N03	64797723@N00	People reading newspapers	0	274	886
1202	185536361@N03	360472@N20	People sitting	0	1051	21381
1203	185536361@N03	1457019@N23	People walking around with stuff on their head	0	166	943
1204	185536361@N03	24769506@N00	Peoplereading	0	1496	7278
1205	185536361@N03	420885@N22	Peoples of India	0	4322	81566
1206	185536361@N03	53826024@N00	Perfume	0	2012	7002
1207	185536361@N03	62199444@N00	Persian Food &amp; Recipes	0	352	1104
1208	185536361@N03	64225922@N00	Perspective	0	8595	83623
1209	185536361@N03	43985574@N00	Perspective Rules!	0	3583	76288
1210	185536361@N03	367434@N22	Petra of Jordan	0	796	6949
1211	185536361@N03	536551@N24	Petra, Jordan.	0	84	688
1212	185536361@N03	491356@N21	photographes suisses	0	367	20081
1213	185536361@N03	53816799@N00	Photographic Art	0	5972	248564
1214	185536361@N03	40732569271@N01	Photography	0	76949	6512007
1215	185536361@N03	48514070@N00	Photojournalism &amp; Photojournalists	0	11196	382006
1216	185536361@N03	13957426@N00	Photojournalism 2.0	0	3630	87549
1217	185536361@N03	43097209@N00	Pillars	0	345	2321
1218	185536361@N03	1918124@N22	Plages de Rabat (harhoura - Ain Atiq - Skhirat - Temara)	0	55	279
1219	185536361@N03	1609106@N20	PLANET EARTH LANDSCAPES	0	8037	374776
1220	185536361@N03	60111264@N00	Pollution	0	802	4333
1221	185536361@N03	762168@N24	Poluição/Pollution	0	106	560
1222	185536361@N03	48576427@N00	Popes, Priests, Sisters, and Celebrants	0	452	3862
1223	185536361@N03	1138672@N24	Portraits at night	0	906	7179
1224	185536361@N03	62994080@N00	Portraits in Africa	0	2033	40294
1225	185536361@N03	645902@N20	Portraits In Nature	0	1104	15414
1226	185536361@N03	71484532@N00	Portraits with umbrellas	0	850	2973
1227	185536361@N03	28441668@N00	Postcommunism	0	560	6172
1228	185536361@N03	38174208@N00	Prohibitionism	0	166	844
1229	185536361@N03	20567701@N00	Public Gardens / Landscaping	0	878	22502
1230	185536361@N03	1454638@N24	Public stage: the streets	0	310	15696
1231	185536361@N03	76397267@N00	Public Transport Around the World	0	1337	591240
1232	185536361@N03	2456190@N22	Qom Iran ☫ قم ایران	0	11	202
1233	185536361@N03	977590@N21	Rabat	0	24	81
1234	185536361@N03	552370@N23	Rabat, Morocco	0	200	2850
1235	185536361@N03	26692467@N00	Railroad Bridges	0	2190	31961
1236	185536361@N03	1574384@N20	Railway Ruins &amp; Remains	0	405	15985
1237	185536361@N03	71221859@N00	Railway stations	0	1637	100142
1238	185536361@N03	1027618@N23	Railwaymen, Old and New..	0	128	4200
1239	185536361@N03	2143941@N21	Railways, trains and train stations	0	2006	229533
1240	185536361@N03	11074369@N00	Rain	0	9943	51307
1241	185536361@N03	93476881@N00	Rain in the city... and in the country	0	5932	33401
1242	185536361@N03	28598377@N00	Rain on Lens	0	783	2732
1243	185536361@N03	387174@N22	Rain Showers	0	2581	10929
1244	185536361@N03	2824233@N22	Rain, wonderful rain...	0	634	3117
1245	185536361@N03	97875948@N00	rain/ regen/ pluie/ pluvial	0	1861	10886
1246	185536361@N03	857645@N24	raining days - 雨天	0	4157	26183
1247	185536361@N03	466086@N24	Rajasthan Calling	0	557	14181
1248	185536361@N03	370718@N22	Rajasthan, the COLOUR state	0	1058	20117
1249	185536361@N03	52240719057@N01	Ramen &amp; Noodles	0	1212	21145
1250	185536361@N03	803605@N21	Readers &amp; Writers	0	1344	9217
1251	185536361@N03	938689@N21	READING THE PAPER	0	171	797
1252	185536361@N03	91868198@N00	Real China Style 中国风	0	711	30581
1253	185536361@N03	32765990@N00	Red &amp; White	0	1384	17094
1254	185536361@N03	429665@N21	Red (and reddish)	0	906	17148
1255	185536361@N03	50824222@N00	Red and Blue	0	2438	27273
1256	185536361@N03	92046558@N00	Red CarNation	0	610	17193
1257	185536361@N03	73228075@N00	Red Cars	0	999	63978
1258	185536361@N03	19933683@N00	red city	0	240	2032
1259	185536361@N03	575959@N23	Red Green	0	1356	14272
1260	185536361@N03	1251169@N25	Red Light	0	276	974
1261	185536361@N03	1493067@N22	Red Out Around the World	0	251	314
1262	185536361@N03	73929910@N00	Red Rule	0	57229	704641
1263	185536361@N03	1330218@N21	Red Square, Moscow	0	103	242
1264	185536361@N03	57113262@N00	Reds	0	7625	166079
1265	185536361@N03	30421989@N00	Religion	0	2307	43609
1266	185536361@N03	76147754@N00	Religions	0	1114	19575
1267	185536361@N03	34895222@N00	Republic Islamic of Iran جمهورى اسلامى ايران	0	74	1225
1268	185536361@N03	3373216@N22	Rice fields / Rice terraces in the world	0	31	345
1269	185536361@N03	2386441@N22	Rice terraces 棚田	0	22	184
1270	185536361@N03	14826516@N00	Rif Mountains (Morocco)	0	288	2318
1271	185536361@N03	379076@N21	river	0	3871	66700
1272	185536361@N03	61891270@N00	Rivers	0	12252	223709
1273	185536361@N03	2369664@N25	Road Pics	0	1594	121513
1274	185536361@N03	98781635@N00	Roman Empire	0	3092	69059
1275	185536361@N03	1870380@N22	Roman theatres	0	24	184
1276	185536361@N03	2205844@N23	Round, Circle, Sphere, Spiral, Wheel	0	158	6969
1277	185536361@N03	383376@N22	Row, Row, Row Your Boat	0	372	5830
1278	185536361@N03	92467067@N00	rowing	0	596	8367
1279	185536361@N03	27869263@N00	rows of things	0	261	4025
1280	185536361@N03	51195860@N00	Royal Guards	0	586	11369
1281	185536361@N03	48297706@N00	Rural Asia	0	192	5582
1282	185536361@N03	52239677491@N01	Russia	0	6054	213765
1283	185536361@N03	1358453@N22	Russian Girls	0	1590	6730
1284	185536361@N03	97076099@N00	Russian Orthodox Churches	0	452	6477
1285	185536361@N03	1025355@N22	Russian Orthodoxy / Русское Православие	0	1472	47887
1286	185536361@N03	3020976@N20	Russian Railways - RZD	0	110	5524
1287	185536361@N03	952495@N23	Russian Rifles	0	138	403
1288	185536361@N03	89304097@N00	Sahara Desert	0	1431	14708
1289	185536361@N03	96584397@N00	Sahara Tunisia	0	60	595
1290	185536361@N03	1305854@N20	Saint Basil's Cathedral, Moscow	0	61	55
1291	185536361@N03	1143357@N20	Sand Art	0	229	1333
1292	185536361@N03	46517399@N00	Sandstone	0	285	6166
1293	185536361@N03	73403995@N00	Scenery Shooting	0	2148	73876
1294	185536361@N03	64729168@N00	Schools Around the World	0	311	3212
1295	185536361@N03	2074735@N23	Schöne Fotos - beautiful photos	0	2865	299900
1296	185536361@N03	90899514@N00	Sculpture	0	11966	320149
1297	185536361@N03	98322160@N00	Seaside	0	1797	41322
1298	185536361@N03	1391708@N21	Seaside Photography	0	2582	71495
1299	185536361@N03	20378212@N00	SEEING GREEN	0	1956	28909
1300	185536361@N03	554992@N25	Serenity &amp; Tranquility	0	675	22159
1301	185536361@N03	81113262@N00	Sewing machines	0	587	1567
1302	185536361@N03	1236321@N21	SHAANXI, CHINA 陕西	0	7	155
1303	185536361@N03	52241084581@N01	Shadows - read group description and rules	0	21997	257697
1304	185536361@N03	543025@N22	Shadows and Light	0	767	20818
1305	185536361@N03	18345600@N00	Shanghai  Street Style	0	354	6607
1306	185536361@N03	1599735@N20	Shanghai Architecture	0	19	878
1307	185536361@N03	1255404@N21	Shanghai Open Gallery	0	1418	28110
1308	185536361@N03	966647@N22	shanghai,China	0	1170	30055
1309	185536361@N03	623351@N22	Ship Funnels	0	51	1558
1310	185536361@N03	94691076@N00	Ships and Vessels	0	12755	309170
1311	185536361@N03	67946382@N00	Shiraz	0	297	2584
1312	185536361@N03	97631552@N00	Siberia / Far East	0	487	11123
1313	185536361@N03	1412248@N20	Siberia / Сибирь	0	223	6428
1314	185536361@N03	1118230@N21	Siberia in pictures	0	169	5228
1315	185536361@N03	2245099@N20	Siberian Street Photography	0	41	284
1316	185536361@N03	83089222@N00	silhouette - paper cut	0	380	2782
1317	185536361@N03	466287@N23	Skyscraper	0	3757	20723
1318	185536361@N03	65056172@N00	SkyscraperCity	0	2966	57209
1319	185536361@N03	1636781@N22	Small Towns in the Desert	0	340	7943
1320	185536361@N03	80972184@N00	Smile!	0	2825	44095
1321	185536361@N03	778766@N22	Smiles/Sorrisi/Sonrisas	0	24410	214783
1322	185536361@N03	68719899@N00	Smog	0	101	258
1323	185536361@N03	754388@N25	Smoke 'n Shadows	0	584	2312
1324	185536361@N03	46716768@N00	Snakes of India	0	193	604
1325	185536361@N03	345536@N23	Snakes of The World	0	2996	34633
1326	185536361@N03	359052@N20	Socialist Architecture	0	448	6608
1327	185536361@N03	568660@N20	Soil Science	0	45	1125
1328	185536361@N03	1736570@N21	Soldiers all around the world	0	114	7974
1329	185536361@N03	2514084@N25	Sony Alpha 6000	0	11653	328054
1330	185536361@N03	1337393@N24	Sony Alpha in Russian	0	420	17832
1331	185536361@N03	831213@N20	Sony Alpha Only	0	1143	121064
1332	185536361@N03	822590@N23	Sony Alpha World	0	8704	723376
1333	185536361@N03	1134821@N23	Sony Cyber-shot DSC-T900...&quot;All&quot; photos	0	56	1110
1334	185536361@N03	567529@N20	South China 美丽江南	0	200	2283
1335	185536361@N03	18334769@N00	Soviet Auto	0	443	7736
1336	185536361@N03	640994@N20	Soviet Cars: GAZ	0	388	3615
1337	185536361@N03	628755@N24	Soviet cars: UAZ	0	110	504
1338	185536361@N03	37996655186@N01	Spain	0	13685	409993
1339	185536361@N03	26904562@N00	Spanish colonial	0	70	40101
1340	185536361@N03	1972770@N25	Spanish Colonial Revival architecture	0	76	2339
1341	185536361@N03	1122640@N20	SPORT PHOTO	0	4871	320756
1342	185536361@N03	1956721@N24	Squares around the world	0	122	3335
1343	185536361@N03	60065714@N00	Stone Work	0	371	5530
1344	185536361@N03	731103@N23	Straight and endless paths	0	22	101
1345	185536361@N03	75695256@N00	street africa	0	496	12016
1346	185536361@N03	2447540@N20	Street in Colour	0	3054	62968
1347	185536361@N03	294760@N25	Street Music	0	1488	11982
1348	185536361@N03	57418635@N00	Street Musicians	0	721	8675
1349	185536361@N03	90777787@N00	Street Musicians - Buskers	0	3083	22096
1350	185536361@N03	1232570@N21	Street Performers Make Me Happy	0	621	10552
1351	185536361@N03	319155@N20	Street Photography	0	45052	3068
1352	185536361@N03	1387461@N21	street photography - shanghai 扫街 街拍 上海	0	271	7104
1353	185536361@N03	2761597@N21	Street Photography Africa	0	234	2882
1354	185536361@N03	1791784@N23	Street Photography at Night	0	578	200
1355	185536361@N03	2075599@N22	Street Photography Beginners	0	28714	688093
1356	185536361@N03	1061109@N21	Street photography in Russia	0	402	1941
1357	185536361@N03	1369997@N21	Street Photography International - The SPI	0	11532	451932
1358	185536361@N03	22869870@N00	Street Photos - Hong Kong and China 中國香港街拍同好	0	1572	68375
1359	185536361@N03	1985435@N21	Street Photos ONLY	0	11004	227945
1360	185536361@N03	450705@N24	Street Theatre (read the rules)	0	254	458
1361	185536361@N03	58771349@N00	Street vendors	0	707	13333
1362	185536361@N03	1714580@N21	Street!	0	14223	734654
1363	185536361@N03	436373@N21	Streets in Colo(u)r	0	5884	7790
1364	185536361@N03	525369@N25	Streets In The City	0	20544	897113
1365	185536361@N03	45176808@N00	Streets of India	0	2433	57313
1366	185536361@N03	95663838@N00	Streets of Iran	0	349	2881
1367	185536361@N03	77712948@N00	Streets of the World	0	1998	95543
1368	185536361@N03	10557720@N00	Streetshots (people in the street)	0	19284	997634
1369	185536361@N03	93491562@N00	Stuck in traffic	0	217	1010
1370	185536361@N03	91208072@N00	Submarines	0	895	8288
1371	185536361@N03	65755142@N00	Submarinos/Submarines/UBOOT	0	1113	7533
1372	185536361@N03	29489541@N00	Sufi Inspirations	0	355	1941
1373	185536361@N03	40752162@N00	Sufis and Dervishes spiritual seekers	0	187	947
1374	185536361@N03	845280@N25	Sunset light	0	30757	71868
1375	185536361@N03	52242317293@N01	Sunsets &amp; Sunrises around the world (We Rock Again!)	0	131431	1386942
1376	185536361@N03	356380@N20	Sunsets and Silhouettes	0	16547	256073
1377	185536361@N03	723408@N25	Sunsets in the world	0	8687	120041
1378	185536361@N03	19363822@N00	Surf &amp; Travel Spots - Collaborative repository	0	1411	16721
1379	185536361@N03	36521968316@N01	surfing	0	13595	148602
1380	185536361@N03	37913186@N00	Suzhou	0	660	9430
1381	185536361@N03	28488283@N00	Swiss Photographers	0	2220	114695
1382	185536361@N03	29016441@N00	Taj Mahal	0	197	1129
1383	185536361@N03	14505052@N00	Taj Mahal &amp; Other Historical Monuments of India	0	1581	17085
1384	185536361@N03	41945034@N00	Taken from a car	0	271	3532
1385	185536361@N03	1712117@N22	Talking on the Telephone	0	77	287
1386	185536361@N03	18778576@N00	Taxi!	0	2908	19283
1387	185536361@N03	69849526@N00	Taxis of the World	0	868	8099
1388	185536361@N03	17857909@N00	Taxis of the world from inside	0	218	364
1389	185536361@N03	1039736@N21	Tea, Tea, Tea	0	1584	7885
1390	185536361@N03	848920@N24	Tehran / تهران	0	1052	5105
1391	185536361@N03	42944852@N00	Tehran Outdoor Pictures	0	144	1215
1392	185536361@N03	98934204@N00	Tel Aviv	0	1373	47249
1393	185536361@N03	366603@N23	Tel Aviv Beach	0	581	6018
1394	185536361@N03	83921828@N00	Temples of India	0	698	8118
1395	185536361@N03	57276403@N00	Tents	0	264	1185
1396	185536361@N03	2858929@N23	Tents in Scenic Places	0	239	1998
1397	185536361@N03	400362@N21	Tetuan	0	77	821
1398	185536361@N03	593067@N25	The Asian Elephant	0	520	3752
1399	185536361@N03	48479268@N00	The beautiful Mediterranean	0	5467	141945
1400	185536361@N03	702881@N20	The Blue Wall Project	0	300	2605
1401	185536361@N03	695692@N21	The color of fruit and vegetables.	0	419	6002
1402	185536361@N03	2457069@N22	The Gates....	0	397	2906
1403	185536361@N03	647858@N22	The Great Mughals/महान मुगल 1504-1707	0	232	2692
1404	185536361@N03	67726054@N00	The Hashemite Kingdom of Jordan	0	568	6647
1405	185536361@N03	548849@N24	The Holy Land	0	38	1534
1406	185536361@N03	1492185@N25	The Old City of Jerusalem	0	243	2570
1407	185536361@N03	29771763@N00	The Open road	0	186	1967
1408	185536361@N03	76791174@N00	The Police	0	1885	95670
1409	185536361@N03	1707065@N20	The Reader	0	213	894
1410	185536361@N03	731240@N22	The Road Ahead	0	119	1908
1411	185536361@N03	970131@N20	The Road Ahead: viewed from a moving vehicle	0	75	6599
1412	185536361@N03	93551668@N00	the stone carvings	0	422	19894
1413	185536361@N03	77501447@N00	The Street Photography Community	0	47923	1382190
1414	185536361@N03	68612955@N00	The Streets	0	4015	275041
1415	185536361@N03	2232382@N22	The View Ahead	0	43	784
1416	185536361@N03	2604252@N25	The Working Horses Album	0	127	1569
1417	185536361@N03	34334242@N00	TLV beach	0	235	2932
1418	185536361@N03	44173264@N00	Towers	0	2339	35840
1419	185536361@N03	1259391@N22	Towers of Light	0	67	551
1420	185536361@N03	368055@N21	Towers of the World	0	642	10424
1421	185536361@N03	1900867@N20	TOYOTA CROWN【トヨタ・クラウン】	0	107	1407
1422	185536361@N03	1111493@N24	Traditional Skyscrapers	0	477	4577
1423	185536361@N03	59691850@N00	Traffic	0	1138	16827
1424	185536361@N03	13249967@N00	Train Stations	0	5602	103584
1425	185536361@N03	54325812@N00	train stations -+- gares -+- bahnhöfe	0	2455	67366
1426	185536361@N03	37386040@N00	trains	0	13613	795037
1427	185536361@N03	1655403@N22	Trains on Bridges	0	532	15978
1428	185536361@N03	1011029@N20	Trains, Rails and Railroad Equipment	0	6910	454479
1429	185536361@N03	2540189@N21	Trains, Subways and Stations	0	4492	170269
1430	185536361@N03	745493@N20	Trans-Siberian Railway / Transmongolian Railway	0	302	3879
1431	185536361@N03	938889@N21	TRANS-SIBERIAN RAILWAY	0	180	1578
1432	185536361@N03	1249780@N23	Travel - Around the World	0	9326	640954
1433	185536361@N03	77944295@N00	travel around the world	0	1123	146910
1434	185536361@N03	63277308@N00	Travel photographs	0	46556	2563699
1435	185536361@N03	41425956@N00	Travel Photography	0	156454	6386019
1436	185536361@N03	2620781@N24	Travel Photography - Through the eyes of the world	0	11244	701839
1437	185536361@N03	74794523@N00	TRAVEL Photography!	0	21346	2241778
1438	185536361@N03	341060@N25	Travel Photojournalism	0	14497	135932
1439	185536361@N03	838279@N21	Travel souvenirs	0	58	780
1440	185536361@N03	460979@N25	Traveler's Photos	0	6551	661697
1441	185536361@N03	48926546@N00	Traveller's World	0	12485	1173643
1442	185536361@N03	23633155@N00	TREE PICS	0	30069	610003
1443	185536361@N03	1395892@N20	Tree sunsets/sunrise	0	164	2812
1444	185536361@N03	1719557@N24	Tribes, minorities and people of the world	0	367	7545
1445	185536361@N03	3022135@N23	Trucks in Middle East	0	23	367
1446	185536361@N03	33164785@N00	Tunisia	0	1722	29156
1447	185536361@N03	628464@N20	Tunisia - Jerba	0	119	1207
1448	185536361@N03	628454@N20	Tunisia - South	0	99	841
1449	185536361@N03	937161@N20	Tunisia - Trees	0	48	486
1450	185536361@N03	808124@N22	Tunisia for travelers	0	159	3577
1451	185536361@N03	52241093096@N01	Tunisia Photographers Group	0	1038	25002
1452	185536361@N03	68289944@N00	tunisie	0	531	11147
1453	185536361@N03	813383@N25	Turbans Around the World	0	185	1261
1454	185536361@N03	73019810@N00	umbrella	0	3660	17805
1455	185536361@N03	56116390@N00	Umbrella Girls	0	148	496
1456	185536361@N03	1269690@N20	Umbrella time!!!	0	976	9500
1457	185536361@N03	597221@N25	Under the Scarfُ	0	314	880
1458	185536361@N03	67938862@N00	Undergrounds and Subways	0	9932	95333
1459	185536361@N03	44651195@N00	UP IN SMOKE &lt;Polluters and Pollution exposed&gt;	0	707	2632
1460	185536361@N03	10061237@N00	Ural	0	166	3579
1461	185536361@N03	14049426@N00	URBAN	0	16716	816387
1462	185536361@N03	360546@N20	Urban Africa	0	970	11008
1463	185536361@N03	15405610@N00	Urban Asia	0	8227	351780
1464	185536361@N03	384452@N21	Urban Landscape	0	8430	310281
1465	185536361@N03	26434968@N00	Urban Life Perspectives	0	7636	469711
1466	185536361@N03	59625599@N00	Urban Mobility	0	413	50752
1467	185536361@N03	76646412@N00	Urban Night Shots	0	18959	359206
