	index	sentence	origin	lang	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3
876	1446	Ieoh Ming Pei, 2006	3486	other	0.03679531440138817	0.10445822775363922	0.5783772468566895	0.05917397886514664	0.003598799230530858	0.2166389673948288	0.00022445728245656937	0.00029555693618021905	0.0001834873837651685	0.00022741834982298315	2.6636816983227618e-05	0.5783772468566895	Criteria iii	0.2166389673948288	Criteria vi	0.10445822775363922	Criteria ii	0.5783772468566895	0.8994744420051575
877	1447	It has title of Suzhou museum	3486	other	0.10456862300634384	0.06746979802846909	0.2578902244567871	0.09102994203567505	0.00573147926479578	0.44500160217285156	0.014669113792479038	0.006735632196068764	0.0022483915090560913	0.00422197300940752	0.0004331757954787463	0.44500160217285156	Criteria vi	0.2578902244567871	Criteria iii	0.10456862300634384	Criteria i	0.44500160217285156	0.8074604496359825
878	1448	It has title of Zhuozheng yuan, Suzhou	3487	other	0.09587503969669342	0.061306070536375046	0.3754821717739105	0.11540976166725159	0.006493026856333017	0.33431732654571533	0.003752122400328517	0.0035375491715967655	0.0014425597619265318	0.0021574446000158787	0.00022692007769364864	0.3754821717739105	Criteria iii	0.33431732654571533	Criteria vi	0.11540976166725159	Criteria iv	0.3754821717739105	0.8252092599868774
879	1449	It has tags of china, jiangsu, suzhou, zh, cn	3487	other	0.022107405588030815	0.19918911159038544	0.46090689301490784	0.06774125248193741	0.019814593717455864	0.21400465071201324	0.005148146767169237	0.001958973705768585	0.0034649523440748453	0.005586462095379829	7.747625204501674e-05	0.46090689301490784	Criteria iii	0.21400465071201324	Criteria vi	0.19918911159038544	Criteria ii	0.46090689301490784	0.8741006553173065
880	1450	Ieoh Ming Pei, 2006	3488	other	0.03679531440138817	0.10445822775363922	0.5783772468566895	0.05917397886514664	0.003598799230530858	0.2166389673948288	0.00022445728245656937	0.00029555693618021905	0.0001834873837651685	0.00022741834982298315	2.6636816983227618e-05	0.5783772468566895	Criteria iii	0.2166389673948288	Criteria vi	0.10445822775363922	Criteria ii	0.5783772468566895	0.8994744420051575
881	1451	It has title of Suzhou museum	3488	other	0.10456862300634384	0.06746979802846909	0.2578902244567871	0.09102994203567505	0.00573147926479578	0.44500160217285156	0.014669113792479038	0.006735632196068764	0.0022483915090560913	0.00422197300940752	0.0004331757954787463	0.44500160217285156	Criteria vi	0.2578902244567871	Criteria iii	0.10456862300634384	Criteria i	0.44500160217285156	0.8074604496359825
882	1452	It has title of Zhuozheng yuan, Suzhou	3489	other	0.09587503969669342	0.061306070536375046	0.3754821717739105	0.11540976166725159	0.006493026856333017	0.33431732654571533	0.003752122400328517	0.0035375491715967655	0.0014425597619265318	0.0021574446000158787	0.00022692007769364864	0.3754821717739105	Criteria iii	0.33431732654571533	Criteria vi	0.11540976166725159	Criteria iv	0.3754821717739105	0.8252092599868774
883	1453	It has tags of china, jiangsu, suzhou, zh, garden, tree, cn	3489	other	0.01361806783825159	0.15614837408065796	0.4715805649757385	0.06792963296175003	0.02001187950372696	0.2602708041667938	0.003139311680570245	0.001208393950946629	0.0022321450524032116	0.0037779277190566063	8.285198418889195e-05	0.4715805649757385	Criteria iii	0.2602708041667938	Criteria vi	0.15614837408065796	Criteria ii	0.4715805649757385	0.8879997432231903
884	1454	It has title of Zhuozheng yuan, Suzhou	3490	other	0.09587503969669342	0.061306070536375046	0.3754821717739105	0.11540976166725159	0.006493026856333017	0.33431732654571533	0.003752122400328517	0.0035375491715967655	0.0014425597619265318	0.0021574446000158787	0.00022692007769364864	0.3754821717739105	Criteria iii	0.33431732654571533	Criteria vi	0.11540976166725159	Criteria iv	0.3754821717739105	0.8252092599868774
885	1455	It has title of Zhuozheng yuan, Suzhou	3491	other	0.09587503969669342	0.061306070536375046	0.3754821717739105	0.11540976166725159	0.006493026856333017	0.33431732654571533	0.003752122400328517	0.0035375491715967655	0.0014425597619265318	0.0021574446000158787	0.00022692007769364864	0.3754821717739105	Criteria iii	0.33431732654571533	Criteria vi	0.11540976166725159	Criteria iv	0.3754821717739105	0.8252092599868774
886	1456	It has title of Zhuozheng yuan, Suzhou	3492	other	0.09587503969669342	0.061306070536375046	0.3754821717739105	0.11540976166725159	0.006493026856333017	0.33431732654571533	0.003752122400328517	0.0035375491715967655	0.0014425597619265318	0.0021574446000158787	0.00022692007769364864	0.3754821717739105	Criteria iii	0.33431732654571533	Criteria vi	0.11540976166725159	Criteria iv	0.3754821717739105	0.8252092599868774
887	1457	It has tags of china, jiangsu, suzhou, zh, garden, pond, cn	3492	other	0.013102779164910316	0.13833585381507874	0.5489645004272461	0.07425056397914886	0.025227710604667664	0.19359610974788666	0.001963794231414795	0.0009594616130925715	0.0015467324992641807	0.0020004098769277334	5.218599471845664e-05	0.5489645004272461	Criteria iii	0.19359610974788666	Criteria vi	0.13833585381507874	Criteria ii	0.5489645004272461	0.8808964639902115
888	1458	It has title of Zhuozheng yuan, Suzhou	3493	other	0.09587503969669342	0.061306070536375046	0.3754821717739105	0.11540976166725159	0.006493026856333017	0.33431732654571533	0.003752122400328517	0.0035375491715967655	0.0014425597619265318	0.0021574446000158787	0.00022692007769364864	0.3754821717739105	Criteria iii	0.33431732654571533	Criteria vi	0.11540976166725159	Criteria iv	0.3754821717739105	0.8252092599868774
889	1461	It has tags of china	3563	other	0.07704310864210129	0.05066141113638878	0.3189997673034668	0.11231332272291183	0.013400659896433353	0.07693319022655487	0.15667079389095306	0.08189138770103455	0.04510783404111862	0.0668112263083458	0.00016740185674279928	0.3189997673034668	Criteria iii	0.15667079389095306	Criteria vii	0.11231332272291183	Criteria iv	0.3189997673034668	0.5879838839173317
890	1463	It has tags of suzhoushi, jiangsusheng, china, cn	3564	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
891	1465	It has tags of suzhoushi, jiangsusheng, china, cn	3565	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
892	1467	It has tags of suzhoushi, jiangsusheng, china, cn	3566	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
893	1469	It has tags of suzhoushi, jiangsusheng, china, cn	3568	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
894	1471	It has tags of suzhoushi, jiangsusheng, china, cn	3569	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
895	1473	It has tags of suzhoushi, jiangsusheng, china, cn	3570	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
896	1475	It has tags of suzhoushi, jiangsusheng, china, cn	3571	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
897	1477	It has tags of suzhoushi, jiangsusheng, china, cn	3572	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
898	1479	It has tags of suzhoushi, jiangsusheng, china, cn	3573	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
899	1481	It has tags of suzhoushi, jiangsusheng, china, cn	3574	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
900	1483	It has tags of suzhoushi, jiangsusheng, china, cn	3575	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
901	1485	It has tags of suzhoushi, jiangsusheng, china, cn	3576	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
902	1487	It has tags of suzhoushi, jiangsusheng, china, cn	3577	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
903	1489	It has tags of suzhoushi, jiangsusheng, china, cn	3578	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
904	1510	2018 Nov Nanjing Jiangsu China	3643	other	0.052823033183813095	0.1199423149228096	0.4938138723373413	0.10822225362062454	0.012242947705090046	0.17337357997894287	0.0071181319653987885	0.004140168894082308	0.008166929706931114	0.020002786070108414	0.0001540523808216676	0.4938138723373413	Criteria iii	0.17337357997894287	Criteria vi	0.1199423149228096	Criteria ii	0.4938138723373413	0.7871297672390938
905	1512	It has tags of china, jiangsu	3643	other	0.06250672787427902	0.1666482388973236	0.41251519322395325	0.11992053687572479	0.01757466420531273	0.17820607125759125	0.015733877196907997	0.0072672427631914616	0.007648905739188194	0.011861870065331459	0.00011662414181046188	0.41251519322395325	Criteria iii	0.17820607125759125	Criteria vi	0.1666482388973236	Criteria ii	0.41251519322395325	0.7573695033788681
906	1513	2018 Nov Nanjing Jiangsu China	3644	other	0.052823033183813095	0.1199423149228096	0.4938138723373413	0.10822225362062454	0.012242947705090046	0.17337357997894287	0.0071181319653987885	0.004140168894082308	0.008166929706931114	0.020002786070108414	0.0001540523808216676	0.4938138723373413	Criteria iii	0.17337357997894287	Criteria vi	0.1199423149228096	Criteria ii	0.4938138723373413	0.7871297672390938
907	1515	It has tags of china, jiangsu	3644	other	0.06250672787427902	0.1666482388973236	0.41251519322395325	0.11992053687572479	0.01757466420531273	0.17820607125759125	0.015733877196907997	0.0072672427631914616	0.007648905739188194	0.011861870065331459	0.00011662414181046188	0.41251519322395325	Criteria iii	0.17820607125759125	Criteria vi	0.1666482388973236	Criteria ii	0.41251519322395325	0.7573695033788681
908	1550	It has tags of china, shanghai, sony	3680	other	0.03400580957531929	0.2376008927822113	0.4233097434043884	0.09521347284317017	0.019822241738438606	0.17344523966312408	0.004847296047955751	0.002458213595673442	0.003913116175681353	0.005312337540090084	7.159286178648472e-05	0.4233097434043884	Criteria iii	0.2376008927822113	Criteria ii	0.17344523966312408	Criteria vi	0.4233097434043884	0.8343558758497238
909	1551	It has tags of china, suzhou	3692	other	0.04990346357226372	0.1311369240283966	0.4577445387840271	0.09620749950408936	0.01719868741929531	0.18762582540512085	0.026456575840711594	0.008584445342421532	0.009409220889210701	0.01562877930700779	0.00010403933265479282	0.4577445387840271	Criteria iii	0.18762582540512085	Criteria vi	0.1311369240283966	Criteria ii	0.4577445387840271	0.7765072882175446
910	1554	It has tags of suzhou, jeans, china	3700	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
911	1555	It has tags of suzhou, jeans, china	3701	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
912	1556	It has tags of suzhou, jeans, china	3702	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
913	1557	It has tags of suzhou, jeans, china	3703	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
914	1558	It has tags of suzhou, jeans, china	3704	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
915	1559	It has tags of suzhou, jeans, china	3705	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
916	1560	It has tags of suzhou, jeans, china	3706	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
917	1573	It has tags of china, places	3814	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
918	1576	It has tags of china, places	3816	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
919	1578	It has tags of china, places	3817	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
920	1580	It has tags of china, places	3818	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
921	1582	It has tags of china, places	3819	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
922	1584	It has tags of china, places	3820	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
923	1586	It has tags of china, places	3821	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
924	1588	It has tags of china, places	3822	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
925	1590	It has tags of china, places	3823	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
926	1592	It has tags of china, places	3824	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
927	1594	It has tags of china, places	3825	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
928	1596	It has tags of china, places	3826	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
929	1598	It has tags of china, places	3827	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
930	1600	It has tags of china, places	3828	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
931	1602	It has tags of china, places	3829	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
932	1604	It has tags of china, places	3830	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
933	1606	It has tags of china, places	3831	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
934	1608	It has tags of china, places	3832	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
935	1610	It has tags of china, places	3833	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
936	1612	It has tags of china, places	3834	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
937	1614	It has tags of china, places	3835	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
938	1616	It has tags of china, places	3836	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
939	1618	It has tags of china, places	3837	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
940	1620	It has tags of china, places	3838	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
941	1622	It has tags of china, places	3839	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
942	1624	It has tags of china, places	3840	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
943	1626	It has tags of china, places	3841	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
944	1628	It has tags of china, places	3842	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
945	1630	It has tags of china, places	3843	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
946	1632	It has tags of china, places	3844	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
