UserId ;Lat;Long;PhotoId;ID ;Name;Nationality;Num;PhotoID;Title;Description;User tags;Time taken;Time posted
59964986  N05;34,434761;35,842638;8427109475;59964986  N05;Maurelly;L;L130;8427109475;Tripoli - Mosquée al-Uwaysiyat;La mosquée mamelouk al-Uwaysiyat a été bâtie en 1416 par Abdul Hay al-Uwaysi. Le minaret fut ajouté en même temps qu'un mausolée lorsqu'en  1621 Fakhr-ed-Din II captura Tripoli;;26/01/2013 14:54;29/01/2013 20:47
59964986  N05;34,434973;35,844429;8428130052;59964986  N05;Maurelly;L;L130;8428130052;Tripoli - Madrasa al-Tuwashiyya;La madrasa (école théologique islamique) al-Tuwashiyya a été bâtie en 1470 par l'émir de Tripoli Seif ed-Dine al-Tuwashi, dont la tombe est à l'intérieur;;26/01/2013 12:29;29/01/2013 20:47
59964986  N05;34,435301;35,843442;8428189568;59964986  N05;Maurelly;L;L130;8428189568;Tripoli - Château Saint-Gilles;La forteresse, encore gardée et occupée par l'armée libanaise, sert toujours à contrôler et surveiller la ville. Ainsi dans les anciennes ouvertures de la muraille on pratique des meurtrières modernes avec des sacs de sable ...;;26/01/2013 15:34;29/01/2013 20:47
59964986  N05;34,433761;35,844569;8428501102;59964986  N05;Maurelly;L;L130;8428501102;Tripoli - Caravansérail du savon;"Le Khan al-Saboun (""caravansérail du savon"") a été bâti dans la seconde moitié du XVIe siècle pour les marchands européens";;26/01/2013 12:45;29/01/2013 22:51
7343560  N04;34,435593;35,843635;8432192367;7343560  N04;Usman Bin Younos;L;L131;8432192367;Tripoli, Lebanon;;;31/01/2013 08:28;31/01/2013 17:16
62368026  N07;34,439701;35,859298;8465493069;62368026  N07;linasoufi;L;L99;8465493069;Lady of the manor;tripoli,Lebanon;;26/01/2013 02:26;11/02/2013 22:05
62368026  N07;34,45631;35,810161;8479819068;62368026  N07;linasoufi;L;L99;8479819068;DSC_1190;"tripoli lebanon
mina
";Tripoli,mina,lebanon;15/02/2013 01:43;16/02/2013 18:37
28490141  N03;34,456653;35,810858;8483475478;28490141  N03;rabiem22;L;L114;8483475478;Complicated Sunset;;Sunset,Lebanon,Tripoli,Clouds,Orange,Black,me2youphotographylevel1,Photography_for_Recreation;17/02/2013 18:25;17/02/2013 20:15
62368026  N07;34,436363;35,847702;8487960645;62368026  N07;linasoufi;L;L99;8487960645;DSC_1185;"tripoli, Lebanon
mina
";;15/02/2013 01:41;19/02/2013 11:07
62368026  N07;34,447114;35,811441;8489077374;62368026  N07;linasoufi;L;L99;8489077374;DSC_1212;"tripoli, Lebanon
mina";lebanon,tripolilb,tripoli,mina,couple,beautiful,blue;15/02/2013 01:56;19/02/2013 11:21
62368026  N07;34,436613;35,840128;8489080526;62368026  N07;linasoufi;L;L99;8489080526;DSC_1215;"tripoli, Lebanon
mina
";Lebanon,hollywood,tripoli,mina,old;15/02/2013 02:02;19/02/2013 11:23
62368026  N07;34,436659;35,846152;8489136984;62368026  N07;linasoufi;L;L99;8489136984;DSC_1226;tripoli, Lebanon;Lebanon,girl,drawing,Tripoli,beautiful;15/02/2013 02:05;19/02/2013 11:55
64249609  N08;34,432225;35,845451;8494738536;64249609  N08;CazzJj;L;L115;8494738536;Crusader castle at Tripoli, Lebanon;Saint Giles Citadel. ;;20/02/2013 21:57;21/02/2013 07:55
28490141  N03;34,425556;35,835539;8509557073;28490141  N03;rabiem22;L;L114;8509557073;A Slice of Tripoli;;Tripoli,Lebanon,North,Buildings,Posters,Cars,City,Dwelling,Apartments;17/02/2013 14:27;26/02/2013 15:55
7269098  N07;34,449953;35,828475;8546115568;7269098  N07;robert*e;T;T161;8546115568;James Casebere / tripoli (Lebanon);on Instagram instagr.am/p/WsCqAXxTdX/;instagram;10/03/2013 07:08;10/03/2013 19:08
49887942  N07;34,444817;35,81337;8549968982;49887942  N07;alex_photo_82;T;T162;8549968982;Tripoli;"Known as the most dangerous city in Lebanon, Tripoli sees a rising number of sporadic armed clashes between Sunni Bashar al-Assad and Shia Syrian rebel supporters. A little boy on the bicycle approached me and told me to leave: «there will be guns and burning wheels soon, so you better go to Beirut.»
";Lebanon,Beirut,2013;27/02/2013 14:15;11/03/2013 21:03
49887942  N07;34,456854;35,808906;8552097297;49887942  N07;alex_photo_82;T;T162;8552097297;Men of business;Those two Syrian refugee boys introduced themselves as «Men of business». Their business was selling burned CDs of rocking arab music, which I'm still enjoying. The scars on their faces are an indicator of the brutal civil war they escaped. Tripoli, Lebanon;Syrian,refugees,lebanon,tripoli,civil,war,boys,businessmen;27/02/2013 14:19;12/03/2013 21:55
49887942  N07;34,445989;35,813026;8553018814;49887942  N07;alex_photo_82;T;T162;8553018814;Mount Lebanon;The city of Tripoli with an army base in the foreground. In the background, 3088m high Mount Lebanon.;Hezbollah,Beirut,Lebanon,Beeka,UN,UNIFIL,Middle,East,Arab,conflict;27/02/2013 13:46;12/03/2013 21:14
49887942  N07;34,455084;35,813069;8553130114;49887942  N07;alex_photo_82;T;T162;8553130114;Gangs of Tripoli;As sporadic gunfire broke out a few blocks away, these two young men stopped their moped, and told me I'd better go back to Beirut.;;27/02/2013 13:20;12/03/2013 21:48
61521316  N06;34,453173;35,8153;8565248117;61521316  N06;Rim Photog[r]afei;L;L96;8565248117;اقرأ;;Tripoli Lebanon,March;18/03/2013 00:57;17/03/2013 19:51
61521316  N06;34,2555;35,484679;8566347904;61521316  N06;Rim Photog[r]afei;L;L96;8566347904;Sunset In March;"""Like the Sunrise, some things just have to happen and all you can do is watch""
";Tripoli Lebanon,March;18/03/2013 05:22;17/03/2013 19:51
92440779  N03;34,260402;35,503592;8592771297;92440779  N03;LBDavid;T;T163;8592771297;Tripoli-01;Child Selling Bread;Tripoli,Lebanon;01/11/2009 10:22;26/03/2013 22:16
92440779  N03;34,260908;35,504307;8592771645;92440779  N03;LBDavid;T;T163;8592771645;Tripoli-03;Smoking a Negileh;Tripoli,Lebanon;01/11/2009 10:00;26/03/2013 22:16
92440779  N03;34,260453;35,50335;8593871560;92440779  N03;LBDavid;T;T163;8593871560;Tripoli-10;Man at Tripoli Souq;Tripoli,Lebanon;27/12/2009 08:44;26/03/2013 22:16
92440779  N03;34,260997;35,504353;8593872000;92440779  N03;LBDavid;T;T163;8593872000;Tripoli-08;Clothing Galleries in Tripoli Souq;Tripoli,Lebanon;01/11/2009 10:26;26/03/2013 22:16
92440779  N03;34,260876;35,504086;8593872962;92440779  N03;LBDavid;T;T163;8593872962;Tripoli-04;Souq in Tripoli, Lebanon;Tripoli,Lebanon;01/11/2009 10:24;26/03/2013 22:16
92440779  N03;34,260784;35,503951;8593873596;92440779  N03;LBDavid;T;T163;8593873596;Tripoli-06;Lynn, a Consultant from Boston;Tripoli,Lebanon,Nancy Hoffart;01/11/2009 10:51;26/03/2013 22:16
93095241  N06;34,260296;35,503504;8594850970;93095241  N06;salam ch;L;L132;8594850970;Tripoli, lebanon;;;27/03/2013 00:21;27/03/2013 07:21
94050383  N02;34,261197;35,501668;8597900632;94050383  N02;Salahmoussa;L;L133;8597900632;لبنان، طرابلس ساحة التل ١٩٧٤ Tripoli, lebanon 1974;;instagram app,square,square format,iphoneography,Earlybird;28/03/2013 05:39;28/03/2013 12:39
28233094  N02;34,26175;35,493705;8661816626;28233094  N02;United Nations Development Programme;T;T154;8661816626;Sigrid Kaag and Mayor Nader M. Ghazali of Tripoli, Lebanon;"Sigrid Kaag (right), Assistant Secretary-General and Director of UNDP’s Bureau for External Relations and Advocacy, with Nader M. Ghazal (center), mayor of Tripoli, Lebanon. Kaag and Ghazal were in Marseille, France, attending the Center for Mediterranean Integration's April 2013 conference on ""The Transforming Arab City.""";;04/04/2013 21:52;09/04/2013 18:48
28233094  N02;34,271601;35,484949;8661929467;28233094  N02;NC77;T;T154;8661929467;;Tripoli, Lebanon;tripoli,lebanon,liban,leica,m6,tri-X,summilux 35mm;05/02/2013 23:45;19/04/2013 10:50
21909297  N05;34,261577;35,501382;8674927384;21909297  N05;iSabra;L;L41;8674927384;Tripoli Lebanon;;lebanon,tripoli,2013,isabra,lebotographer,hijab;22/04/2013 22:16;23/04/2013 08:10
21909297  N05;34,261237;35,503179;8677077743;21909297  N05;iSabra;L;L41;8677077743;Tripoli Lebanon;;;22/04/2013 22:12;24/04/2013 12:38
30988225  N05;34,260847;35,503658;8680176477;30988225  N05;theodor_bafitos;T;T51;8680176477;#stone #arcade #balamand #monastery #north #lebanon #courtyard #historical place;;instagram app,square,square format,iphoneography,Valencia;25/04/2013 08:34;25/04/2013 15:34
37641030  N06;34,261266;35,501683;8753063051;37641030  N06;sakkaoui;L;L134;8753063051;Tripoli, Tour de l'horloge, place du Tell;;;29/04/2013 11:09;19/05/2013 13:25
37641030  N06;34,433333;35,844333;8753091273;37641030  N06;sakkaoui;L;L134;8753091273;Tripoli, Citadelle St Gilles, détail d'un fronton;;;04/05/2013 09:42;19/05/2013 13:36
37641030  N06;34,433333;35,844333;8754214344;37641030  N06;sakkaoui;L;L134;8754214344;Tripoli, quartiers de Jessrine et Abou Samra;;;04/05/2013 09:29;19/05/2013 13:35
37641030  N06;34,433333;35,844333;8754215986;37641030  N06;sakkaoui;L;L134;8754215986;Tripoli, Citadelle St Gilles;;;04/05/2013 09:39;19/05/2013 13:36
37641030  N06;34,433333;35,844333;8754216854;37641030  N06;sakkaoui;L;L134;8754216854;Tripoli, vue sur les souks;;;04/05/2013 09:45;19/05/2013 13:36
37641030  N06;34,433333;35,844333;8754218276;37641030  N06;sakkaoui;L;L134;8754218276;Triploi, El Mina;;;05/05/2013 17:36;19/05/2013 13:37
37641030  N06;34,429166;35,8155;8754218650;37641030  N06;sakkaoui;L;L134;8754218650;Triploi, El Mina;;;05/05/2013 17:45;19/05/2013 13:37
37641030  N06;34,429166;35,8155;8754223002;37641030  N06;sakkaoui;L;L134;8754223002;Tripoli;;;06/05/2013 19:07;19/05/2013 13:39
37641030  N06;34,434999;35,832;8754223392;37641030  N06;sakkaoui;L;L134;8754223392;Tripoli;;;06/05/2013 19:28;19/05/2013 13:39
61521316  N06;34,434999;35,832;8758218609;61521316  N06;Rim Photog[r]afei;L;L96;8758218609;Gardenia ..;""" Give me peonies and tulips, orchids or gardenia. Those were flowers with character.” ";;15/05/2013 20:58;20/05/2013 20:05
92334681  N04;34,439701;35,859298;8769297794;92334681  N04;maja.mou;T;T155;8769297794;;;cat,street,tripoli,lebanon,black and white cat,church;02/12/2011 15:13;21/05/2013 14:18
92334681  N04;34,432965;35,826416;8769357376;92334681  N04;maja.mou;T;T155;8769357376;Hollywood;;tripoli,lebanon,street,flag,neighbourhood;02/12/2011 15:48;21/05/2013 14:20
30988225  N05;34,43976;35,841522;8805844774;30988225  N05;theodor_bafitos;T;T51;8805844774;#Tripoli #north #lebanon #Sunset #palm #silhouette;;instagram app,square,square format,iphoneography,X-Pro II;23/05/2013 12:29;23/05/2013 19:29
21909297  N05;34,442737;35,826501;8812626544;21909297  N05;iSabra;L;L41;8812626544;crutches;;syrian,refugee,lebanon,tripoli,amputee,crutches,middle,east,war,conflict,FSA,Assad,mamiya;24/05/2013 22:06;24/05/2013 12:37
30988225  N05;34,441557;35,824066;8821785230;30988225  N05;theodor_bafitos;T;T51;8821785230;#Tripoli #building #sunset #sad #clashes #war #Lebanon #buildings #city;;instagram app,square,square format,iphoneography,Rise;24/05/2013 22:27;25/05/2013 05:27
91025319  N07;34,396818;35,803154;8856567999;91025319  N07;Dima.Sari;L;L135;8856567999;Sunny Tripoli , Lebanon;;lebanon;27/05/2013 10:53;27/05/2013 17:53
68729988  N08;34,271879;35,484935;8864463202;68729988  N08;solosaab;L;L136;8864463202;SOUHEIL DIB SAAB /TRIPOLI BAY;;;28/05/2013 10:45;28/05/2013 07:48
51417700  N07;34,451457;35,819742;8883291123;51417700  N07;Arekag;L;L137;8883291123;Fisherman;Tripoli - Lebanon;Tripoli,Phototrip;16/01/2011 13:11;29/05/2013 22:22
51417700  N07;34,271662;35,484941;8883313153;51417700  N07;Arekag;L;L137;8883313153;Fishing Gear;Tripoli - Lebanon;Tripoli,Phototrip;16/01/2011 13:14;29/05/2013 22:24
51417700  N07;34,261049;35,504217;8883369019;51417700  N07;Arekag;L;L137;8883369019;Soapmakers;Tripoli - Lebanon;Tripoli,Phototrip;16/01/2011 16:50;29/05/2013 22:31
51417700  N07;34,271778;35,491962;8883636047;51417700  N07;Arekag;L;L137;8883636047;Fishing Boat;Tripoli - Lebanon;;28/04/2011 21:40;29/05/2013 23:04
51417700  N07;34,270856;35,485356;8883943910;51417700  N07;Arekag;L;L137;8883943910;Children at Play;Tripoli - Lebanon;Tripoli,Phototrip;16/01/2011 13:36;29/05/2013 22:25
51417700  N07;34,245453;35,491844;8883959490;51417700  N07;Arekag;L;L137;8883959490;Balconies;Tripoli - Lebanon;Tripoli,Phototrip;16/01/2011 14:03;29/05/2013 22:27
53443860  N03;34,261915;35,493209;8914472176;53443860  N03;delaxo;L;L138;8914472176;Oscar dome;"Niemeyer dome ceiling
Tripoli, Lebanon 2007
[flipped original]
07042487s";;01/06/2013 09:54;01/06/2013 21:09
92775434  N03;34,439701;35,859298;9116324267;92775434  N03;HDsuprrnova;L;L139;9116324267;#tripoli #lebanon #peace #harmony #interreligious;;instagram app,square,square format,iphoneography,Normal;23/06/2013 09:36;23/06/2013 16:36
98394301  N05;34,436691;35,831023;9255545664;98394301  N05;whiteflowers123;L;L140;9255545664;sharkass soap tripoli lebanon;soap from pure olive oil;;10/07/2013 04:22;10/07/2013 11:23
98394301  N05;34,422593;35,847573;9339674509;98394301  N05;whiteflowers123;L;L140;9339674509;the pure olive oil;make soap with pure olive oil , Sharkass factory soap tripoli-lebanon;;22/07/2013 01:26;22/07/2013 08:28
98698957  N04;34,420752;35,849204;9433011662;98698957  N04;Ahmad13Hell;L;L141;9433011662;Life waits for no one;;classic,vintage,canon eos 600D,600d,sun,sun rays,bright light,bicycle,trees,focus,nature,bike,sepia,fun;02/08/2013 17:46;04/08/2013 00:12
99661374  N04;34,422381;35,849289;9479525371;99661374  N04;Aladdin Jamal BODON;L;L142;9479525371;upload;;instagram app,square,square format,iphoneography;10/08/2013 14:02;10/08/2013 21:02
99661374  N04;34,431267;35,814576;9479557999;99661374  N04;Aladdin Jamal BODON;L;L142;9479557999;upload;;instagram app,square,square format,iphoneography,X-Pro II;10/08/2013 14:07;10/08/2013 21:07
87628073  N07;34,25208;35,493756;9503429344;87628073  N07;Obada ak;T;T156;9503429344;Tripoli - Lebanon ... Copyright © | Obada 2013 | all rights reserved . يمكنكم متابعتي على المواقع التالية : http://bit.ly/RZOUaz Facebook : http://on.fb.me/WdZKNz Flickr : http://bit.ly/Tbs56r Twitter : http://bit.ly/12uQNDK Instagram : http://bit.ly/XWUV;on.fb.me/1a1Kydu;;13/08/2013 07:24;13/08/2013 14:24
45000408  N05;34,433047;35,843812;9526228212;45000408  N05;Next Stop Bjursele;T;T157;9526228212;Tripoli, Lebanon;;Tripoli,Lebanon,citadel;21/04/2013 13:27;16/08/2013 18:58
47683471  N08;34,452577;35,818533;9541103844;47683471  N08;Samer El Zant;L;L143;9541103844;brother :);18/08/2013;;18/08/2013 19:56;18/08/2013 18:58
53911892  N00;34,443484;35,825619;9580173198;53911892  N00;Pan-African News Wire File Photos;T;T158;9580173198;A bomb went off in Tripoli, Lebanon on August 23, 2013. Over 40 people were killed.;Syrian war moves into Lebanon.;Lebanon,Bombing;23/08/2013 15:38;23/08/2013 22:38
99468594  N04;34,443126;35,825662;9590902850;99468594  N04;Abu Macintosh;L;L144;9590902850;Outside Mosque;Bloody Friday in Tripoli #Lebanon Two explosions near mosques. People were leaving after Friday prayers. ;;25/08/2013 05:13;25/08/2013 12:36
37941681  N00;34,433192;35,844777;9605892189;37941681  N00;Kevin.Donegan;T;T159;9605892189;Tripoli;OLYMPUS DIGITAL CAMERA         ;tripoli,lebanon,liban,middle east,city,town,coloured,houses,walls;29/07/2010 17:17;27/08/2013 15:29
69716881  N02;34,436115;35,842766;9631401914;69716881  N02;egisto.sani;T;T160;9631401914;Monumental Sarcophagus;"The main side of this richly decorated monumental sarcophagus depicts the myth of Hippolytus and Phaedra. The myth’s iconography is well known. The young man is carved standing exactly in the center of the composition. He is about to leave for hunting and his horse is near him. Phaedra is sitting on a chair. She wears a short-sleeved chiton and a himation risen on her head and covering her legs . The queen is pining away for his son-in-law. She turns her head to the left towards a servant who, leaning toward her and taking her right arm with a familiar gesture, whispers in her ear words of hope or consolation. An Erote symbolizes the love of Phaedra for Hippolytus.
The old nurse of Phaedra stops the young hunter and gives him the tablets containing the love letter written by the queen. Phaedra doesn’t look towards him while the old nurse gives the fatal letter to Hippolytus. A hunting scene is carved in the right corner of the scene.
The sculptor has given to the naked Hippolytus the features of Antinous. A klamis wrapping around the left forearm is thrown over the left shoulder. The left hand holds a spear leaning on the shoulder; the sword attached to a harness going over the right shoulder is hanging on the left side. The right hand, placed at waist height, holds the tablets delivered to him by the nurse. But Hippolytus does not read the message: he turns left towards the old woman depicted by means of singularly individual features. She is looking and speaking towards Hippolytus; her words are accompanied with the gesture of her raised left hand.
The decorations of the friezes, of the lid, of the architectural elements of the sarcophagus are astonishingly rich.

Source: Catalogue Mendel, Tome 1, page 109, Notice 0026

Roman sarcophagus
2nd Century AD
From Tripoli, Lebanon
Istanbul, Archaeological Museum


";Phaedra,Fedra,Ippolito,Hippolythus,Roman,Sarcophagus,art,sculpture,Romana,arte,scultura,romano,impero,Istanbul,Archaeological,Museum,Museo,Archeologico,Turkey,Turchia,Arkeoloji,Müzes;04/10/2011 12:37;28/08/2013 17:02
99419960  N08;34,453067;35,80705;9672996971;99419960  N08;AntoineLeb;L;L145;9672996971;Sunset in Mina , Tripoli , Lebanon;;sunset,lebanon,tripoli,mina,elmina,sea,boats,flag,yellow,sky,sun,clouds;04/09/2013 14:48;04/09/2013 21:48
99419960  N08;34,454695;35,809003;9711012217;99419960  N08;AntoineLeb;L;L145;9711012217;Cafe trottoir in Tripoli , Lebanon on Friday afternoon;;Tripoli,cafeteria;09/09/2013 16:09;09/09/2013 23:09
104999203  N02;34,437459;35,837967;10203503854;104999203  N02;Hayssam Dakkak;L;L146;10203503854;#tree #green #Tripoli #Lebanon;;instagram app,square,square format,iphoneography;11/10/2013 01:01;11/10/2013 08:01
20674281  N03;34,443158;35,830535;10362843924;20674281  N03;Thomas Rossi Rassloff;T;T161;10362843924;Tripoli Refugee Camp img_0348_result;"Lebanon Tripoli  19.10.2013
Flüchtlingslager / Refugee Camp
Exterior view of a Syrian refugee camp in Tripoli, Lebanon. Thousands have been displaced through the civil war in their home country.";Beirut,Tripoli,Refugee,Camp,Lebanon,Libanon,flüchtlinge,refugees,syrian,syrisch,syria,war,krieg,leid,hunger,unterkunft,leben,sterben,leiden,flucht;19/10/2013 08:50;19/10/2013 15:05
20674281  N03;34,443158;35,830535;10362895316;20674281  N03;Thomas Rossi Rassloff;T;T161;10362895316;Tripoli Refugee Camp img_0350_result;"Lebanon Tripoli  19.10.2013
Flüchtlingslager / Refugee Camp

Exterior view of a Syrian refugee camp in Tripoli, Lebanon. Thousands have been displaced through the civil war in their home country.

Nach einer ereignisreichen Nacht im Hotel wandelte ich noch etwas verpennt zum Frühstücksbuffet. Die Auswahl war nicht riesig, aber zufrieden stellend. Schnell ein paar Bissen mit O-Saft runter gespült und raus. Vorm Hotel wartete schon das Auto mit meinem Fixer-Pärchen. Die Freundlichkeit der beiden trotz der Frühe des Tages ließen mich die Scheißnacht im Hotel schnell vergessen. 

Wir machten uns auf den Weg nach Tripoli, wo es Flüchtlingscamps geben soll. Auf den Weg besorgten wir noch Kaffee und etwas zu Essen. 
Tripoli bietet im Gegensatz zu Beirut eine ganz andere Stadtansicht. 
Beirut scheint das Zentrum des Wachstums im Libanon zu sein. Überall stehen Neubauten. Die Spuren des 25-jährigen Bürgerkriegs, der in den 90ern endete, sieht man nur noch versteckt hier und da an manchen Ecken. Zwar ist das libanesische Militär allgegenwärtig, aber die Checkpoints wirken gelangweilt und machen auf mich keinen negativen Eindruck. 
Ganz anders ist es in Tripoli: Die Stadt sieht so aus, als wäre der Krieg gerade erst zu Ende gegangen oder würde noch weiter stattfinden- was wohl genauer betrachtet eigentlich auch so ist. Denn im Zentrum von Tripoli befindet sich ein kleines Schiiten-Viertel inmitten einer sunnitisch geprägten Stadt. Mein Fixer meint dazu: „Tripoli sieht nicht nur syrisch aus, die Leute hier denken auch syrisch.“ Das Militär zeigt überall Präsenz, kann aber nicht verhindern, dass es hin und wieder Schießereien zwischen den sunnitischen und dem schiitischen Viertel kommt. Dass die verschiedenen Milizen selber Checkpoints einrichten, um Ihre Viertel vor Übergriffen zu schützen, lässt sich ebenfalls nicht verhindern. 

Schließlich erreichen wir das syrische Flüchtlingscamp  (Tanak Camp). Es liegt zwischen dem Mittelmeerstrand und der Stadt etwas versteckt hinter Sanddünen und Schilffeldern. Wenn es nicht gerade wie aus Eimern geschüttet hätte und die Wege nicht schlammig wären, könnte man das Hüttendorf fast romantisch finden, erinnert es an ein Hippiedorf auf einer der Kanarischen Inseln oder in der Karibik. Aber wir sind im Libanon. Es ist kühl, man versinkt im Schlamm und es kommt keine Urlaubsstimmung auf. Wir treffen ein paar Leute, die uns erklären,  dass ein paar von den Hütten schon lange vor dem syrischen Bürgerkrieg errichtet wurden, von Gastarbeitern bzw. Saisonarbeitern aus Syrien, die aus wirtschaftlichen Gründen im Libanon gestrandet waren. Aber seit ca. einem Jahr ist die kleine Notunterkunft zu einem mittelgroßen Camp angewachsen. 
Wir gehen weiter und treffen auf Fatima. Sie ist eine Art „Chefin“ bzw. Managerin des Camps, sie organisiert, sie plant und ist Ansprechpartnerin für Gäste und Leute wie mich, die ein paar Fragen haben. Fatima ist 32 und aus der Stadt Homs. Mit ihren drei Kinder und zwei jüngeren Schwestern (16 und 21) lebt sie im Camp. Als Fatimas Mann und ihr Schwager vom Regime ermordet wurden floh sie mit ihren Kindern und ihren Schwestern und strandete hier im wahrsten Sinne des Wortes. Nun hoffen sie auf Hilfe von außen und versuchen ihren Alltag so gut es geht zu managen. Ihre jüngste Tochter trägt einen Namen Mashael bzw. Mashal, der die Fackel (der Freiheit) bedeutet. Sie ist ungefähr 9 Jahre alt und blüht vor Lebensenergie. Fatima erzählt die letzte Anekdote ihrer Tochter so: „Meine Tochter spielte am Strand und sah Touristen in Badekleidung am Strand liegen. Am nächsten Tag legte sie sich auch 'nur' in Unterwäsche zum Sonnen an den Strand. Auf ihre Freizügigkeit angesprochen entgegnet sie, dass wir doch jetzt in Freiheit leben!“ 
Homs gilt nach wie vor als eine sehr konservative, sunnitische Stadt. Hier tragen die Frauen lange Kleidung und Schleier. Haut zu zeigen ist unerwünscht. 

Wir trinken weiter Tee und reden etwas über Politik, vom Westen, der zu wenig hilft, das überhaupt zu wenig bei den Leuten ankommt, das Übliche - leider. 


Dann machen wir uns wieder auf den Weg ins Koora Camp, fast um die Ecke. Hier ist ein Verwandter von Fatima mit seiner Familie unter gekommen. Ihr Sohn soll uns begleiten und den Weg zeigen und vor Ort etwas behilflich sein. Nach 10 Minuten mit dem Auto sind wir da. Das Camp liegt in einer Olivenplantage auf privatem Besitz und besteht aus ca. 20 Hütten, die aus Blech, Holz und Plane zusammen geflickt wurden. Auch hier ist der Boden vom Regen verschlammt und es fällt schwer einen festen und sicheren Halt beim Gehen zu finden. Manche Wege sind mit Geröll ausgelegt. Zumindest dort steht man etwas sicherer. Als wir beim Gemeinschaftszelt  ankommen, werden wir von Anwohnern umringt. Es wird laut diskutiert. Ich verstehe nicht all zu viel. Muschkila - Problem, keine Fotos. OK. Die Campbewohner sind sichtlich genervt von ihren Lebensumständen und pappensatt von Leuten, die kommen, um Fotos zu machen, Gespräche zu führen, Versprechungen zu machen und dann wieder verschwinden und nie wieder auftauchen. 
Ich verstehe das. Wir einigen uns darauf, dass ich keine Fotos innerhalb des Camps mache und nur von außen fotografiere. Gesagt getan. 
Wir fahren zurück nach Beirut.";Tripoli,Refugee,Camp,Lebanon,Libanon,flüchtlinge,refugees,syrian,syrisch,syria,war,krieg,leid,hunger,unterkunft,leben,sterben,leiden,flucht;19/10/2013 08:53;19/10/2013 15:08
98422777  N07;34,443158;35,830535;10365538134;98422777  N07;H.N.B_Nejmeh;L;L147;10365538134;#Jeita #grotto #Lebanon #Nature;;instagram app,square,square format,iphoneography,Lo-fi;19/10/2013 10:51;19/10/2013 17:51
10880980  N08;34,448786;35,825209;10446873124;10880980  N08;Sara Helwe;L;L148;10446873124;The Train Station;"Photo/editing by me
© Sara Helwe Digital Arts";train,station,lebanon,tripoli,sunset,grass,creepy;16/12/2012 12:33;23/10/2013 21:10
10880980  N08;34,433248;35,844612;10447040743;10880980  N08;Sara Helwe;L;L148;10447040743;The Abandoned School;"Photo/editing by me
© Sara Helwe Digital Arts";old,vintage,school,abandoned,stairs,staircase,grass,creepy;28/01/2013 12:18;23/10/2013 21:07
83784114  N06;34,439701;35,859298;10498003185;83784114  N06;BadrFuLLmoon;L;L149;10498003185;#sushi #sashimi #ten #tripoli #lebanon;;instagram app,square,square format,iphoneography,Nashville;26/10/2013 21:07;26/10/2013 19:07
80073447  N02;34,434095;35,844387;10781781505;80073447  N02;Matchbox Media Collective;L;L150;10781781505;The Syrian crisis has extended to Lebanon, and Tripoli is the new trench of the armed uprising to overthrow Assad. The front line is Syria Street. It separates Jabal Mohsen, an Alawite enclave loyal to Assad, perched on a hill in the East of Tripoli, and;The Lebanese army guards the sensitive areas of the city. Tripoli, Lebanon;;31/08/2012 16:54;10/11/2013 17:47
21909297  N05;34,383444;35,844608;10847135524;21909297  N05;iSabra;L;L41;10847135524;al-Mina Lebanon;;al,mina,tripoli,lebanon,film,mamiya,7ii;14/11/2013 12:53;14/11/2013 02:02
71862791  N03;34,454554;35,80691;10880062735;71862791  N03;Ibrahim Anouti;L;L151;10880062735;OLD TRIPOLI, LEBANON;;;14/11/2013 12:10;16/11/2013 05:01
71862791  N03;34,260052;35,503327;10880079555;71862791  N03;Ibrahim Anouti;L;L151;10880079555;OLD TRIPOLI, LEBANON;;;14/11/2013 11:40;16/11/2013 05:02
71862791  N03;34,432377;35,841853;10880144076;71862791  N03;Ibrahim Anouti;L;L151;10880144076;OLD TRIPOLI, LEBANON;;;14/11/2013 11:42;16/11/2013 05:01
71862791  N03;34,437484;35,843806;10880233404;71862791  N03;Ibrahim Anouti;L;L151;10880233404;OLD TRIPOLI, LEBANON;"2013
";;14/11/2013 12:26;16/11/2013 05:02
71862791  N03;34,433139;35,842374;10880241374;71862791  N03;Ibrahim Anouti;L;L151;10880241374;OLD TRIPOLI, LEBANON;;;14/11/2013 12:24;16/11/2013 05:01
71862791  N03;34,435636;35,844465;10880244194;71862791  N03;Ibrahim Anouti;L;L151;10880244194;OLD TRIPOLI, LEBANON;;;14/11/2013 12:17;16/11/2013 05:01
71862791  N03;34,433352;35,842531;10880363303;71862791  N03;Ibrahim Anouti;L;L151;10880363303;OLD TRIPOLI, LEBANON;;;14/11/2013 11:43;16/11/2013 05:01
71862791  N03;34,260768;35,503851;10880397743;71862791  N03;Ibrahim Anouti;L;L151;10880397743;OLD TRIPOLI, LEBANON;;;14/11/2013 12:16;16/11/2013 05:01
67298936  N05;34,453169;35,80768;11017721134;67298936  N05;rczahed;L;L152;11017721134;IMG_4129;;;01/05/2013 14:16;23/11/2013 23:20
92775434  N03;34,4545;35,8095;11123030443;92775434  N03;HDsuprrnova;L;L139;11123030443;#Mosque #golden #sky #clouds #Tripoli #peace #beautiful #peaceful;;instagram app,square,square format,iphoneography,Hefe;29/11/2013 13:53;29/11/2013 21:53
