	image name	category	cat_id	index	UserId 	Lat	Long	PhotoId	ID 	Name	Nationality	Num	PhotoID	Title	Description	User tags	Time taken	Time posted
696	4605181399.jpg	people	7	4605181399	26678053  N00	34,436538	35,839247	4605181399.0	26678053  N00	mikemuch1	T	T91	4605181399.0	Downtown Tripoli		shoeshines	26/04/2010 18:33	14/05/2010 03:55
697	4605817046.jpg	people	7	4605817046	26678053  N00	34,45788	35,844268	4605817046.0	26678053  N00	mikemuch1	T	T91	4605817046.0	Making Delicious Cheese		Lebanon,Tripoli	26/04/2010 19:32	14/05/2010 04:07
698	4910909489.jpg	people	7	4910909489	36549801  N08	34,443724	35,848217	4910909489.0	36549801  N08	Abdallah K	L	L42	4910909489.0	Le Lebanese Ice Cream	Even though he was pissed off at his employees he never failed to offer us free samples. A truly kind man. 	Lebanese Ice Cream,El Mina,Tripoli,Trablous,Liban,Lebanon,Ice,Cream	20/08/2010 03:05	20/08/2010 21:20
699	4934560899.jpg	people	7	4934560899	37827720  N04	34,439701	35,859298	4934560899.0	37827720  N04	C.Stramba-Badiali	T	T104	4934560899.0	A funny meeting at the old market, Tripoli	Tripoli, Lebanon	liban 2009,Liban,Lebanon,portrait,face,visage,regard,old,market,color,Stramba-Badiali,135mm,Canon,woman,street,لُبْنَان,hijab,dignity,expression,eyes,yeux,intensité,intensity,look,glance,culture,tradition,Human being,Human,Homme,Christophe Stramba-Badiali,Echange,partage,complicité,Energie,Complicity,Sharing,Travel,voyage,Person,people,Looking at camera	15/07/2009 21:40	28/08/2010 15:59
700	4976905743.jpg	people	7	4976905743	15067115  N05	34,436363	35,844783	4976905743.0	15067115  N05	renaud.delaplace	T	T106	4976905743.0	P1110907	"Le poelle traditionnel pour le pain
Souq"	Trablous,Tripoli,Liban,Libanon	04/09/2010 10:46	10/09/2010 18:03
701	5028831811.jpg	people	7	5028831811	26085816  N07	34,439701	35,859298	5028831811.0	26085816  N07	gregg.carlstrom	T	T109	5028831811.0		Selling fresh fish in the market in Tripoli in northern Lebanon.	lebanon	14/09/2007 14:10	27/09/2010 09:59
702	5073836187.jpg	people	7	5073836187	46274125  N00	34,436275	35,844628	5073836187.0	46274125  N00	yeowatzup	T	T110	5073836187.0	Tripoli, Lebanon		tripoli,lebanon,middle,east	14/09/2010 11:29	12/10/2010 04:50
703	5074428682.jpg	people	7	5074428682	46274125  N00	34,43656	35,843439	5074428682.0	46274125  N00	yeowatzup	T	T110	5074428682.0	Tripoli, Lebanon		tripoli,lebanon,middle,east	14/09/2010 10:26	12/10/2010 04:47
704	5107364581.jpg	people	7	5107364581	30338405  N00	34,439194	35,862121	5107364581.0	30338405  N00	JAIRO BD	T	T111	5107364581.0	You Abud? Me Abud!	" In 1926, with two small children and pregnant with my father, my grandmother decided to leave Lebanon and journey to Brazil, in the hopes of leading here a more peaceful and prosperous life. She died 29 years ago and the small family she brought up here gradually lost contact with any relatives who still lived there. I just knew she was born in a small northern village, a few kilometers away from Tripoli. Last week, while talking to a few restaurant employees in Tripoli, one of them asked my full name. To mine and everybody else’s surprise, he exclaimed: “You Abud? Me Abud!”

Let me introduce you to Abdel Majid Abud, my long lost cousin… :)

Em 1926, com dois filhos pequenos e grávida do meu pai, minha avó decidiu deixar o Líbano e viajar ao Brasil, na esperança de uma vida mais pacífica e próspera. Ela morreu 29 anos atrás, e a pequena família que trouxe até aqui foi perdendo contato com parentes que ainda vivem por lá. Eu só sabia que ela nasceu em uma pequena vila do norte, a poucos quilómetros de Tripoli. Na semana passada, enquanto conversávamos com alguns funcionários de um restaurante em Trípoli, um deles perguntou o meu nome completo. Para minha surpresa e todos demais, ele exclamou: ""You Abud? Me Abud! ""

Permitam-me apresentar-lhes Abdel Majid Abud, meu primo perdido há muito tempo ...:) 
"	Tripoli,Libano,Lebanon,My long lost cousin	14/10/2010 14:27	23/10/2010 16:41
705	5156980685.jpg	people	7	5156980685														
706	5156981231.jpg	people	7	5156981231	34293854  N00	34,43672	35,837977	5156981231.0	34293854  N00	jennifervraad	L	L57	5156981231.0	Tripoli, Lebanon		Lebanon	03/07/2010 06:18	08/11/2010 07:37
707	5282877253.jpg	people	7	5282877253														
708	5306731253.jpg	people	7	5306731253	56495320  N07	34,437708	35,840749	5306731253.0	56495320  N07	Pixaa	T	T120	5306731253.0	077_Tripoli_suk_pan_s_kafem			28/10/2010 11:39	30/12/2010 18:31
709	5336372240.jpg	people	7	5336372240	30338405  N00	34,449812	35,838603	5336372240.0	30338405  N00	JAIRO BD	T	T111	5336372240.0	Street Vendor		Tripoli,Libano,Lebanon,J_BD	15/10/2010 10:11	08/01/2011 16:49
710	5361271486.jpg	people	7	5361271486	61128923  N00	34,473052	35,915222	5361271486.0	61128923  N00	Lindsay_NYC	T	T125	5361271486.0	[ 16 ] shooting up close and personal	"Tripoli, Lebanon.

I had SO many photos from today that it was hard to choose just on to represent it in my YIP. I chose this one because it gives you a little bit of the feel of Tripoli but mostly because it shows how much we were shooting people today. I really like that aspect of street photography and no one in this group was shy to walk up to a complete stranger and take their picture. It helped that the people of Tripoli were so open to having their pictures taken and would stand totally natural while six people took their picture at the same time. I only saw a handful of people refuse to have their picture taken today."	tripoli,lebanon,trablos,street photography,2011YIP,Beirut Street Photographers,BSP	16/01/2011 02:03	16/01/2011 19:36
711	5361302182.jpg	people	7	5361302182	61128923  N00	34,473052	35,915222	5361302182.0	61128923  N00	Lindsay_NYC	T	T125	5361302182.0	fruit vendor	Tripoli, Lebanon.	tripoli,lebanon,trablos,oranges,clementines,blue,orange,vendor,fruit,BSP	16/01/2011 02:04	16/01/2011 19:45
712	5364204093.jpg	people	7	5364204093														
713	5372950279.jpg	people	7	5372950279	61128923  N00	34,44245	35,85165	5372950279.0	61128923  N00	Lindsay_NYC	T	T125	5372950279.0	fresh fish!		tripoli,lebanon,fish,fish market,BSP	16/01/2011 00:32	20/01/2011 19:33
714	5457876950.jpg	people	7	5457876950	59169060  N07	34,439701	35,859298	5457876950.0	59169060  N07	raaberg	L	L67	5457876950.0	Tripoli Fisherman	Tripoli, Lebanon		01/10/2010 00:00	19/02/2011 05:24
715	5539913341.jpg	people	7	5539913341	37827720  N04	34,439701	35,859298	5539913341.0	37827720  N04	C.Stramba-Badiali	T	T104	5539913341.0	Man at work - Tripoli - Lebanon	"Tripoli souk
"	Liban,Lebanon,Moyen Orient	15/07/2009 20:49	19/03/2011 17:30
716	5540485881.jpg	people	7	5540485881	7726011  N07	34,439701	35,859298	5540485881.0	7726011  N07	Thiophene_Guy	L	L69	5540485881.0	(animated stereo) Weaver of Tripoli, Lebanon. early 1900s	"To see a larger perspective and read the attribution look here:
www.flickr.com/photos/7726011@N07/5541065536/

Copyright Advisory
The purpose here is not to duplicate the original image, from the Library of Congress website, but to generate a downloadable animated gif to assist viewing and presentation.  The original image has no known restrictions on use: www.loc.gov/pictures/item/mpc2004004536/PP/  . 

"	stereoview,stereogram,3D,animated stereo,animated gif,history,wiggle,wiggly,jiggle,jiggly,motion parallax,stereo,parallax,animated,GIF	01/01/1920 00:00	19/03/2011 21:17
717	5574402879.jpg	people	7	5574402879	37827720  N04	34,454343	35,818093	5574402879.0	37827720  N04	C.Stramba-Badiali	T	T104	5574402879.0	Fishing - Lebanon -	Tripoli	liban,Tarabulus,Tripoli,Lebanon,femme,Hijab,fishing,B&amp;W,noir et blanc,black and white,Islam,tradition,culture,Muslim,lifestyle,woman,buildings,sea,طرابلس,طَرَابُلُس‎,pèche,poisson,fish	15/07/2009 02:34	30/03/2011 18:52
718	5595270486.jpg	people	7	5595270486	12424900  N06	34,433911	35,838733	5595270486.0	12424900  N06	weckerle.juergen	T	T131	5595270486.0					
719	5596521790.jpg	people	7	5596521790														
720	5685942747.jpg	people	7	5685942747	58020196  N07	34,432972	35,844622	5685942747.0	58020196  N07	Kaisaje	L	L78	5685942747.0	Soap factory			27/04/2011 12:56	04/05/2011 06:53
721	5715494634.jpg	people	7	5715494634	48602236  N08	34,439701	35,859298	5715494634.0	48602236  N08	galibert olivier	T	T135	5715494634.0	Hairdresser Tripoli | Lebanon job | Old man	A hairdresser in Tripoli, Lebanon	hairdresser,Tripoli,Lebanon,old,man	13/05/2011 00:33	13/05/2011 07:33
722	5873700307.jpg	people	7	5873700307														
723	5990199485.jpg	people	7	5990199485	74153838  N00	34,438203	35,852336	5990199485.0	74153838  N00	eenar_6	T	T140	5990199485.0	the baker's son, lebanon	he seemed oblivious of his considerable charms.	VK	09/06/2011 17:58	30/07/2011 14:24
724	6014826492.jpg	people	7	6014826492	37827720  N04	34,439701	35,859298	6014826492.0	37827720  N04	C.Stramba-Badiali	T	T104	6014826492.0	Gentlemen's hairdresser - LEBANON -	"Tripoli old city.

© Christophe Stramba-Badiali"	Liban,Lebanon	15/07/2009 20:37	06/08/2011 15:11
725	6017510954.jpg	people	7	6017510954	37827720  N04	34,438203	35,852336	6017510954.0	37827720  N04	C.Stramba-Badiali	T	T104	6017510954.0	the ruin, lebanon	this could happen to us. when we lose love.		10/06/2011 15:34	07/08/2011 13:44
726	6186286518.jpg	people	7	6186286518	67548948  N03	34,444574	35,844955	6186286518.0	67548948  N03	Jakub Tuma Photography	L	L93	6186286518.0	Working for the living	Young man polishing shoes on a square in Tripoli, Lebanon	Lebanon,Work,Shoes,Portrait	26/09/2011 20:29	26/09/2011 18:29
727	6233601734.jpg	people	7	6233601734														
728	6481374203.jpg	people	7	6481374203	57426721  N03	34,444999	35,85268	6481374203.0	57426721  N03	Guillaume Duprez	T	T148	6481374203.0	Tripoli, Lebanon		Liban,Lebanon,Tripoli	29/11/2011 12:10	09/12/2011 11:52
729	6481375353.jpg	people	7	6481375353	57426721  N03	34,437088	35,831972	6481375353.0	57426721  N03	Guillaume Duprez	T	T148	6481375353.0	Tripoli, Lebanon		Liban,Lebanon,Tripoli	29/11/2011 16:01	09/12/2011 11:52
730	6481376019.jpg	people	7	6481376019	57426721  N03	34,452685	35,81933	6481376019.0	57426721  N03	Guillaume Duprez	T	T148	6481376019.0	Tripoli, Lebanon		Liban,Lebanon,Tripoli	29/11/2011 16:25	09/12/2011 11:53
731	6481422493.jpg	people	7	6481422493	57426721  N03	34,433131	35,842346	6481422493.0	57426721  N03	Guillaume Duprez	T	T148	6481422493.0	Tripoli, Lebanon			30/11/2011 10:40	09/12/2011 12:11
732	6481422993.jpg	people	7	6481422993	57426721  N03	34,437388	35,846295	6481422993.0	57426721  N03	Guillaume Duprez	T	T148	6481422993.0	Tripoli, Lebanon			30/11/2011 10:55	09/12/2011 12:11
733	6481423449.jpg	people	7	6481423449	57426721  N03	34,435843	35,845021	6481423449.0	57426721  N03	Guillaume Duprez	T	T148	6481423449.0	Tripoli, Lebanon			30/11/2011 11:10	09/12/2011 12:11
734	6481424183.jpg	people	7	6481424183														
735	6492562327.jpg	people	7	6492562327	39172158  N00	34,439701	35,859298	6492562327.0	39172158  N00	Qiche	T	T88	6492562327.0	Tailor	"Tripoli, Lebanon
"	tailor,sew,sewing,middle east,lebanon,lebanese,man,people,person,souk,trade,business	05/04/2009 14:54	11/12/2011 14:27
736	6591832429.jpg	people	7	6591832429														
737	6777566335.jpg	people	7	6777566335	67355851  N02	34,435451	35,84419	6777566335.0	67355851  N02	cedrus`	L	L100	6777566335.0	IMG_6634-2			21/08/2011 14:09	28/01/2012 19:41
738	6915112097.jpg	people	7	6915112097	47180819  N05	34,451439	35,851306	6915112097.0	47180819  N05	Millegraphia	T	T153	6915112097.0	Fruitjuiceman	Tripoli, Lebanon	lebanon,leica,m6	14/02/2012 19:22	21/02/2012 08:49
739	7180452355.jpg	people	7	7180452355	28233094  N02	34,433811	35,844619	7180452355.0	28233094  N02	NC77	T	T154	7180452355.0		Tripoli, Lebanon	tripoli,lebanon,liban,streetphotography,leica,voigtlander color skopar 21mm,Tri-X	11/03/2012 12:45	12/06/2012 15:59
740	7278456022.jpg	people	7	7278456022	28233094  N02	34,453199	35,816515	7278456022.0	28233094  N02	NC77	T	T154	7278456022.0		Tripoli, Lebanon	tripoli,lebanon,liban,fishermen,bw,leica,summilux 35mm,Tri-X	27/05/2012 12:16	27/05/2012 10:17
741	7303139198.jpg	people	7	7303139198														
742	7413124252.jpg	people	7	7413124252	64249609  N08	34,436043	35,838444	7413124252.0	64249609  N08	CazzJj	L	L115	7413124252.0	Drink salesman in Tripoli, Lebanon	He's not there for the tourists - there are no tourists.	drink,salesman,Tripoli,Lebanon	21/06/2012 19:53	21/06/2012 09:54
743	7481521050.jpg	people	7	7481521050	81662466  N02	34,439701	35,859298	7481521050.0	81662466  N02	actfong	T	T155	7481521050.0	Tripoli Markets	A very kind lady offered me help at the markets. God bless her.		04/09/2010 12:39	01/07/2012 20:31
744	74834091.jpg	people	7	74834091														
745	7692777316.jpg	people	7	7692777316														
746	8101935574.jpg	people	7	8101935574	39172158  N00	34,436805	35,837541	8101935574.0	39172158  N00	Qiche	T	T88	8101935574.0	Souk	Tripoli, Lebanon	lebanon,lebanese,people,person,middle east,man,men,travel,unesco,heritage,site,souk,souq,tailor,sew,work,working,old	05/04/2009 14:54	19/10/2012 05:36
747	8149386661.jpg	people	7	8149386661	74347106  N04	34,437566	35,844697	8149386661.0	74347106  N04	Adrien_Millot	T	T158	8149386661.0	Butcher of Tripoli.		tripoli,liban,butcher,boucherie,portrait,photographie,art,canon,phoyography,camgraphe	07/11/2012 22:52	03/11/2012 02:26
748	8210330401.jpg	people	7	8210330401	83762524  N05	34,438804	35,842078	8210330401.0	83762524  N05	*on the street	L	L122	8210330401.0	Tartus Clock Tower, Syria	"Tartus, a town of the Mediterranean Sea, in the morning.
I wait for the departure of shared taxi to Tripoli, Lebanon.
I like this kind of coffee.
The driver who took us to Tripoli was a Christian.

地中海の街、
タルトゥースの朝。
コーヒーを飲みながらレバノン・トリポリ行きの乗合タクシーに人が集まるのを待つ。
トリポリ行きのシリア人ドライバーはキリスト教徒だった。"		01/05/2005 00:00	23/11/2012 14:45
749	8489136984.jpg	people	7	8489136984	62368026  N07	34,436659	35,846152	8489136984.0	62368026  N07	linasoufi	L	L99	8489136984.0	DSC_1226	tripoli, Lebanon	Lebanon,girl,drawing,Tripoli,beautiful	15/02/2013 02:05	19/02/2013 11:55
750	8498116763.jpg	people	7	8498116763														
751	8592771297.jpg	people	7	8592771297	92440779  N03	34,260402	35,503592	8592771297.0	92440779  N03	LBDavid	T	T163	8592771297.0	Tripoli-01	Child Selling Bread	Tripoli,Lebanon	01/11/2009 10:22	26/03/2013 22:16
752	8593871560.jpg	people	7	8593871560	92440779  N03	34,260453	35,50335	8593871560.0	92440779  N03	LBDavid	T	T163	8593871560.0	Tripoli-10	Man at Tripoli Souq	Tripoli,Lebanon	27/12/2009 08:44	26/03/2013 22:16
753	8594850970.jpg	people	7	8594850970	93095241  N06	34,260296	35,503504	8594850970.0	93095241  N06	salam ch	L	L132	8594850970.0	Tripoli, lebanon			27/03/2013 00:21	27/03/2013 07:21
754	8883369019.jpg	people	7	8883369019	51417700  N07	34,261049	35,504217	8883369019.0	51417700  N07	Arekag	L	L137	8883369019.0	Soapmakers	Tripoli - Lebanon	Tripoli,Phototrip	16/01/2011 16:50	29/05/2013 22:31
755	10880408743.jpg	product	8	10880408743														
756	1490889456.jpg	product	8	1490889456	19992390  N00	34,435759	35,8436	1490889456.0	19992390  N00	pim van den berg	T	T27	1490889456.0	soap factory, Tripolis,lebanon	soap storage	lebanon,soap factory	20/09/2007 15:37	05/10/2007 15:42
757	16126526181.jpg	product	8	16126526181	130127280  N04	34,439855	35,832538	16126526181.0	130127280  N04	nazih.fares	L	L168	16126526181.0	Christmas time in Lebanon		Lebanon,Beirut,Tripoli,Christmas	26/12/2014 12:43	28/12/2014 14:38
758	16166233673.jpg	product	8	16166233673	73286409  N03	34,436088	35,842822	16166233673.0	73286409  N03	Melhem.Rizk	L	L158	16166233673.0		Handmade copper mortar and pestle in Tripoli, Lebanon.	Red	01/03/2015 13:41	11/03/2015 16:53
759	17387881879.jpg	product	8	17387881879	34001544  N08	34,435971	35,845586	17387881879.0	34001544  N08	Mr Ulster	T	T178	17387881879.0	20150507 Lebanon P5070153	Fabric. Tripoli, Lebanon.	Lebanon,Tripoli,travel	07/05/2015 09:57	12/05/2015 21:47
760	2365359987.jpg	product	8	2365359987	61898586  N00	34,435527	35,843477	2365359987.0	61898586  N00	kaare.iverson	T	T41	2365359987.0	Soapy	Tripoli, Lebanon	travel,Lebanon,Middle East	25/02/2008 04:53	27/03/2008 08:57
761	2370612460.jpg	product	8	2370612460	11688668  N03	34,437293	35,846323	2370612460.0	11688668  N03	Sandy Raymond	T	T42	2370612460.0	butter pats, spoons and more...	Tripoli, Lebanon, February, 1999.		28/03/2008 22:20	29/03/2008 05:20
762	2379231593.jpg	product	8	2379231593	96309621  N00	34,435572	35,843598	2379231593.0	96309621  N00	Azlan Hashim	L	L13	2379231593.0	The Soap Maker	"In the Old City of  Triploli, Lebanon ; there is an area which is called 'Khan al-sabun' means something like the soap market. In this area soap is produced hand made and sold at the place it is produced. Not mant families doing it anymore and not many are using the hand made technic. I managed to visit 2 of the  soap makers and this was one of them.

Location Khan al Sabun,  Old city , Tripoli- Lebanon."	lebanon,tripoli,trablous,bazar,old city,soap,woman,shopping,hijab	27/03/2008 16:42	01/04/2008 11:04
763	2407930544.jpg	product	8	2407930544														
764	26572776893.jpg	product	8	26572776893														
765	2905511185.jpg	product	8	2905511185	30988225  N05	34,435497	35,843704	2905511185.0	30988225  N05	theodor_bafitos	T	T51	2905511185.0	Handmade Soap-Tripoli-Lebanon		Soap,Handmade,Tripoli,Pink,Lebanon,Balls,Black,Top,colors,Duotone,Old,Factory	19/11/2005 12:52	02/10/2008 01:32
766	29987130136.jpg	product	8	29987130136														
767	3263169957.jpg	product	8	3263169957														
768	3344029336.jpg	product	8	3344029336	24732508  N04	34,435564	35,843437	3344029336.0	24732508  N04	Claudia	T	T57	3344029336.0	Soap market and production	Tower made from Soap bricks	Khan as Sabun,1995,Lebanon,Libanon,Lubnan,Trablos,Tripoli,scanned slides,Canon A1,mould damage	01/08/1995 00:00	10/03/2009 10:12
769	3450397107.jpg	product	8	3450397107														
770	3643590326.jpg	product	8	3643590326	23146822  N05	34,439701	35,859298	3643590326.0	23146822  N05	Snapdragon in Lebanon	L	L12	3643590326.0	Soap-maker at work. Sharkass Soap, Tripoli, Lebanon			17/06/2009 16:03	20/06/2009 09:01
771	3746140852.jpg	product	8	3746140852	40773160  N08	34,435611	35,843639	3746140852.0	40773160  N08	Andrea Motta	T	T66	3746140852.0	147829	Soap manufacturing in tripoli, lebanon	VEILS,SOAPS,TRIPOLI,LEBANON	22/07/2009 13:59	22/07/2009 12:30
772	4106323416.jpg	product	8	4106323416	39637491  N04	34,435644	35,843328	4106323416.0	39637491  N04	Anita Bioutone	T	T73	4106323416.0	Savon. Souk de Tripoli (Liban)		savon,liban,souk,tripoli,sony	13/10/2009 11:45	15/11/2009 16:33
773	4192559625.jpg	product	8	4192559625	41648399  N06	34,436423	35,844196	4192559625.0	41648399  N06		T	T76	4192559625.0	untitled	Trablous - Lebanon	carpenter,street,chairs,lebanon,tarablous	08/12/2009 14:41	17/12/2009 18:00
774	4438119488.jpg	product	8	4438119488														
775	4605187669.jpg	product	8	4605187669	26678053  N00	34,45788	35,844268	4605187669.0	26678053  N00	mikemuch1	T	T91	4605187669.0	Gold Souk, Tripoli, Lebanon		Lebanon,Tripoli	26/04/2010 18:55	14/05/2010 03:58
776	5176932849.jpg	product	8	5176932849	25293476  N04	34,435132	35,843899	5176932849.0	25293476  N04	Sue and Ian Jones	T	T118	5176932849.0	Tripoli Lebanon_9			14/11/2010 19:59	15/11/2010 03:59
777	5360855693.jpg	product	8	5360855693	61128923  N00	34,473052	35,915222	5360855693.0	61128923  N00	Lindsay_NYC	T	T125	5360855693.0	soap factory	"Tripoli, Lebanon.

I'm not actually sure what these jars of colored liquid are for to be honest. Dyeing the soap, perhaps? I should have asked. They sure were pretty though."	tripoli,lebanon,trablos,soap factory,colorful,jugs,BSP	16/01/2011 04:33	16/01/2011 20:37
778	5489875095.jpg	product	8	5489875095	13829080  N04	34,260853	35,50358	5489875095.0	13829080  N04	Bernardo Ricci Armani PhotographingAround.Me	T	T128	5489875095.0	Tripoli - The Soap Maker	"Tripoli is the largest city in northern Lebanon and the second-largest city in Lebanon. Situated 85 km north of the capital Beirut. In ancient times, it was the center of a Phoenician confederation which included Tyre, Sidon and Arados, hence the name Tripoli, meaning ""triple city"" in Greek. 

At the end of the 15th century, the governor of Tripoli (Lebanon) Youssef Bek Sayfa established Khan Al Saboun (the hotel of soap traders). This market was finished at the beginning of the 16th century, the last days of the Mamlouks ruling. The manufacture of soap was very popular in Tripoli. There, the market became a trade center where soap was produced and sold. Afterwards, traders of Tripoli began to export their soap to Europe.

At first, those perfumed soaps were offered as gifts in Europe. Therefore, handiwork developed in Tripoli. Due to the ongoing increase of the demand, craftsmen started to consider this job as a real art and wanted to satisfy their product amateurs by manufacturing various forms of more effective good-quality soap. That’s how the Arab and occidental countries began to import the soap of Tripoli. 

Nowadays, we find all kinds of soaps in Tripoli: slimming soaps, anti-acne soaps, moisturizing soaps… Some producers are even turning to exportation more than ever. The raw material used for these kinds of soap is olive oil. The Tripoli soap is also composed of: honey, essential oils, natural aromatic raw materials like: flowers, petals, herbs… The soaps are dried in the sun, in a dry atmosphere: this allows the evaporation of water that served to mix the different ingredients.
The drying operation lasts for almost three months. As water evaporates, a thin white layer appears on the soap surface: it is the soda that comes from the sea salts. 

The craftsman brushes the soap very carefully with his hand until the powder trace is entirely eliminated."	Lebanon,Nikon,D3s,Tripoli,Beirut,Soap,Soap Maker,Khan Al Saboun,Phoenician,Craftsman,GAP_submitted	31/10/2010 08:52	01/03/2011 23:56
779	5594469319.jpg	product	8	5594469319	12424900  N06	34,43378	35,844733	5594469319.0	12424900  N06	weckerle.juergen	T	T131	5594469319.0	2011-03-29 15-39-44 - P1000278			29/03/2011 15:39	06/04/2011 11:20
780	5685993348.jpg	product	8	5685993348	62412066  N02	34,43618	35,845091	5685993348.0	62412066  N02	adunlop7	L	L79	5685993348.0	Man outside his Clothing Store, Tripoli, Lebanon	Standing outside his store amongst his mannequins in Tripoli's old town this man could almost have been one of them.		16/03/2007 09:27	04/05/2011 02:42
781	6037305111.jpg	product	8	6037305111														
782	6201534802.jpg	product	8	6201534802														
783	6233588000.jpg	product	8	6233588000	62933967  N02	34,435554	35,843487	6233588000.0	62933967  N02	ScottPreston	T	T147	6233588000.0	Soap Prayer Beads (Tripoli, Lebanon)	"To the Blog! 

beirutmabitmoot.wordpress.com/"	Lebanon,Travel,Middle,East	01/10/2011 13:38	11/10/2011 05:37
784	6382881437.jpg	product	8	6382881437														
785	6697176903.jpg	product	8	6697176903	56929952  N02	34,431407	35,860061	6697176903.0	56929952  N02	mounzer_hamze	L	L99	6697176903.0	Khan Al Saboun	Old Hand made Soap. A tradition from Tripoli, Lebanon		14/08/2011 14:00	14/01/2012 22:02
786	6887229764.jpg	product	8	6887229764														
787	7762548070.jpg	product	8	7762548070														
788	8883313153.jpg	product	8	8883313153	51417700  N07	34,271662	35,484941	8883313153.0	51417700  N07	Arekag	L	L137	8883313153.0	Fishing Gear	Tripoli - Lebanon	Tripoli,Phototrip	16/01/2011 13:14	29/05/2013 22:24
789	9255545664.jpg	product	8	9255545664	98394301  N05	34,436691	35,831023	9255545664.0	98394301  N05	whiteflowers123	L	L140	9255545664.0	sharkass soap tripoli lebanon	soap from pure olive oil		10/07/2013 04:22	10/07/2013 11:23
790	105260920.jpg	urban scenery	9	105260920	77812125  N00	34,433906	35,844696	105260920.0	77812125  N00	Lia	L	L3	105260920.0	Tripoli, Lebanon	view of the town	lebanon	21/08/2004 14:35	27/02/2006 14:21
791	105261380.jpg	urban scenery	9	105261380	77812125  N00	34,433067	35,8447	105261380.0	77812125  N00	Lia	L	L3	105261380.0	Tripoli , Lebanon	The fortress anda part of the city	lebanon	21/08/2004 15:02	27/02/2006 14:22
792	12351144123.jpg	urban scenery	9	12351144123	110340098  N06	34,431176	35,846527	12351144123.0	110340098  N06	mariam.hi86	L	L158	12351144123.0	Trip in #Tripoli_Lebanon #iphoneonly #instagramers #instagramhub #instamessage #instalikes_ru #igers #igpops #iphone5 #instagood #wow #popular #picstitch #picoftheday #photooftheday #oman #tweegram #غرد_بصوره #wiiphone #webstgram #jj #mariam_lebanon #leba		instagram app,square,square format,iphoneography	06/02/2014 13:16	06/02/2014 21:16
793	1412289196.jpg	urban scenery	9	1412289196	70706029  N00	34,438631	35,847296	1412289196.0	70706029  N00	Alexander sehmer	T	T26	1412289196.0	Tripoli, Lebanon	Out and about in downtownTripoli	Tripoli,Middle,East,Lebanon,Alex Sehmer	13/09/2007 17:51	20/09/2007 10:29
794	14198144308.jpg	urban scenery	9	14198144308	87965631  N00	34,434179	35,844674	14198144308.0	87965631  N00	jamfan2	T	T167	14198144308.0	Magdalena and I are exploring Tripoli, Lebanon! View from the main citadel is amazing.		instagram app,square,square format,iphoneography,Rise	09/06/2014 14:58	09/06/2014 18:58
795	14969463840.jpg	urban scenery	9	14969463840	114138418  N08	34,432303	35,845893	14969463840.0	114138418  N08	Paul Saad	L	L162	14969463840.0	Panoramic HDR Tripoli, Lebanon	Paul Saad's Photostream	zgharta,blue,sky,panoramic,colours,futuretv,sourawshamsieh,lbci,wearelebanon,lebanon,tripoli,jabal,mohsen,bab,tabanah,HDR,HQ,photography,urban,buildings,cities,city,dense	23/01/2015 20:48	06/09/2014 13:29
796	14991309814.jpg	urban scenery	9	14991309814	14697318  N05	34,433811	35,844961	14991309814.0	14697318  N05	ridaeology	L	L157	14991309814.0		Tripoli, Lebanon		18/09/2014 04:13	24/10/2014 00:58
797	1533998221.jpg	urban scenery	9	1533998221	19992390  N00	34,433205	35,844213	1533998221.0	19992390  N00	pim van den berg	T	T27	1533998221.0	Tripolis, Lebanon	Old town as seen from the citadel	tripolis,lebanon,old town	20/09/2007 14:30	10/10/2007 17:14
798	15951117.jpg	urban scenery	9	15951117	50878021  N00	34,433858	35,844683	15951117.0	50878021  N00	David Enders	T	T4	15951117.0		Tripoli, Lebanon, from the citadel looking out to the Mediterranean, Mar. 2003		15/10/2004 19:46	27/05/2005 16:47
799	16015066469.jpg	urban scenery	9	16015066469	130393684  N08	34,433147	35,844718	16015066469.0	130393684  N08	M.Honarian	L	L165	16015066469.0	Tripoli-Lebanon-2014			07/09/2014 15:18	05/01/2015 01:47
800	1828647329.jpg	urban scenery	9	1828647329	80526660  N00	34,433242	35,844228	1828647329.0	80526660  N00	Aarti	T	T28	1828647329.0	tripoli, lebanon		lebanon,beirut,tripoli	03/08/2007 08:56	02/11/2007 17:18
801	1849587807.jpg	urban scenery	9	1849587807	82979127  N00	34,432975	35,844814	1849587807.0	82979127  N00	Etienne Ranc	T	T29	1849587807.0	Tarablos (Tripoli) #1	View of the city from the Crusader fortress.	lebanon	01/05/2005 00:00	04/11/2007 03:58
802	19441316030.jpg	urban scenery	9	19441316030	133712817  N04	34,448427	35,825255	19441316030.0	133712817  N04	yanabalah	L	L170	19441316030.0	p238	Tripoli, Lebanon		18/02/2015 15:21	12/07/2015 11:42
803	20463628968.jpg	urban scenery	9	20463628968	94957139  N03	34,25582	35,504033	20463628968.0	94957139  N03	Michele Aiello	T	T181	20463628968.0	Citadel of Raymond de Saint-Gilles, Tripoli, Lebanon			04/01/2015 14:56	17/08/2015 10:48
804	21706916406.jpg	urban scenery	9	21706916406	38161994  N00	34,433154	35,844715	21706916406.0	38161994  N00	Chantal Ferraro	T	T183	21706916406.0	Tripoli Lebanon			16/04/2011 13:34	26/09/2015 16:47
